step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,n_jobs
10,1.8290118562662237e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.011729934719517911,-0.07011427746030874,0.0,-0.07011427746030874,0.2,0,0,13,0.0017727231424813925,0.5728279170901645,52763652688351.05,64,64,0,0.35,2600.0,0.5,1
11,1.8899494638672023e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.036126578038816894,-0.04544321090173753,0.0,-0.04544321090173753,0.2,0,0,13,0.02209230177823854,0.6747537608961207,48729548738438.336,64,64,0,0.35,2600.0,0.5,1
12,1.891886580359447e-13,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.22356015493415213,0.2236745194356793,0.0,0.2236745194356793,0.2,0,0,13,0.008976919390460053,0.10177342928719899,52734815608949.4,64,64,0,0.35,2600.0,0.5,1
13,1.9072221662798765e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.02383595037183758,-0.016837148862762774,0.0,-0.016837148862762774,0.2,0,0,13,0.005976785352331055,0.6410430645416358,48611338428790.95,64,64,0,0.35,2600.0,0.5,1
14,1.91662491260171e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.015033054852532318,0.14993549194935696,0.0,0.14993549194935696,0.2,0,0,13,0.01658492963556467,0.8231357954315446,51204713938063.38,64,64,0,0.35,2600.0,0.5,1
15,2.4046982088590316e-13,,,,,,,,,,,,,,,,,,,surface,1,0.009617276376046336,0.022311631125973008,0.0,0.022311631125973008,0.2,0,0,13,0.005897887498827022,0.6588395930291875,44503875204156.94,64,64,0,0.35,2600.0,0.5,1
16,2.7441256805190476e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.18424911951848894,0.06177566755866337,0.0,0.06177566755866337,0.2,0,0,13,0.00927604125892012,0.7156247151991451,53448463215072.875,64,64,0,0.35,2600.0,0.5,1
17,2.775391080100978e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.1278304666963117,-0.5117796479781411,0.0,-0.5117796479781411,0.2,0,1,12,0.011982615596554384,0.9155045077868718,49369360700404.31,64,64,0,0.35,2600.0,0.5,1
18,3.3329572165834745e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.08507506782619051,0.21437459892792532,0.0,0.21437459892792532,0.2,0,0,12,0.01552236284987249,0.4865001504584674,45319115427064.8,64,64,0,0.35,2600.0,0.5,1
19,4.113002285165127e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.004989357027875796,-0.018161633990981585,0.0,-0.018161633990981585,0.2,0,0,13,0.008462798960686555,0.6536030304919065,58452793403860.9,64,64,0,0.35,2600.0,0.5,1
20,4.3251960469164937e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.005392458441949437,0.006626330453784135,0.0,0.006626330453784135,0.2,0,1,12,0.006046084433687361,0.892162768964649,49795718605920.69,64,64,0,0.35,2600.0,0.5,1
21,4.3427066206883797e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.002667726514690806,-0.23315686641514333,0.0,-0.23315686641514333,0.2,0,0,12,0.02316113386772614,0.7246131221927766,47014970393525.66,64,64,0,0.35,2600.0,0.5,1
22,4.43952324377645e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.05128211994611774,-0.12394069759469417,0.0,-0.12394069759469417,0.2,0,0,12,0.009221573351839065,0.8458297519255701,58752174969820.49,64,64,0,0.35,2600.0,0.5,1
23,4.756969585866298e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.003188150142427529,-0.004154127775328975,0.0,-0.004154127775328975,0.2,0,0,13,0.006605490876367512,0.7176626184466495,46820969477001.17,64,64,0,0.35,2600.0,0.5,1
24,4.930349338690516e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.07927060058681165,-0.2653287010257497,0.0,-0.2653287010257497,0.2,0,1,12,0.0005939108011116315,0.8809185876537529,44256323617211.89,64,64,0,0.35,2600.0,0.5,1
25,4.964397250978892e-13,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.3251512414058716,0.5234233906619892,0.0018306437619295401,0.5225080687810244,0.2,0,0,13,0.011352024913124065,0.42095581604591104,51823805269397.34,64,64,0,0.35,2600.0,0.5,1
26,5.065549321994652e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.018534199702639267,0.16375540158031043,0.0,0.16375540158031043,0.2,0,1,12,0.009357739482975655,0.895825105975269,57234963222955.83,64,64,0,0.35,2600.0,0.5,1
27,5.260625165488882e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.03379839915022173,0.1150148301487377,0.0,0.1150148301487377,0.2,0,0,13,0.023319990161084273,0.5888539898768557,47809471646267.45,64,64,0,0.35,2600.0,0.5,1
28,5.400880203126178e-13,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.2621118380107641,0.44619602506330835,0.0,0.44619602506330835,0.2,0,0,13,0.013413148696904756,0.08659840877112816,47261857263469.22,64,64,0,0.35,2600.0,0.5,1
29,5.450137482410337e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.021878697177700655,-0.002613784435588684,0.0,-0.002613784435588684,0.2,0,1,12,0.00849717574578014,0.9193274670250257,51370874509777.14,64,64,0,0.35,2600.0,0.5,1
30,5.892610692777814e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.035220865715012616,0.13999382877618127,0.0,0.13999382877618127,0.2,0,0,13,0.012664782568160756,0.48406033130270637,45125056420939.234,64,64,0,0.35,2600.0,0.5,1
31,6.130604000310039e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.04274941310663033,-0.05428453288777746,0.0,-0.05428453288777746,0.2,0,1,12,0.004740372231503812,0.8175392933203651,53425516517652.39,64,64,0,0.35,2600.0,0.5,1
32,6.609374637060114e-13,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.381681101256074,0.2472124560800566,-0.0018199068483698566,0.24812240950424153,0.2,0,0,13,0.032561692116968105,0.09615052356909204,45807586612116.61,64,64,0,0.35,2600.0,0.5,1
33,6.90225437451069e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.024643785131269268,0.01933909080617724,0.0,0.01933909080617724,0.2,0,0,13,0.03177932196412241,0.7081074328190012,46812772157695.66,64,64,0,0.35,2600.0,0.5,1
34,6.984591336352095e-13,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.15890661426915367,0.27345903940297944,0.0,0.27345903940297944,0.2,0,0,12,0.006711181664743521,0.14881948873593365,47407986031796.09,64,64,0,0.35,2600.0,0.5,1
35,7.145204415353841e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.0017720107687665791,-0.019857091572029972,0.0,-0.019857091572029972,0.2,0,1,12,0.0005267015333359592,0.8181518792471328,48484803067115.86,64,64,0,0.35,2600.0,0.5,1
36,7.34036128327217e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.04507135837658642,-0.12113949995327289,0.0,-0.12113949995327289,0.2,0,1,12,0.034938519375978,0.7674617719110409,58712076477895.65,64,64,0,0.35,2600.0,0.5,1
37,7.396911257579442e-13,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.0028371067105105886,0.5844486877169188,0.002941176470588225,0.5829780994816247,0.2,0,0,12,0.01875606680409296,0.5412488324832645,51459460905816.87,64,64,0,0.35,2600.0,0.5,1
38,7.490173034510476e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.0093597749958431,0.0034909659224595657,0.0,0.0034909659224595657,0.2,0,0,12,0.0106233052194275,0.5824260377990157,47418222121511.15,64,64,0,0.35,2600.0,0.5,1
39,7.681339314254595e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.07641126930148122,-0.2605235016377989,0.0,-0.2605235016377989,0.2,0,0,13,0.0020099110482923593,0.8877628778836677,56149052787649.64,64,64,0,0.35,2600.0,0.5,1
40,7.942593545719827e-13,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.006148020382664401,0.22558986734744324,0.0,0.22558986734744324,0.2,0,0,13,0.0009081501623956069,0.5533342272890611,49471276954269.81,64,64,0,0.35,2600.0,0.5,1
41,8.182713678518475e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.18203462564532624,0.06136830890491041,0.0,0.06136830890491041,0.2,0,0,13,0.005863548990673942,0.3902140252606176,52829220009226.555,64,64,0,0.35,2600.0,0.5,1
42,8.527482615562628e-13,,,,,,,,,,,,,,,,,,,surface,1,0.0838815452781786,0.125311908938734,0.0,0.125311908938734,0.2,0,0,13,0.010915617034245005,0.10161962906485683,52235438257936.0,64,64,0,0.35,2600.0,0.5,1
43,8.942535657137867e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.008215662044609634,-0.005909595562801684,0.0,-0.005909595562801684,0.2,0,1,10,0.001595811123079965,0.8267849928638925,52538843870367.016,64,64,0,0.35,2600.0,0.5,1
44,9.198168791950794e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.1948752386651491,-0.007684298521610344,-0.0018199068483698566,-0.006774345097425416,0.2,0,0,13,0.023470333198398072,0.3032227921418542,49612791898165.695,64,64,0,0.35,2600.0,0.5,1
45,9.423802921358164e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.04971979393387995,-0.06482636297689481,0.0,-0.06482636297689481,0.2,0,0,13,0.007548411391651896,0.594057241233439,50254231050356.48,64,64,0,0.35,2600.0,0.5,1
46,9.549446548736674e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.011003502524261289,-0.14594259876000137,0.0,-0.14594259876000137,0.2,0,0,12,0.014816975169537408,0.5571917519982117,55450495642349.59,64,64,0,0.35,2600.0,0.5,1
47,9.644213712620278e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.07609656679199925,0.04191125716549493,0.0,0.04191125716549493,0.2,0,0,13,0.004459772811897057,0.7303119657348063,51189431594702.84,64,64,0,0.35,2600.0,0.5,1
48,9.772173882472982e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.01800051597667272,-0.09825999045900957,0.0,-0.09825999045900957,0.2,0,1,12,0.018248071348273918,0.9253674147382527,50402685199226.19,64,64,0,0.35,2600.0,0.5,1
49,1.0431575795225504e-12,-6536.9201838519075,-15.564095675837875,-46.69228702751362,130.0,217.0,347.0,269.0,78.0,1.519047619047619,0.5190476190476191,0.6187683284457478,0.7142857142857143,2.753488372093023,1.9006829317139287,2.0288269027540933,2.9264998734525274,245.0,165.0,surface_compression,1,-0.033347854576526365,0.020549553920858443,0.0,0.020549553920858443,0.2,0,0,13,0.002452799362798651,0.771654663156309,45408218125310.82,64,64,0,0.35,2600.0,0.5,1
50,1.0530394962655128e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.030090208498840684,-0.3192381707434251,0.0,-0.3192381707434251,0.2,0,0,13,0.03109716998715517,0.34510838062111304,55035054908400.516,64,64,0,0.35,2600.0,0.5,1
51,1.069763616391492e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.02877197382392593,-0.0032055269055655256,0.0,-0.0032055269055655256,0.2,0,0,12,0.007930697616273127,0.5448083965016096,56336940482813.67,64,64,0,0.35,2600.0,0.5,1
52,1.0795013323751473e-12,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.19559653537146693,0.5079631620873819,0.0,0.5079631620873819,0.2,0,0,13,0.0053230853572296954,0.0335887740696541,53301636000813.0,64,64,0,0.35,2600.0,0.5,1
53,1.0896020622900592e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.04214881390734591,0.06213714509364365,0.0,0.06213714509364365,0.2,0,0,13,0.01852711107264721,0.2645526227254495,49458681967780.74,64,64,0,0.35,2600.0,0.5,1
54,1.0928202743228458e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.047046986239014064,-0.08186357836729741,0.0,-0.08186357836729741,0.2,0,0,13,0.0019255879360702277,0.8762158066111241,57227913471437.09,64,64,0,0.35,2600.0,0.5,1
55,1.103052367153959e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.05260272734537799,-0.0018415295566143186,0.0,-0.0018415295566143186,0.2,0,0,13,0.009968422245560923,0.4886465100500819,55452608567785.39,64,64,0,0.35,2600.0,0.5,1
56,1.1077535517210206e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.03490357110950275,-0.06219762429425657,0.0,-0.06219762429425657,0.2,0,0,13,0.0035385993665948447,0.6955199452439836,54979252926975.234,64,64,0,0.35,2600.0,0.5,1
57,1.1252326944794226e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.017871251966745813,-0.03796515747472995,0.0018199068483698566,-0.03887511089891488,0.2,0,0,13,0.016358146841764093,0.3041757771042666,58406912703855.69,64,64,0,0.35,2600.0,0.5,1
58,1.1502712577668724e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.1663055006346448,-0.0386653343521246,0.0,-0.0386653343521246,0.2,0,1,12,0.012117308532453741,0.8989354405523113,53180871022807.64,64,64,0,0.35,2600.0,0.5,1
59,1.1662221390720788e-12,,,,,,,,,,,,,,,,,,,surface,1,0.07148275925981676,0.03142485972919573,0.0,0.03142485972919573,0.2,0,0,13,0.01516699492075059,0.1787603600948926,50367088266779.484,64,64,0,0.35,2600.0,0.5,1
60,1.1670176551611097e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.03409771102525648,-0.5466463578241019,0.0,-0.5466463578241019,0.2,0,1,12,0.02792856034968856,0.898573699737068,46646910019463.58,64,64,0,0.35,2600.0,0.5,1
61,1.1930369835326453e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.08738076312583548,0.02948588815399944,0.0,0.02948588815399944,0.2,0,0,13,0.029347785136442407,0.12037804094518263,50933468195552.36,64,64,0,0.35,2600.0,0.5,1
62,1.2107235799700704e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.01345711720694053,0.022323776984990218,0.0,0.022323776984990218,0.2,0,0,13,0.0026193895897063096,0.6143548130081081,51333492536874.54,64,64,0,0.35,2600.0,0.5,1
63,1.22935063530749e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.15008817209602177,-0.2773045994650474,0.0,-0.2773045994650474,0.2,0,0,12,0.021316500445413597,0.7289525755917302,50145155631130.445,64,64,0,0.35,2600.0,0.5,1
64,1.2428949297110822e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.5075984472617056,0.49901888423866225,0.0,0.49901888423866225,0.2,0,0,13,0.012016401557682882,0.004737673173936634,48990769405858.23,64,64,0,0.35,2600.0,0.5,1
65,1.2753079676619283e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.04107907422353179,0.1372535031195099,0.0,0.1372535031195099,0.2,0,0,13,0.006064002832279154,0.5969880379360845,56120251408696.125,64,64,0,0.35,2600.0,0.5,1
66,1.2772557056923786e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.04504610168591478,-0.13404088392778135,0.0,-0.13404088392778135,0.2,0,0,13,0.01552106567141224,0.7496267955648369,51172974208545.53,64,64,0,0.35,2600.0,0.5,1
67,1.2862773997205452e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.09319194948415829,0.06220915670758487,0.0,0.06220915670758487,0.2,0,0,12,0.006318925549506367,0.32862692889496103,51362952741663.45,64,64,0,0.35,2600.0,0.5,1
68,1.3011311215812716e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.38809990597044164,0.09100506836520594,0.0,0.09100506836520594,0.2,0,0,13,0.015076853883160962,0.029542761598603893,60160047251489.06,64,64,0,0.35,2600.0,0.5,1
69,1.3049684822489641e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.12467802800875016,-0.011307465580959075,0.0,-0.011307465580959075,0.2,0,1,11,0.01709251532328663,0.9820435871625112,58711208298118.87,64,64,0,0.35,2600.0,0.5,1
70,1.3158203255288682e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.07394228208183358,-0.23858878927514837,0.0,-0.23858878927514837,0.2,0,1,12,0.017663155948686875,0.8448196939028376,53130991312045.33,64,64,0,0.35,2600.0,0.5,1
71,1.3254367134671397e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.07937438586073106,-0.11380271569641565,0.0,-0.11380271569641565,0.2,0,1,12,0.003276117997773824,0.8380078747523906,52105575496996.74,64,64,0,0.35,2600.0,0.5,1
72,1.3435130002869532e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.02767459936763362,0.03733665150107868,0.0,0.03733665150107868,0.2,0,0,12,0.007058107137557418,0.7481058984419892,54092413110029.29,64,64,0,0.35,2600.0,0.5,1
73,1.393753250062872e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.1367517738291918,0.16204330564456093,0.0,0.16204330564456093,0.2,0,0,13,0.007973658055231175,0.025503389525774616,53520245497783.75,64,64,0,0.35,2600.0,0.5,1
74,1.4370527156715894e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.04582579559209479,0.13908600377612013,0.0,0.13908600377612013,0.2,0,0,13,0.007851332724068846,0.767163159191321,55167050456960.97,64,64,0,0.35,2600.0,0.5,1
75,1.4897486247399309e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.04307618089671954,-0.008932848072324973,0.0,-0.008932848072324973,0.2,0,1,12,0.006297083233281032,0.8637206236592161,47492695346879.28,64,64,0,0.35,2600.0,0.5,1
76,1.5152637499827254e-12,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.20080196165989925,0.4303038543217781,0.0,0.4303038543217781,0.2,0,0,13,0.03337782966720104,0.1142353905392194,55516878576185.93,64,64,0,0.35,2600.0,0.5,1
77,1.5582867385825051e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.07686194617905434,-0.1632153074148519,0.0,-0.1632153074148519,0.2,0,1,12,0.006022219978470675,0.9178559961374004,47558407110075.56,64,64,0,0.35,2600.0,0.5,1
78,1.5837744626739296e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.005612180141184751,-0.027937564892461353,0.0,-0.027937564892461353,0.2,0,0,13,0.015822768053098422,0.4514969471945068,46563669922848.33,64,64,0,0.35,2600.0,0.5,1
79,1.6021481889154441e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.021405510049327194,-0.08889836802672235,0.0,-0.08889836802672235,0.2,0,1,12,0.004825971453464292,0.8854804007425306,49296581081945.6,64,64,0,0.35,2600.0,0.5,1
80,1.6045965880912472e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.1089545323826138,-0.22460363805998185,0.0,-0.22460363805998185,0.2,0,0,13,0.010157946702734393,0.6791902244829012,52860237580483.62,64,64,0,0.35,2600.0,0.5,1
81,1.6364700270931587e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.006594554405607238,0.013467100188114589,0.0,0.013467100188114589,0.2,0,0,13,0.015426396539598066,0.6155229372402332,53297171853060.73,64,64,0,0.35,2600.0,0.5,1
82,1.6692881181200862e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.06224831802712856,0.1417849121375241,0.0,0.1417849121375241,0.2,0,0,13,0.008067892976709859,0.2786215940425756,51121447999530.78,64,64,0,0.35,2600.0,0.5,1
83,1.6745695551233436e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.1007239125380879,-0.28552892332197644,0.0,-0.28552892332197644,0.2,0,1,12,0.0360156927095261,0.964433318286474,50851316429240.81,64,64,0,0.35,2600.0,0.5,1
84,1.6846955489670598e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.05923673995545774,0.002119805121644447,0.0,0.002119805121644447,0.2,0,1,11,0.022184527127096912,0.8466398779563069,51412378701655.44,64,64,0,0.35,2600.0,0.5,1
85,1.693194290948616e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.19769980101276832,-0.032596359719217816,0.0,-0.032596359719217816,0.2,0,1,12,0.014869145091231994,0.8998601497658629,52560261510840.77,64,64,0,0.35,2600.0,0.5,1
86,1.7123701813651175e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.023623518059150802,0.023302973324362597,0.0,0.023302973324362597,0.2,0,0,13,0.011187333562225097,0.09371671612859418,51086692799646.33,64,64,0,0.35,2600.0,0.5,1
87,1.7475014854808166e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.047889865153462205,0.17186665715028582,0.0,0.17186665715028582,0.2,0,0,13,0.013804710648727257,0.34010672813205045,57948328531087.24,64,64,0,0.35,2600.0,0.5,1
88,1.7691899775054108e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.19460766611975816,0.02307558522508657,0.0,0.02307558522508657,0.2,0,1,11,0.04855384817795787,0.8934788595158077,53866910285697.37,64,64,0,0.35,2600.0,0.5,1
89,1.8209811577841905e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.03439732062575786,0.03562383696788629,0.0,0.03562383696788629,0.2,0,0,13,0.0037694718144799487,0.5648160607782918,53790156285076.06,64,64,0,0.35,2600.0,0.5,1
90,1.8868875971498867e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.0589640619581778,-0.09486193804414356,0.0,-0.09486193804414356,0.2,0,1,12,0.010700489943995042,0.873244578315556,50244380966318.75,64,64,0,0.35,2600.0,0.5,1
91,1.9117635014365517e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.0048655964369537005,0.012691171004799884,0.0,0.012691171004799884,0.2,0,0,12,0.01351506884262176,0.4177131772053025,49518018868630.195,64,64,0,0.35,2600.0,0.5,1
92,1.9157978008891658e-12,,,,,,,,,,,,,,,,,,,surface,1,0.03825588341663101,0.018126100568736092,0.0,0.018126100568736092,0.2,0,0,13,0.006668029213128365,0.7597234663774665,57864942642422.38,64,64,0,0.35,2600.0,0.5,1
93,1.944197785550472e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.04408977740155566,0.0015909943603240606,0.0,0.0015909943603240606,0.2,0,0,13,0.0010188091802825344,0.31917393785373577,50372217492765.5,64,64,0,0.35,2600.0,0.5,1
94,1.9598178137729825e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.27198820973268933,-0.17103670567563434,0.01194188518781003,-0.17700764826953935,0.2,0,1,12,0.023654272680985328,0.9954251370486102,52375132005297.77,64,64,0,0.35,2600.0,0.5,1
95,1.9770898160401803e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.019897838619959602,0.05556909660793252,0.0,0.05556909660793252,0.2,0,0,13,0.00394479854133474,0.282612799478745,43673648054209.91,64,64,0,0.35,2600.0,0.5,1
96,1.99428705602359e-12,,,,,,,,,,,,,,,,,,,surface,1,0.12878445046727613,-0.09610322868575594,0.0,-0.09610322868575594,0.2,0,0,12,0.004015316366356915,0.06902137981730481,44977675092489.32,64,64,0,0.35,2600.0,0.5,1
97,2.0149492722093305e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.13861135027279847,-0.04417431292636209,0.0,-0.04417431292636209,0.2,0,0,13,0.0015823821322056703,0.8683643088089656,55539327175192.23,64,64,0,0.35,2600.0,0.5,1
98,2.0251608327560537e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.020344060510830646,0.0016930569755295721,0.0,0.0016930569755295721,0.2,0,0,13,0.011087590583784215,0.29423564082137266,46949465355237.32,64,64,0,0.35,2600.0,0.5,1
