step,accepted,energy,close_contact_penalty,objective
0.0,1.0,-6530.761082921841,0.2737271632789345,-5162.125266527169
1.0,1.0,-6531.056575009579,0.25643489406616843,-5248.882104678737
2.0,1.0,-6531.0096586251475,0.2545287968266332,-5258.365674491982
3.0,1.0,-6530.81662681122,0.2539663557776782,-5260.984847922829
4.0,1.0,-6530.864091489188,0.24793706938566812,-5291.178744560847
5.0,1.0,-6531.32743084496,0.2227859152416663,-5417.397854636629
6.0,1.0,-6531.672615985821,0.19915557149456697,-5535.894758512986
7.0,1.0,-6531.729554865202,0.19828894450133222,-5540.28483235854
8.0,1.0,-6531.904282077934,0.19025361361556214,-5580.636214000124
9.0,1.0,-6531.967753264318,0.183091696964213,-5616.509268443253
10.0,1.0,-6532.214486055056,0.1707796755674999,-5678.316108217557
11.0,1.0,-6532.2318614374035,0.1622532143838789,-5720.965789518009
12.0,1.0,-6532.332625877747,0.15515610482677272,-5756.552101743883
13.0,1.0,-6532.459805212733,0.14846852952081485,-5790.117157608659
14.0,1.0,-6532.676911501205,0.1410347391969279,-5827.503215516565
15.0,1.0,-6532.705564475742,0.13214500384844227,-5871.98054523353
16.0,1.0,-6532.7829061526,0.12948044449156493,-5885.380683694775
17.0,1.0,-6532.817440784268,0.12606035720010572,-5902.51565478374
18.0,1.0,-6533.059365409487,0.11959722772496359,-5935.07322678467
19.0,1.0,-6533.301031105527,0.11025085199675352,-5982.046771121759
20.0,1.0,-6533.336008519541,0.10502490268894579,-6008.211495074812
21.0,0.0,-6533.336008519541,0.10502490268894579,-6008.211495074812
22.0,0.0,-6533.336008519541,0.10502490268894579,-6008.211495074812
23.0,0.0,-6533.336008519541,0.10502490268894579,-6008.211495074812
24.0,1.0,-6533.452930086608,0.09990886104645423,-6033.908624854337
25.0,1.0,-6533.548767827909,0.09414081116730041,-6062.844711991406
26.0,1.0,-6533.676531192878,0.0871750797596286,-6097.801132394736
27.0,1.0,-6533.756328687897,0.08039565709943995,-6131.778043190697
28.0,1.0,-6533.804280242434,0.07393802096939436,-6164.114175395463
29.0,1.0,-6533.851403248641,0.07220418533042934,-6172.830476596494
30.0,0.0,-6533.851403248641,0.07220418533042934,-6172.830476596494
31.0,1.0,-6533.782427347979,0.07027510157336643,-6182.406919481147
32.0,1.0,-6533.905580232166,0.06651263358257303,-6201.342412319301
33.0,1.0,-6533.975429249499,0.06325432154161735,-6217.703821541412
34.0,0.0,-6533.975429249499,0.06325432154161735,-6217.703821541412
35.0,0.0,-6533.975429249499,0.06325432154161735,-6217.703821541412
36.0,0.0,-6533.975429249499,0.06325432154161735,-6217.703821541412
37.0,1.0,-6534.121681508125,0.057883674973097085,-6244.70330664264
38.0,1.0,-6534.157758250239,0.05703895943067235,-6248.962961096877
39.0,1.0,-6534.236876062802,0.053576683918621956,-6266.353456469693
40.0,0.0,-6534.236876062802,0.053576683918621956,-6266.353456469693
41.0,1.0,-6534.424436098659,0.04999441593834271,-6284.452356406945
42.0,1.0,-6534.632238799098,0.04599334463285255,-6304.665515634835
43.0,1.0,-6534.687701719614,0.044063229668598894,-6314.371553376619
44.0,1.0,-6534.5363561203,0.041866753226453925,-6325.202589988031
45.0,1.0,-6534.527177910514,0.04039216914932693,-6332.566332163879
46.0,1.0,-6534.730420780984,0.03747614326334698,-6347.349704464249
47.0,1.0,-6534.769212983922,0.03718326266213446,-6348.85289967325
48.0,1.0,-6534.832343397519,0.0357466046428011,-6356.099320183514
49.0,1.0,-6535.302247626224,0.03309973166904829,-6369.803589280982
50.0,1.0,-6535.388928145819,0.030834816610054088,-6381.214845095548
51.0,1.0,-6535.467668708375,0.02835748369341039,-6393.680250241323
52.0,1.0,-6535.639178681805,0.025897710046765266,-6406.150628447978
