step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda
24,4.299506997209539e-12,-6536.6954585421,-15.563560615576428,-46.690681846729284,135.0,221.0,356.0,270.0,86.0,1.5333333333333334,0.5238095238095238,0.6426426426426426,0.712202380952381,2.7124183006535945,1.8587803440953288,1.9933782481450932,3.0886456733262557,250.0,163.0,rejected_coordination,0,-0.2035390751623024,-0.27981562465104304,0.0,-0.27981562465104304,,1,0,12,0.006188921613057535,0.9640560568875522,107557457220626.19,64,64,0,0.35,3600.0,0.0
25,4.30331460394797e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.26561034194665856,,,,,1,0,12,0.017318904520795292,0.9770710151820597,114554966881151.7,64,64,0,0.35,3600.0,0.0
26,4.70010731648416e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.575023943575166,-0.8686019456917791,0.0,-0.8686019456917791,,1,1,12,0.007935400258707315,0.9944723438048264,2746772362696.3755,64,64,0,0.35,3600.0,0.0
27,4.7105429694935e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.13250459914277077,,,,,1,0,12,0.011938285055727083,0.16755358227754458,105341928438815.55,64,64,0,0.35,3600.0,0.0
28,4.764607960953508e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.29329959515349446,-0.47599042808703373,0.0,-0.47599042808703373,,1,1,12,0.0024036772915534133,0.9511291949469233,2687080502959.677,64,64,0,0.35,3600.0,0.0
29,4.76552391770436e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.005709742933136604,,,,,1,0,11,0.014842259614325837,0.5913114764406315,109447926114030.0,64,64,0,0.35,3600.0,0.0
30,4.767843500807833e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.0929341794674892,,,,,1,0,12,0.0046994886415495235,0.28552929563804075,103346696222208.28,64,64,0,0.35,3600.0,0.0
31,4.769454275476425e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.04418733097338034,,,,,1,0,12,0.01312458806237484,0.0600656889265528,115489532734111.84,64,64,0,0.35,3600.0,0.0
32,4.772439540690155e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.03303229435389805,,,,,1,0,12,0.0013166473096861454,0.8953842185621669,118058827951655.75,64,64,0,0.35,3600.0,0.0
33,4.7795975456552255e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.07825649781905962,,,,,1,0,12,0.007720943628952703,0.1887974752912543,105629329917528.31,64,64,0,0.35,3600.0,0.0
34,4.788481793357268e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.10326010808805443,,,,,1,0,12,0.0024653777676579003,0.9071387468663442,115785692183499.4,64,64,0,0.35,3600.0,0.0
35,4.7932087300073116e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.08893702044242696,,,,,1,0,12,0.00043018153177556284,0.9394073946146904,125527297561231.6,64,64,0,0.35,3600.0,0.0
36,5.2528649104293516e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.503707327952948,-0.4446300894807038,0.0,-0.4446300894807038,,1,1,11,0.004740814674110361,0.9914405467473836,2742596994513.129,64,64,0,0.35,3600.0,0.0
37,5.379734721295544e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.13196778022965913,-0.07224919721718948,0.0,-0.07224919721718948,,1,1,12,0.02891721278300375,0.9678751455900746,2710142900669.3066,64,64,0,0.35,3600.0,0.0
38,5.387625486006333e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.13639962103910644,,,,,1,0,11,0.012567379529623161,0.8648201620429522,120040696875293.4,64,64,0,0.35,3600.0,0.0
39,5.389657744945984e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.14617046708899756,,,,,1,0,12,0.021236360711980526,0.7643075704717285,119031238354558.62,64,64,0,0.35,3600.0,0.0
40,5.407415562782861e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.12821093252510415,,,,,1,0,11,0.008681216660420259,0.15547505392093908,122280977896881.78,64,64,0,0.35,3600.0,0.0
41,5.4179073929265585e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,-0.1303790131960353,,,,,1,0,11,0.017432889938471793,0.9282117909080337,112415316256207.52,64,64,0,0.35,3600.0,0.0
42,5.422914353005136e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.20638803290913188,,,,,1,0,10,0.0198146966150176,0.939553239105502,113396803580573.97,64,64,0,0.35,3600.0,0.0
43,5.455635842531463e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.06575302028293953,,,,,1,0,12,0.00370636595975354,0.5021984448911837,111961646787305.16,64,64,0,0.35,3600.0,0.0
44,5.459034017301172e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.0383502642810917,,,,,1,0,11,0.0008778969369849683,0.930715225143343,107145807315765.06,64,64,0,0.35,3600.0,0.0
45,5.462714767053874e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.061911955861963436,,,,,1,0,12,0.0044130013895774985,0.941817385934023,110815238565990.88,64,64,0,0.35,3600.0,0.0
46,5.46640947293907e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.08841812947072904,,,,,1,0,12,0.013783731299751134,0.10689633371416268,108929469794394.44,64,64,0,0.35,3600.0,0.0
47,5.467707823680299e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.159459121907077,,,,,1,0,11,0.0045826416455855695,0.026897123466368446,122557228944734.52,64,64,0,0.35,3600.0,0.0
48,5.474277017074921e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.09113007623047979,,,,,1,0,12,0.015841023919773684,0.874645016730492,110153670085123.02,64,64,0,0.35,3600.0,0.0
49,5.703444548190107e-12,-6536.6954585421,-15.563560615576428,-46.690681846729284,135.0,221.0,356.0,270.0,86.0,1.5333333333333334,0.5238095238095238,0.6426426426426426,0.712202380952381,2.7124183006535945,1.8587803440953288,1.9933782481450932,3.0886456733262557,250.0,163.0,rejected_coordination,0,0.06584484072780086,-0.06609317496625522,0.0,-0.06609317496625522,,1,1,12,0.03204824665214893,0.3263443858717313,1826631546858.1292,64,64,0,0.35,3600.0,0.0
50,5.710205650939338e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.031133888303713254,,,,,1,0,12,0.0025904300574193812,0.22936161054829773,101533866474740.64,64,64,0,0.35,3600.0,0.0
51,5.959997794868726e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.2597825451831534,-0.29520614312716376,0.0,-0.29520614312716376,,1,1,12,0.020559296397716864,0.9889814912340822,2739210401691.5977,64,64,0,0.35,3600.0,0.0
52,5.9658860945753284e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.06986094630436772,,,,,1,0,11,0.007380405268729583,0.2692508108289021,121758019455270.44,64,64,0,0.35,3600.0,0.0
53,5.967484658744914e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.01132072456472807,,,,,1,0,12,0.0012235354526325569,0.2022360144268702,111083192981254.98,64,64,0,0.35,3600.0,0.0
54,5.980256543235632e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.12665029911911674,,,,,1,0,11,0.004248290847967406,0.9563097392802412,122854759243554.14,64,64,0,0.35,3600.0,0.0
55,5.986453490275024e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.3982836912397083,,,,,1,0,12,0.014889990302071138,0.8962775570507541,115494368140407.06,64,64,0,0.35,3600.0,0.0
56,5.9887312551268044e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.08805018612341134,,,,,1,0,12,0.011598350006415327,0.08308253313566635,125532638028898.16,64,64,0,0.35,3600.0,0.0
57,5.990550698136068e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.03711781575074056,,,,,1,0,12,0.016956208213881767,0.6401621978221956,112972960757240.39,64,64,0,0.35,3600.0,0.0
58,5.99875619593987e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.033724310844558736,,,,,1,0,11,0.0017519733624203997,0.8496412096864429,100945647530052.44,64,64,0,0.35,3600.0,0.0
59,6.014665098477758e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.04725242684541803,,,,,1,0,11,0.021142210305342,0.2422970013921655,119212406901720.1,64,64,0,0.35,3600.0,0.0
60,6.3002860621389164e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.521322071762529,-0.5111103609562893,0.0,-0.5111103609562893,,1,1,12,0.008902482431701442,0.9960479327847974,2748942252030.061,64,64,0,0.35,3600.0,0.0
61,6.3119454577002774e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,0.06450448177197064,,,,,1,0,12,0.006310255464406989,0.5417186846651039,100832583918637.38,64,64,0,0.35,3600.0,0.0
62,6.3165684705560945e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.2851698647411247,,,,,1,0,12,0.010279046568510863,0.968207046128147,105904236659188.94,64,64,0,0.35,3600.0,0.0
63,6.3184509339021805e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.2612247460263274,,,,,1,0,11,0.02294187532021899,0.10304904572119626,114939826154124.25,64,64,0,0.35,3600.0,0.0
64,6.32026786705825e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.2492699401085997,,,,,1,0,12,0.01252519915497935,0.980373366224062,112806995719009.19,64,64,0,0.35,3600.0,0.0
65,6.427713673753967e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.20763997981552373,-0.15612720540871905,0.0,-0.15612720540871905,,1,1,12,0.001819252888760614,0.9752467899150018,2720295073980.8257,64,64,0,0.35,3600.0,0.0
66,6.428304914959552e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.17942850670294036,,,,,1,0,12,0.015084601098091455,0.956536203967263,101262006741916.69,64,64,0,0.35,3600.0,0.0
67,6.429605728379872e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.001241978955673749,,,,,1,0,11,0.004335993897454153,0.2633633934540893,107071433822418.39,64,64,0,0.35,3600.0,0.0
68,6.44265345031415e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.07509636870009441,,,,,1,0,11,0.0018584810795607837,0.4513683040898863,108605796407689.56,64,64,0,0.35,3600.0,0.0
69,6.44535271216851e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.015206874569874124,,,,,1,0,11,0.008390021034809804,0.7706080288402497,119934018564378.06,64,64,0,0.35,3600.0,0.0
70,7.347528421289738e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.08992333997752203,-0.07919178497518331,0.0,-0.07919178497518331,,1,1,12,0.00047836512811561677,0.9715668417742579,2715227076983.751,64,64,0,0.35,3600.0,0.0
71,7.587425513306851e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.11623131803193323,-0.20261314784597317,0.0,-0.20261314784597317,,1,1,12,0.012801063070406543,0.975364608550667,2720457332922.7764,64,64,0,0.35,3600.0,0.0
72,7.592214110136058e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.036082367755941556,,,,,1,0,12,0.010052110155618896,0.6071186477388755,112213336787766.72,64,64,0,0.35,3600.0,0.0
73,7.603550562346592e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.11634760598596229,,,,,1,0,12,0.005540137097109515,0.2000762410204825,98626469532236.17,64,64,0,0.35,3600.0,0.0
74,7.605972088345821e-12,-6536.6954585421,-15.563560615576428,-46.690681846729284,135.0,221.0,356.0,270.0,86.0,1.5333333333333334,0.5238095238095238,0.6426426426426426,0.712202380952381,2.7124183006535945,1.8587803440953288,1.9933782481450932,3.0886456733262557,250.0,163.0,rejected_random_bulk,0,-0.07728332142908687,-0.21508394499638683,0.0,-0.21508394499638683,,1,0,12,0.002867145611897111,0.7264808763480639,111555757133806.27,64,64,0,0.35,3600.0,0.0
75,7.663431725230852e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.3703603506305351,-0.478206925953522,0.0,-0.478206925953522,,1,1,11,0.012220159919786922,0.954839909895926,2692190871774.478,64,64,0,0.35,3600.0,0.0
76,7.677573398511394e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.016133534528269232,,,,,1,0,12,0.014770078107618023,0.5221592979705101,112244098279769.19,64,64,0,0.35,3600.0,0.0
77,7.6832861026717e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.017732625680887217,,,,,1,0,11,0.0020543754390082176,0.8714922084715991,123951907169935.16,64,64,0,0.35,3600.0,0.0
78,7.691849961312675e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.005834950741978544,,,,,1,0,11,0.006461305862668856,0.33433534750546834,114651859700344.6,64,64,0,0.35,3600.0,0.0
79,8.049216403401406e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.13933024701915717,-0.027179293968814022,0.0,-0.027179293968814022,,1,1,12,0.0016942904542508186,0.9680091562476887,2710327459142.5215,64,64,0,0.35,3600.0,0.0
80,8.06205915536944e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.45818040704261825,,,,,1,0,12,0.007527444447181564,0.028408036989345655,116060541465604.78,64,64,0,0.35,3600.0,0.0
81,8.064484636789234e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.15057331641347277,,,,,1,0,12,0.01140527654665624,0.9693716768021241,112265845954212.77,64,64,0,0.35,3600.0,0.0
82,8.100770630110646e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.23091269670075293,,,,,1,0,12,0.006521671101740831,0.0032032412633382725,91241054322650.16,64,64,0,0.35,3600.0,0.0
83,8.109290651581266e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.016887246174556114,,,,,1,0,12,0.007527686483718433,0.6621505754661346,127968959646562.6,64,64,0,0.35,3600.0,0.0
84,8.112407370419896e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.12854075571963125,,,,,1,0,12,0.005715890973596351,0.9518196203258049,109320203034101.7,64,64,0,0.35,3600.0,0.0
85,8.585770277549295e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.09822808910555361,-0.09509312597494102,0.0,-0.09509312597494102,,1,1,12,0.0037195546547560063,0.9850556779153503,2733803801014.234,64,64,0,0.35,3600.0,0.0
86,8.588521231969602e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.027528885082280803,,,,,1,0,12,0.002953442143013003,0.8220027677104715,111930795950281.56,64,64,0,0.35,3600.0,0.0
87,8.605766815762577e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.0010101598910355915,,,,,1,0,12,0.002641747646195014,0.6361912583068702,104327006094121.94,64,64,0,0.35,3600.0,0.0
88,8.62514482421989e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.23829576626639565,,,,,1,0,12,0.005307524866156169,0.05882844002919596,128940309084374.22,64,64,0,0.35,3600.0,0.0
89,8.62633700077294e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.22504219366615896,,,,,1,0,12,0.005845681543213965,0.2492043023601736,109591637863141.95,64,64,0,0.35,3600.0,0.0
90,8.64165259587772e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.08114671606407575,,,,,1,0,12,0.0017654187187307047,0.7842871572432566,113835672475379.02,64,64,0,0.35,3600.0,0.0
91,8.813051623513664e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.40257537445871916,-0.29807905888465314,0.0,-0.29807905888465314,,1,1,12,0.01691427235644541,0.9773967309122642,2723255956607.778,64,64,0,0.35,3600.0,0.0
92,9.07987797389146e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.172161934969403,-0.22779398437942788,0.0,-0.22779398437942788,,1,1,12,0.0016674602331638033,0.9816168484843348,2729067870896.9375,64,64,0,0.35,3600.0,0.0
93,9.336500418046436e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.24692017680483558,-0.22651077265084751,0.0,-0.22651077265084751,,1,1,11,0.007599452148366062,0.9930162535681343,2744767046136.2534,64,64,0,0.35,3600.0,0.0
94,9.866296579125976e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.08109908650702576,-0.14711926520326557,0.0,-0.14711926520326557,,1,1,12,0.04259263265288042,0.33550534414839284,1839247949932.511,64,64,0,0.35,3600.0,0.0
95,9.887903383136114e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.1441178740572654,,,,,1,0,12,0.005924462616789375,0.04921651308260754,106821649129169.42,64,64,0,0.35,3600.0,0.0
96,9.901690230177524e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.050407913246792294,,,,,1,0,12,0.016883806246298066,0.5741810290854672,120128678976035.19,64,64,0,0.35,3600.0,0.0
97,9.90427239228605e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.054341195730538625,,,,,1,0,12,0.001596291977279337,0.9715911523584423,119467337394349.03,64,64,0,0.35,3600.0,0.0
98,9.910324527002773e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.018649355956636218,,,,,1,0,12,0.010347015373528218,0.38629953082151597,115445187904862.02,64,64,0,0.35,3600.0,0.0
99,9.95312754027217e-12,-6536.6954585421,-15.563560615576428,-46.690681846729284,135.0,221.0,356.0,270.0,86.0,1.5333333333333334,0.5238095238095238,0.6426426426426426,0.712202380952381,2.7124183006535945,1.8587803440953288,1.9933782481450932,3.0886456733262557,250.0,163.0,rejected_random_surface,0,-0.1124228694781566,0.05372365662694634,0.0,0.05372365662694634,,1,0,13,0.028934154425562804,0.8735568355621254,105799912119511.39,64,64,0,0.35,3600.0,0.0
