step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda
16,1.3280414589131766e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.04646572008040013,,,,,0,0,11,0.00027657974913301506,0.7538593190138589,121986605266726.33,64,64,0,0.35,3600.0,0.0
17,1.3732194626246905e-13,,,,,,,,,,,,,,,,,,,relaxation,1,0.040583291098485845,,,,,0,0,12,0.006387866948686545,0.44891097368526506,100441406956580.16,64,64,0,0.35,3600.0,0.0
18,1.8424606864609783e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.0303327081648057,,,,,0,0,12,0.007293943524267783,0.22375468823432726,110797417864228.03,64,64,0,0.35,3600.0,0.0
19,1.9100931210972213e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.20126397469089402,,,,,0,0,12,0.010187259754420822,0.9458688459651861,113652728432349.1,64,64,0,0.35,3600.0,0.0
20,2.1223331304685705e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.059326604804946746,,,,,0,0,12,0.007767274544548626,0.7332958088881424,116700606222711.7,64,64,0,0.35,3600.0,0.0
21,2.33810196093289e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.057420835170237466,,,,,0,0,12,0.0001858808249926465,0.8937377763492611,111829801601109.11,64,64,0,0.35,3600.0,0.0
22,2.4357615182392195e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.00654386008236924,,,,,0,0,12,0.003750937803338601,0.8777179254904625,115360640037567.38,64,64,0,0.35,3600.0,0.0
23,2.5615262618618076e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.14585135567724117,-0.3509852161135143,0.0,-0.3509852161135143,,0,1,12,0.03601900425182743,0.8958103598318569,102222637765227.88,64,64,0,0.35,3600.0,0.0
24,2.5661616506959954e-13,-6543.927313062382,-15.580779316815196,-46.74233795044559,135.0,221.0,356.0,270.0,86.0,1.5380952380952382,0.5214285714285715,0.6396396396396397,0.7116071428571429,2.7428571428571433,1.900761173353184,2.0095508103034687,3.0997795620672774,250.0,163.0,rejected_coordination,0,-0.012030621373098238,0.00834421141518149,0.0,0.00834421141518149,,0,0,13,0.009509251216365314,0.8008055053947613,108821189444379.38,64,64,0,0.35,3600.0,0.0
25,2.579158287858416e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.11983680853883841,-0.11470955422813844,0.0,-0.11470955422813844,,0,1,11,0.003658070508008225,0.9793103662005591,107077824980228.22,64,64,0,0.35,3600.0,0.0
26,2.7862064230451026e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.1473960240698362,,,,,0,0,11,0.014879468995999331,0.04026955285684603,116515118532245.22,64,64,0,0.35,3600.0,0.0
27,2.9368127738130535e-13,,,,,,,,,,,,,,,,,,,surface,1,0.22328575123925615,,,,,0,0,12,0.01584202843992001,0.014999906974944861,102091887406171.62,64,64,0,0.35,3600.0,0.0
28,2.965765426098738e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.2804118752584328,,,,,0,0,12,0.007325666054535024,0.9620086047234065,112654258413219.75,64,64,0,0.35,3600.0,0.0
29,3.1127585027805733e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.08115695457189198,,,,,0,0,12,0.007533067058479691,0.8210707604517509,102464569595860.61,64,64,0,0.35,3600.0,0.0
30,3.182958310405422e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.23504854823326543,,,,,0,0,12,0.0027357844225651268,0.05283151184894905,117166673192220.6,64,64,0,0.35,3600.0,0.0
31,3.22769686003209e-13,,,,,,,,,,,,,,,,,,,surface,1,0.014143197447080083,,,,,0,0,11,0.014085325505511876,0.747990225413031,114851759056088.31,64,64,0,0.35,3600.0,0.0
32,3.3306265916542666e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.2789014666498031,,,,,0,0,12,0.009552666311422903,0.7892645500832696,109104275846352.25,64,64,0,0.35,3600.0,0.0
33,3.4304684981358294e-13,,,,,,,,,,,,,,,,,,,surface,1,0.16159744860716102,,,,,0,0,12,0.007511080693165098,0.03540753466248546,109279440599902.16,64,64,0,0.35,3600.0,0.0
34,3.5057526281594225e-13,,,,,,,,,,,,,,,,,,,surface,1,0.17951464176450213,,,,,0,0,12,0.003899862911835722,0.10573854425306223,105869391201362.48,64,64,0,0.35,3600.0,0.0
35,3.5094059363136563e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.016619048222975514,,,,,0,0,11,0.004601453951275434,0.783544671973031,103734359387153.4,64,64,0,0.35,3600.0,0.0
36,3.572464353495037e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.14185900877109267,,,,,0,0,12,0.010071288362917236,0.22183545263996238,107854587673195.61,64,64,0,0.35,3600.0,0.0
37,3.587125841525028e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.045818548530555316,,,,,0,0,12,0.01048809982861245,0.8376985850030766,106276539137462.42,64,64,0,0.35,3600.0,0.0
38,3.6143131403568065e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.03338236398571709,,,,,0,0,11,0.004896098664150717,0.4000861924654868,106311588751547.25,64,64,0,0.35,3600.0,0.0
39,3.616543235682673e-13,,,,,,,,,,,,,,,,,,,surface,1,0.08003796286377154,,,,,0,0,10,0.009766378587289973,0.49360472168837793,112421865981634.34,64,64,0,0.35,3600.0,0.0
40,3.6576868307387475e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.19290197687848423,,,,,0,0,12,0.007928717653320094,0.18726627482268876,95079466523115.6,64,64,0,0.35,3600.0,0.0
41,3.779433236509686e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.15929958245389048,,,,,0,0,12,0.022329608476895163,0.29228233068570314,92738682005699.89,64,64,0,0.35,3600.0,0.0
42,3.8615473030719543e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.37091252079944254,-0.775444538836652,0.0,-0.775444538836652,,0,1,12,0.011528240185059602,0.9788169069764947,109490745886757.97,64,64,0,0.35,3600.0,0.0
43,4.095328023590409e-13,,,,,,,,,,,,,,,,,,,relaxation,1,0.10257097095072415,,,,,0,0,11,0.0002926484366066809,0.5139728417891422,114345724364316.81,64,64,0,0.35,3600.0,0.0
44,4.1622868630788106e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.11905592548710336,,,,,0,0,11,0.00014816239245871166,0.9670599710599102,112172736053882.03,64,64,0,0.35,3600.0,0.0
45,4.1779515904853097e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.02881209630694427,,,,,0,0,11,0.0029673001318112277,0.8515938001201604,111001454759705.62,64,64,0,0.35,3600.0,0.0
46,4.3224352063877837e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.0024366347792080896,,,,,0,0,10,0.014093474804529674,0.816965417772654,107447140024782.72,64,64,0,0.35,3600.0,0.0
47,4.3663166887460663e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.43547670505419195,-0.39271115613951046,0.0,-0.39271115613951046,,0,1,12,0.028287070862134778,0.9953421544277549,109573674765334.64,64,64,0,0.35,3600.0,0.0
48,4.366675225366012e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.08863772194107672,,,,,0,0,11,0.01932906419517276,0.1093375125417805,109996872073794.88,64,64,0,0.35,3600.0,0.0
49,4.37833646255939e-13,-6545.024961851688,-15.583392766313544,-46.75017829894063,134.0,221.0,355.0,269.0,86.0,1.5380952380952382,0.5214285714285715,0.6396396396396397,0.7116071428571429,2.6713723360933894,1.900761173353184,2.0283222365716793,3.0997795620672774,249.0,164.0,relaxation,1,-0.3240436284440665,-0.5531966014790868,0.0,-0.5531966014790868,,0,1,11,0.03399854647686784,0.9918003034251428,108087221399427.72,64,64,0,0.35,3600.0,0.0
50,4.467246050033285e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.19114862007479683,-0.12299780593494702,0.0,-0.12299780593494702,,0,1,12,0.011045418028594739,0.9903638110287345,109695185505217.47,64,64,0,0.35,3600.0,0.0
51,4.916293269006721e-13,,,,,,,,,,,,,,,,,,,surface,1,0.06160936014322815,,,,,0,0,12,0.009660097112944733,0.26131788059174993,101981109798870.8,64,64,0,0.35,3600.0,0.0
52,5.010296569277785e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.2143314818066779,,,,,0,0,11,0.014502089241475585,0.015236978400647059,114135390998082.1,64,64,0,0.35,3600.0,0.0
53,5.15773844118263e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.33766595625554713,-0.24552431678807096,0.0,-0.24552431678807096,,0,1,11,0.030141614827344843,0.9946176687180697,115920794837426.75,64,64,0,0.35,3600.0,0.0
54,5.164208566585296e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.12112778094223854,,,,,0,0,11,0.014569518885978613,0.9560350138454556,112288815070339.0,64,64,0,0.35,3600.0,0.0
55,5.192608192614706e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.14329315958078664,,,,,0,0,12,0.00781435199751103,0.9511084255731804,107554667799336.6,64,64,0,0.35,3600.0,0.0
56,5.259067655003926e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.18430551636547973,-0.3150686627273913,0.0,-0.3150686627273913,,0,1,12,0.030186121404447597,0.8041863912384264,122003448228766.6,64,64,0,0.35,3600.0,0.0
57,5.329109901790844e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.030526535754133697,,,,,0,0,11,0.0045852084036937905,0.6589096353953264,97771929420375.33,64,64,0,0.35,3600.0,0.0
58,5.410085130586359e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.022484476112741226,,,,,0,0,11,0.003317432736994832,0.7684512781855765,95299173574355.81,64,64,0,0.35,3600.0,0.0
59,5.452317893052479e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.028894549936823395,,,,,0,0,11,0.005490788376859132,0.6114008576773768,105697089853535.66,64,64,0,0.35,3600.0,0.0
60,5.534010934108245e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.12566368363991182,-0.23620173048731985,0.0,-0.23620173048731985,,0,1,12,0.0087049263124468,0.9735984084460547,102737562405412.92,64,64,0,0.35,3600.0,0.0
61,5.583992664206903e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.05045370063883863,,,,,0,0,12,0.0029307665010169792,0.896676398761954,106924458046735.45,64,64,0,0.35,3600.0,0.0
62,5.590826813999185e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.13147165830437485,-0.18124128067904266,0.0,-0.18124128067904266,,0,1,12,0.011723798404290449,0.9814337713051834,111522439979567.84,64,64,0,0.35,3600.0,0.0
63,5.640860946271468e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.05513554361538342,,,,,0,0,12,0.008854900037605442,0.6427012577805065,117370590340060.73,64,64,0,0.35,3600.0,0.0
64,5.812504482169928e-13,,,,,,,,,,,,,,,,,,,surface,1,0.006880861161741143,,,,,0,0,12,0.023999716246391897,0.04273280170268378,110949494245797.61,64,64,0,0.35,3600.0,0.0
65,5.818006827854644e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.09157153823174764,,,,,0,0,11,0.009178331089627567,0.6996042804810967,100319679473151.8,64,64,0,0.35,3600.0,0.0
66,5.82570873429015e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.015088300370014743,,,,,0,0,11,0.011675517445688536,0.9071464938055965,102691459941278.12,64,64,0,0.35,3600.0,0.0
67,5.897955299670453e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.14782988128753993,-0.22460075451138906,0.0,-0.22460075451138906,,0,1,12,0.0007153737814099698,0.980516104433749,106407238362237.47,64,64,0,0.35,3600.0,0.0
68,5.977549601935309e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.0030843723607317693,,,,,0,0,12,0.013395982466146705,0.5972015668035512,117231244409003.98,64,64,0,0.35,3600.0,0.0
69,6.220823657577866e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.19479998218164546,,,,,0,0,12,0.008452995078077882,0.018487125999679877,110301884617382.38,64,64,0,0.35,3600.0,0.0
70,6.375974287702501e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.2072410712515934,,,,,0,0,12,0.0017695924777722666,0.8561111946787006,105151909105820.28,64,64,0,0.35,3600.0,0.0
71,6.409656257488346e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.001486500151566204,,,,,0,0,11,0.0013998607535120754,0.7653818767104461,97559451181002.27,64,64,0,0.35,3600.0,0.0
72,6.582407158386132e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.16247261100442312,-0.14075262940136568,0.0,-0.14075262940136568,,0,1,12,0.012777569898608301,0.9541873901670226,112574062712164.12,64,64,0,0.35,3600.0,0.0
73,6.672417525291366e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.0958663732753026,-0.055371317325384695,0.0,-0.055371317325384695,,0,1,12,0.0071814961468601585,0.9810810315213974,107639914668006.1,64,64,0,0.35,3600.0,0.0
74,6.761511075198421e-13,-6547.373509756875,-15.588984547040178,-46.76695364112054,134.0,221.0,355.0,260.0,95.0,1.5380952380952382,0.5214285714285715,0.6512345679012346,0.7116071428571429,2.734300827343008,1.900761173353184,2.0283222365716793,3.0997795620672774,247.0,164.0,rejected_random_surface,0,0.14474707891085747,0.12643705811172623,0.0,0.12643705811172623,,0,0,13,0.019225558267629422,0.02906351264117638,117308452193980.1,64,64,0,0.35,3600.0,0.0
75,6.832632165182602e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.23257162783548208,-0.7840392208089924,0.0,-0.7840392208089924,,0,1,11,0.02285865760230847,0.9576662494705136,99727450335754.88,64,64,0,0.35,3600.0,0.0
76,6.876006472217513e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.013467239703763949,,,,,0,0,12,0.005071859573682378,0.8011261982402461,114820984434894.66,64,64,0,0.35,3600.0,0.0
77,7.055443593448866e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.06277578354136115,,,,,0,0,11,0.002986899903279834,0.36099909652037243,97762144672742.69,64,64,0,0.35,3600.0,0.0
78,7.24585171667317e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.017841389462840196,,,,,0,0,12,0.001428479084842555,0.8906346601367288,104425582026257.77,64,64,0,0.35,3600.0,0.0
79,7.379297784736255e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.12981798797325583,,,,,0,0,11,0.005083765268577026,0.019992948495108024,103800224428124.23,64,64,0,0.35,3600.0,0.0
80,7.491646320104982e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.007737260194903059,,,,,0,0,11,0.020839228147111786,0.5198251370222084,117638856133598.81,64,64,0,0.35,3600.0,0.0
81,7.522907723149147e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.09528590711591134,,,,,0,0,11,0.014034797027134983,0.9066909735767829,113780354229491.53,64,64,0,0.35,3600.0,0.0
82,7.599142423167544e-13,,,,,,,,,,,,,,,,,,,relaxation,1,0.11211978272498216,,,,,0,0,12,0.025476925098945356,0.3800785590271736,102899236881771.64,64,64,0,0.35,3600.0,0.0
83,7.793272904831908e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.025741760105087108,,,,,0,0,12,0.012321161767031956,0.6567231831552888,111321998643854.19,64,64,0,0.35,3600.0,0.0
84,7.865581668046461e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.32061193388525616,,,,,0,0,12,0.010100738431986556,0.876544238742612,123132561088529.03,64,64,0,0.35,3600.0,0.0
85,7.878608565405026e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.03221960782159452,,,,,0,0,12,0.00283633327321481,0.4739387987570724,115372036915339.38,64,64,0,0.35,3600.0,0.0
86,7.935321178737975e-13,,,,,,,,,,,,,,,,,,,relaxation,1,0.11906239889580794,,,,,0,0,12,0.045581555956942105,0.20341646485936843,94471881989245.08,64,64,0,0.35,3600.0,0.0
87,8.074563119779798e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.01116963651484704,,,,,0,0,11,0.001879415421387358,0.30261866827802897,107106161776867.47,64,64,0,0.35,3600.0,0.0
88,8.089434225703949e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.004265649450934177,,,,,0,0,12,0.009247018153658757,0.6389648375357267,112086886542866.45,64,64,0,0.35,3600.0,0.0
89,8.165661028497193e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.15914594250812855,,,,,0,0,12,0.006894637061715947,0.8665753367697,119830370628057.62,64,64,0,0.35,3600.0,0.0
90,8.46799828036146e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.08030561351688106,,,,,0,0,12,0.0010287551221320884,0.27169275697724454,108600781000538.31,64,64,0,0.35,3600.0,0.0
91,8.620307430073773e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.03586035559732743,,,,,0,0,12,0.006143184310310272,0.4658312513612438,112298758749968.44,64,64,0,0.35,3600.0,0.0
92,8.971832119220864e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.0002024019717648583,,,,,0,0,12,0.0098976174387931,0.8220709249338074,100120926784042.42,64,64,0,0.35,3600.0,0.0
93,8.985063319517192e-13,,,,,,,,,,,,,,,,,,,relaxation,1,-0.09903386149399504,-0.18463905718988016,0.0,-0.18463905718988016,,0,1,12,0.00807806319239663,0.9507090999541411,109759016550494.53,64,64,0,0.35,3600.0,0.0
94,9.023704546667481e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.10643056409256219,,,,,0,0,12,0.02508242084368481,0.7449884046512358,102087442201928.81,64,64,0,0.35,3600.0,0.0
95,9.286464046356714e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.12684152639363283,,,,,0,0,12,0.0015557053070799493,0.9377578940708238,108996731492420.9,64,64,0,0.35,3600.0,0.0
96,9.313151387130637e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.08921038117206873,,,,,0,0,12,0.006351209643471474,0.9416258065590254,113538054995179.53,64,64,0,0.35,3600.0,0.0
97,9.62012102949529e-13,,,,,,,,,,,,,,,,,,,surface,1,0.22394266215983724,,,,,0,0,12,0.017675602266234075,0.07075873185835804,93628427048252.78,64,64,0,0.35,3600.0,0.0
98,9.694871824837053e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.2551923232769017,,,,,0,0,12,0.020158590376897503,0.05626386376764635,96216139145631.44,64,64,0,0.35,3600.0,0.0
99,9.79000005943543e-13,-6549.745729710421,-15.594632689786717,-46.78389806936015,134.0,222.0,356.0,262.0,94.0,1.5380952380952382,0.5214285714285715,0.6523076923076923,0.7113095238095238,2.7100271002710024,1.9009918970705793,2.0283222365716793,3.0181911230849585,249.0,164.0,relaxation,1,-0.2701999851082008,-0.39010294424034697,0.0,-0.39010294424034697,,0,1,12,0.03255073741413904,0.9041824272865157,103409796465166.17,64,64,0,0.35,3600.0,0.0
100,9.811772339388825e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.07947944575500411,,,,,0,0,11,0.013879006025616841,0.040857232131663646,107806975745538.03,64,64,0,0.35,3600.0,0.0
101,9.928773304402229e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.16159278343411496,-0.17169594486983897,0.0,-0.17169594486983897,,0,1,12,0.0025328217441167866,0.976019000663414,106123600730431.53,64,64,0,0.35,3600.0,0.0
102,1.0142513696247522e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.04247624491903816,,,,,0,0,11,0.009976298747294943,0.8305288858343335,98721289967224.81,64,64,0,0.35,3600.0,0.0
103,1.0193177833397695e-12,,,,,,,,,,,,,,,,,,,surface,1,0.09961106986515736,,,,,0,0,12,0.006108247941974988,0.1533169001742662,109733259759665.94,64,64,0,0.35,3600.0,0.0
104,1.0198763132674665e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.0053840132139761285,,,,,0,0,12,0.003756169041206799,0.2990631739576336,104528566919296.6,64,64,0,0.35,3600.0,0.0
105,1.0379699315757412e-12,,,,,,,,,,,,,,,,,,,surface,1,0.06703991202973593,,,,,0,0,11,0.007173582751622592,0.581935227063009,106258700443745.7,64,64,0,0.35,3600.0,0.0
106,1.0417515757462118e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.19642791499169737,,,,,0,0,10,0.00799295478309446,0.02498007250208838,102290093398755.06,64,64,0,0.35,3600.0,0.0
107,1.0526519962162577e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.04898361493884414,,,,,0,0,12,0.024890861689903905,0.6490676693866427,101780629578600.53,64,64,0,0.35,3600.0,0.0
108,1.0541357914285386e-12,,,,,,,,,,,,,,,,,,,relaxation,1,-0.08889876044899613,,,,,0,0,12,0.006773837842969407,0.8096170468880165,105254215961671.53,64,64,0,0.35,3600.0,0.0
109,1.0572694857780902e-12,,,,,,,,,,,,,,,,,,,relaxation,1,-0.14170558537657696,,,,,0,0,12,0.009299618269701146,0.9291209642792698,107049403496742.62,64,64,0,0.35,3600.0,0.0
110,1.061872295143684e-12,,,,,,,,,,,,,,,,,,,relaxation,1,-0.20023934461658838,,,,,0,0,11,0.0024210019391564114,0.926882901912474,111404695564661.53,64,64,0,0.35,3600.0,0.0
111,1.0677198930752108e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.16479833742480163,,,,,0,0,11,8.315720540255644e-05,0.3246693231862314,88573938267098.62,64,64,0,0.35,3600.0,0.0
112,1.0718883468474455e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.21017863209909216,,,,,0,0,12,0.0006786950680591347,0.05169798090997534,109770440439444.44,64,64,0,0.35,3600.0,0.0
113,1.109147502014578e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.13555805175184524,,,,,0,0,12,0.007894358759092557,0.053395214093017826,103345377038301.56,64,64,0,0.35,3600.0,0.0
114,1.1117200636830049e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.3502453815368475,-0.5748335920407044,0.0,-0.5748335920407044,,0,1,11,0.0038726999912533366,0.9788778439827899,106983232159842.95,64,64,0,0.35,3600.0,0.0
115,1.1355027501410068e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.11145147068607639,,,,,0,0,12,0.011105162603809622,0.9549467572207994,107212671714297.14,64,64,0,0.35,3600.0,0.0
116,1.143356000602805e-12,,,,,,,,,,,,,,,,,,,relaxation,1,-0.08658482128707043,,,,,0,0,12,0.0015155231365261146,0.846786795987044,111879991972884.97,64,64,0,0.35,3600.0,0.0
117,1.1492801051002432e-12,,,,,,,,,,,,,,,,,,,surface,1,0.09757328705057669,,,,,0,0,11,0.015405086566857032,0.27185905130221244,103967547171559.25,64,64,0,0.35,3600.0,0.0
