step,accepted,energy,close_contact_penalty,objective
45.0,1.0,-6537.030287310989,0.018566052769882557,-6444.200023461576
46.0,1.0,-6537.173701736379,0.01704271237340066,-6451.960139869376
47.0,1.0,-6537.198472658138,0.015588124808569543,-6459.25784861529
48.0,1.0,-6537.156257484316,0.014183244565345188,-6466.24003465759
49.0,1.0,-6537.190830887548,0.013360425694185721,-6470.38870241662
50.0,1.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
51.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
52.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
53.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
54.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
55.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
56.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
57.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
58.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
59.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
60.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
61.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
62.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
63.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
64.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
65.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
66.0,0.0,-6537.354171953528,0.012246500971738445,-6476.121667094835
67.0,1.0,-6537.366877745826,0.011849069955844706,-6478.121527966602
68.0,1.0,-6537.4222378179,0.010893195728303131,-6482.956259176384
69.0,1.0,-6537.494733931628,0.01006630117797504,-6487.1632280417525
70.0,1.0,-6537.564573105072,0.009196618778392583,-6491.581479213109
71.0,1.0,-6537.713508066818,0.008365873911335395,-6495.8841385101405
72.0,0.0,-6537.713508066818,0.008365873911335395,-6495.8841385101405
73.0,0.0,-6537.713508066818,0.008365873911335395,-6495.8841385101405
74.0,0.0,-6537.713508066818,0.008365873911335395,-6495.8841385101405
75.0,0.0,-6537.713508066818,0.008365873911335395,-6495.8841385101405
76.0,0.0,-6537.713508066818,0.008365873911335395,-6495.8841385101405
77.0,0.0,-6537.713508066818,0.008365873911335395,-6495.8841385101405
78.0,0.0,-6537.713508066818,0.008365873911335395,-6495.8841385101405
79.0,0.0,-6537.713508066818,0.008365873911335395,-6495.8841385101405
80.0,1.0,-6537.660695044779,0.008216228011184696,-6496.579554988855
81.0,1.0,-6537.690281267996,0.007420031172508505,-6500.590125405454
82.0,1.0,-6537.902378569626,0.006662115920339135,-6504.591798967931
83.0,1.0,-6538.047469974412,0.005921197791340775,-6508.441481017708
84.0,1.0,-6538.054451233387,0.005227544045916562,-6511.916731003805
85.0,1.0,-6538.212840426548,0.004551208379610656,-6515.456798528495
86.0,0.0,-6538.212840426548,0.004551208379610656,-6515.456798528495
87.0,0.0,-6538.212840426548,0.004551208379610656,-6515.456798528495
88.0,0.0,-6538.212840426548,0.004551208379610656,-6515.456798528495
89.0,0.0,-6538.212840426548,0.004551208379610656,-6515.456798528495
90.0,0.0,-6538.212840426548,0.004551208379610656,-6515.456798528495
91.0,1.0,-6538.272755941058,0.004231630547047713,-6517.11460320582
92.0,1.0,-6538.478564956551,0.003600223970876219,-6520.47744510217
93.0,1.0,-6538.506236577312,0.0031435458286817796,-6522.788507433903
94.0,1.0,-6538.705768183332,0.0026960763899971764,-6525.225386233346
95.0,1.0,-6538.652324070854,0.0023097095546897573,-6527.103776297405
96.0,1.0,-6538.832536494423,0.001997491606714283,-6528.845078460851
97.0,1.0,-6538.963050557333,0.0016906036685998313,-6530.510032214334
98.0,1.0,-6538.986466141916,0.0015681934066767184,-6531.145499108532
99.0,0.0,-6538.986466141916,0.0015681934066767184,-6531.145499108532
100.0,0.0,-6538.986466141916,0.0015681934066767184,-6531.145499108532
101.0,1.0,-6539.082637144753,0.0013685389655804859,-6532.239942316851
102.0,1.0,-6539.046055984269,0.001293081002829856,-6532.58065097012
103.0,1.0,-6539.281408239038,0.0011402793629444925,-6533.580011424316
104.0,1.0,-6539.373139589441,0.0009903120810054542,-6534.4215791844135
105.0,1.0,-6539.369726856341,0.0009722380541414854,-6534.508536585634
106.0,1.0,-6539.431797704481,0.0008494138378043005,-6535.18472851546
107.0,1.0,-6539.4740212366,0.0007277998385031022,-6535.835022044084
108.0,1.0,-6539.600064960918,0.0006073988397796734,-6536.563070762019
109.0,1.0,-6539.779845880696,0.0004906511010887889,-6537.326590375252
110.0,1.0,-6539.879568954382,0.00040179322564075804,-6537.870602826179
111.0,1.0,-6539.941465550466,0.0003209772598310627,-6538.3365792513105
112.0,0.0,-6539.941465550466,0.0003209772598310627,-6538.3365792513105
113.0,1.0,-6539.877068891461,0.00024116793984052252,-6538.671229192259
114.0,0.0,-6539.877068891461,0.00024116793984052252,-6538.671229192259
115.0,1.0,-6539.871583267262,0.00018750135913991593,-6538.934076471563
116.0,0.0,-6539.871583267262,0.00018750135913991593,-6538.934076471563
117.0,0.0,-6539.871583267262,0.00018750135913991593,-6538.934076471563
118.0,1.0,-6539.876009831301,0.00013607827461429984,-6539.19561845823
119.0,1.0,-6539.978799924222,8.640582895514186e-05,-6539.546770779446
120.0,1.0,-6540.215867341645,4.508550627217557e-05,-6539.990439810284
121.0,1.0,-6540.212610414754,1.1591334380972136e-05,-6540.1546537428485
122.0,1.0,-6540.277294382049,6.6809125182540715e-06,-6540.243889819458
123.0,1.0,-6540.42341812102,3.164490120019756e-06,-6540.40759567042
124.0,0.0,-6540.42341812102,3.164490120019756e-06,-6540.40759567042
125.0,0.0,-6540.42341812102,3.164490120019756e-06,-6540.40759567042
126.0,1.0,-6540.4484605197185,6.011675681305616e-09,-6540.44843046134
127.0,1.0,-6540.493373704986,0.0,-6540.493373704986
