step,accepted,energy,close_contact_penalty,objective
0.0,0.0,-6530.1918336942,0.30189211030663093,-5020.731282161045
1.0,1.0,-6530.438465790323,0.2870885874630866,-5094.99552847489
2.0,1.0,-6530.812999914871,0.265404395683474,-5203.791021497502
3.0,1.0,-6531.0181857970365,0.24793455059197372,-5291.345432837168
4.0,1.0,-6531.3983433340545,0.2254556527165839,-5404.120079751135
5.0,1.0,-6531.741891481997,0.20573172653221206,-5503.083258820937
6.0,1.0,-6531.853957841742,0.19613283288455569,-5551.189793418964
7.0,1.0,-6532.004501761598,0.18502513663214987,-5606.878818600848
8.0,1.0,-6532.072441585871,0.17510164218548818,-5656.5642306584305
9.0,1.0,-6532.147285917294,0.16275677375325598,-5718.363417151014
10.0,1.0,-6532.374071135744,0.15233500897691515,-5770.699026251168
11.0,1.0,-6532.408745182065,0.1500610866126303,-5782.103312118914
12.0,1.0,-6532.689498847596,0.13854074118762524,-5839.98579290947
13.0,1.0,-6532.895782980349,0.13107959124584204,-5877.49782675114
14.0,1.0,-6533.0184360374515,0.12488071335258319,-5908.6148692745355
15.0,1.0,-6533.34425700588,0.11291250618244802,-5968.781726093639
16.0,1.0,-6533.4304807876015,0.10670713920528872,-5999.894784761158
17.0,1.0,-6533.764894300615,0.09880840600711153,-6039.722864265057
18.0,1.0,-6533.925420438642,0.09231159203876058,-6072.367460244839
19.0,0.0,-6533.925420438642,0.09231159203876058,-6072.367460244839
20.0,1.0,-6533.85977510291,0.09016650194369455,-6083.027265384438
21.0,1.0,-6534.024030026519,0.0866194913904902,-6100.926573074068
22.0,1.0,-6534.20897343985,0.08130574847618373,-6127.680231058931
23.0,0.0,-6534.20897343985,0.08130574847618373,-6127.680231058931
24.0,1.0,-6534.2272246786515,0.07416515208110067,-6163.401464273148
25.0,1.0,-6534.364135235673,0.06864899119900902,-6191.119179240627
26.0,1.0,-6534.441243602211,0.06639824347323364,-6202.450026236043
27.0,1.0,-6534.648258765116,0.06092100831490767,-6230.043217190578
28.0,1.0,-6534.764910028843,0.05667523210243698,-6251.388749516658
29.0,1.0,-6534.82338283865,0.05326671664189708,-6268.489799629165
30.0,1.0,-6534.950366402117,0.04794804215564908,-6295.210155623871
31.0,1.0,-6535.178921555561,0.04362666217228519,-6317.045610694135
32.0,1.0,-6535.489134815553,0.039312227328333504,-6338.9279981738855
33.0,1.0,-6535.55579644899,0.03817899876965586,-6344.660802600711
34.0,1.0,-6535.525166640916,0.03800362801643779,-6345.5070265587265
35.0,0.0,-6535.525166640916,0.03800362801643779,-6345.5070265587265
36.0,1.0,-6535.553422788865,0.03776754743809211,-6346.715685598404
37.0,1.0,-6535.667550836914,0.035099068730956896,-6360.17220718213
38.0,1.0,-6535.88118122017,0.03240743541492941,-6373.844004145523
39.0,1.0,-6536.178668725263,0.02975668257953047,-6387.395255827611
40.0,1.0,-6536.483111228724,0.02712625934177861,-6400.85181451983
41.0,1.0,-6536.657469203753,0.024509394787035798,-6414.110495268574
42.0,1.0,-6537.053388498778,0.021937055002309108,-6427.368113487232
43.0,1.0,-6537.2856454702405,0.01947408063223378,-6439.915242309072
44.0,0.0,-6537.2856454702405,0.01947408063223378,-6439.915242309072
45.0,1.0,-6537.356285109755,0.018310133157854087,-6445.805619320485
46.0,1.0,-6537.392823952318,0.017374461156919863,-6450.520518167719
47.0,1.0,-6537.486604746205,0.01564525816233019,-6459.260313934554
48.0,1.0,-6537.541536620903,0.013896689334883625,-6468.058089946485
49.0,1.0,-6537.7067615961705,0.012373348938401727,-6475.8400169041615
50.0,1.0,-6537.860744020164,0.011164163231934842,-6482.03992786049
51.0,1.0,-6537.980209722512,0.010024940814178252,-6487.855505651621
52.0,1.0,-6538.246324199127,0.008971885399801698,-6493.386897200119
53.0,1.0,-6538.391762926615,0.00802337685017241,-6498.274878675753
54.0,1.0,-6538.483375544119,0.00795344623681796,-6498.716144360029
55.0,0.0,-6538.483375544119,0.00795344623681796,-6498.716144360029
56.0,0.0,-6538.483375544119,0.00795344623681796,-6498.716144360029
57.0,1.0,-6538.44720670166,0.0076633345775555355,-6500.130533813883
58.0,1.0,-6538.426901338601,0.006937697431912427,-6503.738414179039
59.0,1.0,-6538.529384163642,0.006141500593236237,-6507.821881197461
60.0,1.0,-6538.703701509147,0.005383585341066867,-6511.785774803813
61.0,1.0,-6538.719857169513,0.004642667212068505,-6515.50652110917
62.0,1.0,-6538.8369284407445,0.0039109651003265454,-6519.282102939112
63.0,1.0,-6538.831765553829,0.0033627344638813184,-6522.018093234423
64.0,1.0,-6538.901659038508,0.0028610966982325257,-6524.596175547345
65.0,1.0,-6539.205512008121,0.002413627259547922,-6527.137375710382
66.0,1.0,-6539.391084301554,0.0020208149972199816,-6529.287009315454
67.0,0.0,-6539.391084301554,0.0020208149972199816,-6529.287009315454
68.0,0.0,-6539.391084301554,0.0020208149972199816,-6529.287009315454
69.0,0.0,-6539.391084301554,0.0020208149972199816,-6529.287009315454
70.0,0.0,-6539.391084301554,0.0020208149972199816,-6529.287009315454
71.0,0.0,-6539.391084301554,0.0020208149972199816,-6529.287009315454
72.0,1.0,-6539.343709113914,0.0018211103802424026,-6530.238157212702
73.0,0.0,-6539.343709113914,0.0018211103802424026,-6530.238157212702
74.0,0.0,-6539.343709113914,0.0018211103802424026,-6530.238157212702
75.0,0.0,-6539.343709113914,0.0018211103802424026,-6530.238157212702
76.0,1.0,-6539.448479933976,0.0015944893621425444,-6531.476033123264
77.0,1.0,-6539.522483951233,0.0013912631344097362,-6532.566168279184
78.0,0.0,-6539.522483951233,0.0013912631344097362,-6532.566168279184
79.0,1.0,-6539.414743157679,0.0011969751031229395,-6533.429867642065
80.0,1.0,-6539.454182551991,0.0010131380538738383,-6534.388492282622
81.0,1.0,-6539.649894973792,0.0008603364139884749,-6535.348212903849
82.0,1.0,-6539.7468999208,0.0007103691320494367,-6536.195054260553
83.0,1.0,-6540.00896509104,0.0005649460230704508,-6537.184234975688
84.0,1.0,-6540.145948701892,0.000424047779869297,-6538.025709802546
85.0,1.0,-6540.229851587549,0.00030364678114586823,-6538.71161768182
86.0,1.0,-6540.19914559938,0.00022409444081611916,-6539.0786733953
87.0,1.0,-6540.397669222425,0.00012724303458078713,-6539.7614540495215
88.0,1.0,-6540.4923226037,5.0033599537774014e-05,-6540.242154606011
89.0,1.0,-6540.644771750823,2.4478218453441865e-05,-6540.522380658555
90.0,1.0,-6541.031494328038,9.997902240099719e-06,-6540.9815048168375
91.0,1.0,-6541.0315284723465,4.459532042454714e-06,-6541.009230812134
92.0,0.0,-6541.0315284723465,4.459532042454714e-06,-6541.009230812134
93.0,1.0,-6541.074390561259,1.9754314632967737e-06,-6541.064513403942
94.0,1.0,-6541.137084157781,6.011675681305616e-09,-6541.137054099402
95.0,1.0,-6541.158246497464,0.0,-6541.158246497464
