step,accepted,energy,close_contact_penalty,objective
0.0,1.0,-6530.525627451794,0.28340476290331557,-5113.501812935217
1.0,1.0,-6530.881607645428,0.2586225540119819,-5237.768837585518
2.0,1.0,-6531.055974244409,0.24334614154631423,-5314.325266512838
3.0,1.0,-6531.325305139357,0.23253124587974028,-5368.669075740655
4.0,1.0,-6531.478450633944,0.21744028997582915,-5444.277000754798
5.0,1.0,-6531.527152107103,0.21145282955278166,-5474.263004343195
6.0,0.0,-6531.527152107103,0.21145282955278166,-5474.263004343195
7.0,1.0,-6531.763502944914,0.1981089201605467,-5541.21890214218
8.0,1.0,-6531.962790793799,0.18312838923672403,-5616.320844610179
9.0,0.0,-6531.962790793799,0.18312838923672403,-5616.320844610179
10.0,1.0,-6532.041507213178,0.1811285796016573,-5626.398609204892
11.0,0.0,-6532.041507213178,0.1811285796016573,-5626.398609204892
12.0,1.0,-6531.977171707986,0.17722417728857198,-5645.856285265126
13.0,1.0,-6532.04924777162,0.16624402510845387,-5700.82912222935
14.0,1.0,-6532.131317172532,0.16529538691414897,-5705.654382601788
15.0,1.0,-6532.423838864466,0.15387853048894062,-5763.031186419763
16.0,1.0,-6532.56345485605,0.1469760593212936,-5797.683158249582
17.0,1.0,-6532.992152358329,0.13440787496210338,-5860.952777547812
18.0,1.0,-6533.274267327182,0.12359742679085801,-5915.287133372893
19.0,1.0,-6533.431910553869,0.11376556026729677,-5964.6041092173855
20.0,1.0,-6533.538431267027,0.10873511980619592,-5989.862832236047
21.0,1.0,-6533.894245476515,0.10021090080091559,-6032.839741471937
22.0,1.0,-6533.992022868893,0.09502279071066076,-6058.8780693155895
23.0,1.0,-6534.095925632526,0.08833800496622872,-6092.405900801382
24.0,1.0,-6534.483980545132,0.08062611173060949,-6131.353421892085
25.0,0.0,-6534.483980545132,0.08062611173060949,-6131.353421892085
26.0,0.0,-6534.483980545132,0.08062611173060949,-6131.353421892085
27.0,0.0,-6534.483980545132,0.08062611173060949,-6131.353421892085
28.0,0.0,-6534.483980545132,0.08062611173060949,-6131.353421892085
29.0,0.0,-6534.483980545132,0.08062611173060949,-6131.353421892085
30.0,1.0,-6534.4465679600835,0.07853190147586148,-6141.787060580776
31.0,0.0,-6534.4465679600835,0.07853190147586148,-6141.787060580776
32.0,0.0,-6534.4465679600835,0.07853190147586148,-6141.787060580776
33.0,0.0,-6534.4465679600835,0.07853190147586148,-6141.787060580776
34.0,1.0,-6534.4337616679895,0.07147430165630189,-6177.06225338648
35.0,1.0,-6534.586622052198,0.06602582720741963,-6204.457486015101
36.0,1.0,-6534.81920335575,0.061001423778505766,-6229.812084463221
37.0,1.0,-6534.888233693324,0.058143033773785234,-6244.173064824397
38.0,1.0,-6534.8891265667135,0.05469696401467865,-6261.40430649332
39.0,1.0,-6535.044920741253,0.05075317927117201,-6281.279024385393
40.0,1.0,-6534.973411841409,0.049687415889587326,-6286.536332393473
41.0,1.0,-6535.0109071295665,0.04928501754488843,-6288.585819405124
42.0,0.0,-6535.0109071295665,0.04928501754488843,-6288.585819405124
43.0,1.0,-6535.150238865113,0.04636405481344712,-6303.329964797877
44.0,1.0,-6535.085899038217,0.04303998598481429,-6319.885969114145
45.0,0.0,-6535.085899038217,0.04303998598481429,-6319.885969114145
46.0,1.0,-6535.33843657766,0.04012396009883432,-6334.7186360834885
47.0,1.0,-6535.49841974821,0.0375670568222308,-6347.663135637056
48.0,1.0,-6535.737550973527,0.03509167415309276,-6360.279180208063
49.0,1.0,-6535.982002662313,0.03256071514352486,-6373.178426944689
50.0,1.0,-6536.025377229915,0.0312822396256404,-6379.614179101713
51.0,1.0,-6536.215642779407,0.02937584375104168,-6389.336424024199
52.0,1.0,-6536.384470796356,0.027170754590748785,-6400.530697842612
53.0,0.0,-6536.384470796356,0.027170754590748785,-6400.530697842612
54.0,0.0,-6536.384470796356,0.027170754590748785,-6400.530697842612
55.0,0.0,-6536.384470796356,0.027170754590748785,-6400.530697842612
56.0,0.0,-6536.384470796356,0.027170754590748785,-6400.530697842612
57.0,0.0,-6536.384470796356,0.027170754590748785,-6400.530697842612
58.0,1.0,-6536.490831232773,0.025857925541023914,-6407.201203527654
59.0,1.0,-6536.593695696563,0.023768109891210133,-6417.753146240513
60.0,1.0,-6536.779497412228,0.021781563819888022,-6427.8716783127875
61.0,0.0,-6536.779497412228,0.021781563819888022,-6427.8716783127875
62.0,1.0,-6536.743329825682,0.019826662530932748,-6437.610017171019
63.0,1.0,-6536.895968269098,0.018266065479567262,-6445.565640871262
64.0,1.0,-6537.137302168439,0.016742725083085365,-6453.423676753013
65.0,1.0,-6537.249704398691,0.015362296970146353,-6460.438219547959
66.0,1.0,-6537.374567327894,0.01398297812524276,-6467.45967670168
67.0,1.0,-6537.404980922609,0.013318092168031488,-6470.814520082451
68.0,1.0,-6537.469213704846,0.012009744309926854,-6477.420492155212
69.0,1.0,-6537.346474721115,0.010800558603459971,-6483.343681703815
70.0,1.0,-6537.46226003168,0.009852050053830684,-6488.202009762526
71.0,0.0,-6537.46226003168,0.009852050053830684,-6488.202009762526
72.0,0.0,-6537.46226003168,0.009852050053830684,-6488.202009762526
73.0,0.0,-6537.46226003168,0.009852050053830684,-6488.202009762526
74.0,0.0,-6537.46226003168,0.009852050053830684,-6488.202009762526
75.0,0.0,-6537.46226003168,0.009852050053830684,-6488.202009762526
76.0,1.0,-6537.412190360155,0.009483825320579727,-6489.993063757257
77.0,1.0,-6537.56810688264,0.00865308045352254,-6494.302704615027
78.0,1.0,-6537.666541910741,0.007856883614846348,-6498.38212383651
79.0,1.0,-6537.679305534055,0.007098968362676978,-6502.1844637206705
80.0,1.0,-6537.746575982388,0.006358050233678617,-6505.956324813995
81.0,1.0,-6537.712267171397,0.005639792814647019,-6509.5133030981615
82.0,0.0,-6537.712267171397,0.005639792814647019,-6509.5133030981615
83.0,1.0,-6537.769982848702,0.004934253649961145,-6513.098714598897
84.0,1.0,-6538.024668211965,0.004240599904536932,-6516.82166868928
85.0,1.0,-6538.14999394589,0.0036263025674470426,-6520.018481108655
86.0,1.0,-6538.184028910724,0.003085960397677329,-6522.754226922338
87.0,0.0,-6538.184028910724,0.003085960397677329,-6522.754226922338
88.0,1.0,-6538.268663051345,0.002636946732032301,-6525.083929391184
89.0,1.0,-6538.3255507826125,0.0021910534692170997,-6527.370283436527
90.0,0.0,-6538.3255507826125,0.0021910534692170997,-6527.370283436527
91.0,0.0,-6538.3255507826125,0.0021910534692170997,-6527.370283436527
92.0,1.0,-6538.284975597395,0.0018087736982268312,-6529.241107106261
93.0,1.0,-6538.344200670681,0.0014127453443786185,-6531.280473948787
94.0,1.0,-6538.617479184262,0.00120951911664581,-6532.569883601033
95.0,1.0,-6538.859747939887,0.0010415452344292662,-6533.652021767741
96.0,1.0,-6538.974838789398,0.0008887435945439027,-6534.531120816679
97.0,1.0,-6538.906750461179,0.0007387763126048645,-6535.212868898155
98.0,1.0,-6538.964781187166,0.0005892241510680582,-6536.018660431826
99.0,0.0,-6538.964781187166,0.0005892241510680582,-6536.018660431826
100.0,1.0,-6539.176206907395,0.00044832590786690444,-6536.934577368061
101.0,1.0,-6539.346171887481,0.00031359586844295856,-6537.778192545266
102.0,1.0,-6539.450279123935,0.0001931948697195298,-6538.4843047753375
103.0,1.0,-6539.468019520277,0.00014666987295939763,-6538.734670155481
104.0,1.0,-6539.512269679914,0.00010521846656295347,-6538.986177347099
105.0,1.0,-6539.71711659193,6.383769140415904e-05,-6539.397928134909
106.0,1.0,-6539.735781902144,4.079185933936942e-05,-6539.531822605447
107.0,1.0,-6539.796439136728,2.4555533632469062e-05,-6539.673661468565
108.0,0.0,-6539.796439136728,2.4555533632469062e-05,-6539.673661468565
109.0,0.0,-6539.796439136728,2.4555533632469062e-05,-6539.673661468565
110.0,0.0,-6539.796439136728,2.4555533632469062e-05,-6539.673661468565
111.0,0.0,-6539.796439136728,2.4555533632469062e-05,-6539.673661468565
112.0,0.0,-6539.796439136728,2.4555533632469062e-05,-6539.673661468565
