step,accepted,energy,close_contact_penalty,objective
0.0,1.0,-6502.977572769956,0.017597005165929352,-6414.99254694031
1.0,1.0,-6502.974467451264,0.008962620621374094,-6458.161364344393
2.0,0.0,-6502.974467451264,0.008962620621374094,-6458.161364344393
3.0,1.0,-6503.459993829963,0.005339084724158177,-6476.764570209172
4.0,1.0,-6503.728092246814,0.00471961940259417,-6480.129995233843
5.0,1.0,-6504.122518540242,0.0018960095966598452,-6494.6424705569425
6.0,0.0,-6504.122518540242,0.0018960095966598452,-6494.6424705569425
7.0,1.0,-6504.318692410088,8.794226053691766e-05,-6503.878981107404
8.0,1.0,-6504.558268343932,2.049121137954361e-05,-6504.455812287034
9.0,1.0,-6504.844247208699,0.0,-6504.844247208699
