step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,n_jobs
10,1.8860533759057363e-13,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.08880534014288871,0.17125408111363072,0.0,0.17125408111363072,0.15,0,0,16,0.010420629837426136,0.1909223733638732,55132605864315.875,96,96,0,0.35,2400.0,0.15,1
11,2.174551142892322e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.09561488527840166,0.09265950892600294,0.0,0.09265950892600294,0.15,0,0,16,0.007400001822229052,0.02734157778512876,49694761539124.734,96,96,0,0.35,2400.0,0.15,1
12,2.2359634570980692e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.05313302750314225,-0.014783074491084625,0.0,-0.014783074491084625,0.15,0,0,15,0.01406798944001601,0.41850307106724144,47826113571863.73,96,96,0,0.35,2400.0,0.15,1
13,2.2569594191932068e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.08056613337163886,-0.0026106552797173777,0.0,-0.0026106552797173777,0.15,0,0,16,0.017563622410315324,0.3459499678526707,53327521737577.2,96,96,0,0.35,2400.0,0.15,1
14,2.279479368164766e-13,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.15293315704451274,0.24777593960428135,0.0,0.24777593960428135,0.15,0,0,16,0.011123560523843362,0.019893345743019982,53387583250303.82,96,96,0,0.35,2400.0,0.15,1
15,2.3656096471412123e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.005744592484658721,-0.09712150453974999,0.0,-0.09712150453974999,0.15,0,1,15,0.0002857408368762632,0.8618091595181371,52347926053753.516,96,96,0,0.35,2400.0,0.15,1
16,2.4391483360580557e-13,,,,,,,,,,,,,,,,,,,surface,1,0.05897638735833777,0.09629949712394925,0.0,0.09629949712394925,0.15,0,0,15,0.005576478840421183,0.15798817310570368,55464577780434.02,96,96,0,0.35,2400.0,0.15,1
17,2.602538704942942e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.25575612710532036,0.1793645094421592,0.0,0.1793645094421592,0.15,0,0,16,0.028170979110543212,0.015768843861753166,57058618550572.484,96,96,0,0.35,2400.0,0.15,1
18,2.805333438180706e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.025914495155471087,-0.060777893226948265,0.007067137809187218,-0.06183796389832635,0.15,0,0,15,0.01167635404508129,0.8550730632168277,57310857295772.62,96,96,0,0.35,2400.0,0.15,1
19,2.977541677417645e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.1666682609774771,-0.10269993679901646,0.0,-0.10269993679901646,0.15,0,1,14,0.017282723679240386,0.9507928048555099,55759400816807.53,96,96,0,0.35,2400.0,0.15,1
20,3.1304358834651505e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.041458318283076084,0.002081776328882512,0.0,0.002081776328882512,0.15,0,1,15,0.005078889765522097,0.9325586356910771,51495699889754.05,96,96,0,0.35,2400.0,0.15,1
21,4.120079743493996e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.03385261804182397,0.04641760653687754,0.0,0.04641760653687754,0.15,0,0,16,0.008459276875969578,0.3856333012628066,53695657070830.234,96,96,0,0.35,2400.0,0.15,1
22,4.702724002891042e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.023954823304077034,0.0003891846435593038,0.0,0.0003891846435593038,0.15,0,0,15,0.0023478509811129446,0.6518693855393054,66523025038910.55,96,96,0,0.35,2400.0,0.15,1
23,4.805314194827044e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.012398583449238144,0.13169195300507108,0.0007838550739063255,0.13157437474398515,0.15,0,1,15,0.016522455044052583,0.8908087647897737,58315143392969.836,96,96,0,0.35,2400.0,0.15,1
24,4.986534868482311e-13,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,-0.04906982497348664,0.23977040983581333,0.0,0.23977040983581333,0.15,0,0,16,0.0008977387160695391,0.6913989458551721,55721825928446.05,96,96,0,0.35,2400.0,0.15,1
25,5.014515273312084e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.043158309568648925,-0.1897582808563527,0.0,-0.1897582808563527,0.15,0,0,16,0.01801997442603811,0.8356557234037482,53996364588199.25,96,96,0,0.35,2400.0,0.15,1
26,5.033471034348595e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.024384250066175173,-0.014898732209992716,0.0,-0.014898732209992716,0.15,0,1,15,0.00030201642673012563,0.8768170061521743,58570754302564.266,96,96,0,0.35,2400.0,0.15,1
27,5.550182422016784e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.12834579702503182,-0.2781775885982398,0.0,-0.2781775885982398,0.15,0,0,16,0.018181604421371983,0.4923547357942297,57322960473828.766,96,96,0,0.35,2400.0,0.15,1
28,5.70856861332574e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.034624284383496795,-0.08961626377677212,0.0007783543365456058,-0.08973301692725397,0.15,0,0,16,0.004145404183365502,0.6964292514947494,60003944035747.24,96,96,0,0.35,2400.0,0.15,1
29,5.776432337560747e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.1368144918788346,0.08220476713776392,0.0,0.08220476713776392,0.15,0,0,16,0.005120363125037983,0.02551657527056617,62733586953053.83,96,96,0,0.35,2400.0,0.15,1
30,6.166621497732804e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.42639697639357843,-0.36110260200131705,-0.0035087719298245723,-0.36057628621184334,0.15,0,1,14,0.0036490021664187244,0.9871109508125446,52126836238926.22,96,96,0,0.35,2400.0,0.15,1
31,6.407724623822309e-13,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.14496934480120027,0.1580020296674718,0.0,0.1580020296674718,0.15,0,0,16,0.0012198033674846176,0.03769532621545994,47892412760277.86,96,96,0,0.35,2400.0,0.15,1
32,6.438350566538194e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.012703710521489804,0.04253513951861976,0.0,0.04253513951861976,0.15,0,0,16,0.0007974851132643186,0.3669416147727334,58946792607949.66,96,96,0,0.35,2400.0,0.15,1
33,6.512718906745872e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.12974317004682684,0.1490642442974064,0.0,0.1490642442974064,0.15,0,0,16,0.001136358170959445,0.07552498975464624,52394649956016.734,96,96,0,0.35,2400.0,0.15,1
34,6.629820300409395e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.003598334066028247,0.002032144757816212,0.0,0.002032144757816212,0.15,0,1,14,0.003054848837273396,0.5492180867507209,53707358157126.03,96,96,0,0.35,2400.0,0.15,1
35,6.732973341547311e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.050516199101542016,0.07471537843548504,0.0,0.07471537843548504,0.15,0,0,16,0.0015423445387087176,0.08112771039079425,58839689827279.81,96,96,0,0.35,2400.0,0.15,1
36,6.890794741570729e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.023221387241527905,0.06209909289853499,0.0,0.06209909289853499,0.15,0,0,15,0.004412171452717524,0.5786160085341834,59031569411836.336,96,96,0,0.35,2400.0,0.15,1
37,6.96024511469371e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.05958396690375216,-0.07014960686572635,0.0,-0.07014960686572635,0.15,0,0,16,0.026581757106537776,0.6381600618103391,53798470917831.0,96,96,0,0.35,2400.0,0.15,1
38,6.966311028365918e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.033009855995982204,-0.013310312882026665,0.0,-0.013310312882026665,0.15,0,1,15,0.0005192067718164071,0.8555743216471338,61819737774360.47,96,96,0,0.35,2400.0,0.15,1
39,7.10700697409618e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.026913410141902537,0.006705939168760722,0.0,0.006705939168760722,0.15,0,0,16,0.000628973722444184,0.723957218143726,57540775557821.89,96,96,0,0.35,2400.0,0.15,1
40,7.256169403755047e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.17231882820987562,-0.08500524882893501,0.0,-0.08500524882893501,0.15,0,0,16,0.01478619409202453,0.4326038316907656,61370933044778.914,96,96,0,0.35,2400.0,0.15,1
41,7.411434517668533e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.08061130525830099,0.13910002121542675,0.0,0.13910002121542675,0.15,0,0,16,0.010964699516507075,0.723349226516443,55698031398990.16,96,96,0,0.35,2400.0,0.15,1
42,7.437713510952867e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.0693030043162618,0.07969399870905036,0.0,0.07969399870905036,0.15,0,1,15,0.03673742550148148,0.10365642060977784,61172340762055.46,96,96,0,0.35,2400.0,0.15,1
43,7.798958156441631e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.01126472033129867,0.064449889712197,0.0,0.064449889712197,0.15,0,1,15,0.00691200876694637,0.6234997375752271,47406225026144.016,96,96,0,0.35,2400.0,0.15,1
44,8.024899503153554e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.15123630695235393,-0.025684237355427797,0.0,-0.025684237355427797,0.15,0,1,15,0.016772508451363854,0.9270340532011541,44598360231261.47,96,96,0,0.35,2400.0,0.15,1
45,8.069585304350238e-13,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.2761121143997285,0.17026528356162096,-0.0007907091672844091,0.17038388993671363,0.15,0,0,16,0.008528070337096433,0.03517813820306528,59988919452813.125,96,96,0,0.35,2400.0,0.15,1
46,8.510664767796334e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.061032294051363206,0.06849932406033332,0.0,0.06849932406033332,0.15,0,0,16,0.007365905300264486,0.1264190209231393,57331119552846.375,96,96,0,0.35,2400.0,0.15,1
47,8.605865791075809e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.0005710742618140561,0.10761146975983849,0.0,0.10761146975983849,0.15,0,0,16,0.010900529382747994,0.496771338612177,53670560525564.06,96,96,0,0.35,2400.0,0.15,1
48,8.677549226160202e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.000699323063346007,-0.03325903750934134,0.0,-0.03325903750934134,0.15,0,1,15,0.004105218734529525,0.8254543683468161,51227314285627.875,96,96,0,0.35,2400.0,0.15,1
49,8.8789266130366e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.00798481418955282,0.03830202205989508,0.0,0.03830202205989508,0.15,0,1,15,0.03065817314232317,0.34805108081915875,52477012921234.33,96,96,0,0.35,2400.0,0.15,1
50,8.920572780392939e-13,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.02570975151681925,0.15293685490633635,0.0,0.15293685490633635,0.15,0,0,16,0.006671445872971122,0.3504284713381661,48828636796678.22,96,96,0,0.35,2400.0,0.15,1
51,8.974103321521087e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.2384103668446514,0.32070318078489635,0.0,0.32070318078489635,0.15,0,0,16,0.002907495700311971,0.01756909245539773,48947967656524.31,96,96,0,0.35,2400.0,0.15,1
52,8.996270032286619e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.12463281870675404,0.10668852685184049,0.0,0.10668852685184049,0.15,0,0,16,0.0017214469106324876,0.026497916926934168,56322132125431.59,96,96,0,0.35,2400.0,0.15,1
53,9.045569125670347e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.030757554056611125,0.0030584837711913337,0.0,0.0030584837711913337,0.15,0,0,16,0.004310709463844306,0.6329465087918615,51428288886438.305,96,96,0,0.35,2400.0,0.15,1
54,9.074184165261007e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.00026717894846829075,0.02393446705822,0.0,0.02393446705822,0.15,0,0,16,0.014237593602342124,0.6596211441560855,56952746962937.53,96,96,0,0.35,2400.0,0.15,1
55,9.214447555241618e-13,,,,,,,,,,,,,,,,,,,surface,1,0.007405230245503177,0.08347373940115688,0.0,0.08347373940115688,0.15,0,0,16,0.002298215259053464,0.44264867943557695,56743148316535.21,96,96,0,0.35,2400.0,0.15,1
56,9.541538684803776e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.045895763601747304,-0.08111982625683112,0.0,-0.08111982625683112,0.15,0,1,14,0.0007964238737282192,0.8687221446988281,53596718659389.75,96,96,0,0.35,2400.0,0.15,1
57,9.80527672719621e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.02692550959898944,0.03248866761281022,0.0,0.03248866761281022,0.15,0,0,16,0.006352076276979481,0.277216735074278,56714741823941.64,96,96,0,0.35,2400.0,0.15,1
58,9.815240358220697e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.008167030461081064,0.016727186943743533,0.0,0.016727186943743533,0.15,0,0,15,0.00394283576691856,0.4656571260412685,53713435736941.39,96,96,0,0.35,2400.0,0.15,1
59,1.0199175851751176e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.26386627056189393,0.13930101739247291,0.0,0.13930101739247291,0.15,0,0,16,0.002428059155216211,0.06200210656786513,53797584244087.94,96,96,0,0.35,2400.0,0.15,1
60,1.0330006098064464e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.018199484655478586,0.0966146674574091,0.0,0.0966146674574091,0.15,0,0,16,0.021173032169957026,0.6273346614395051,56771565892303.484,96,96,0,0.35,2400.0,0.15,1
61,1.0445237920651077e-12,,,,,,,,,,,,,,,,,,,surface,1,0.007485310651667817,0.019024286038387572,0.0,0.019024286038387572,0.15,0,0,16,0.006291446599023506,0.14420634724906153,54359561646230.14,96,96,0,0.35,2400.0,0.15,1
62,1.0627002372960419e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.07116908563136648,-0.24197667492644115,0.0,-0.24197667492644115,0.15,0,1,14,0.00567152072467763,0.7889228414070748,52381167999533.516,96,96,0,0.35,2400.0,0.15,1
63,1.1578164332979368e-12,,,,,,,,,,,,,,,,,,,surface,1,0.0774477906695908,0.09010048866212017,0.0,0.09010048866212017,0.15,0,0,16,0.018329358195866754,0.1920052318588011,55679364473931.9,96,96,0,0.35,2400.0,0.15,1
64,1.1587045903758797e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.01551812739341469,-0.011340202944683853,0.0,-0.011340202944683853,0.15,0,0,16,0.005979431119777508,0.5745706003604372,53464512508688.52,96,96,0,0.35,2400.0,0.15,1
65,1.1758765375512994e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.034644260061818206,-0.02355384734138255,0.0,-0.02355384734138255,0.15,0,0,16,0.0075966032272604764,0.5740587788606102,57682925326876.75,96,96,0,0.35,2400.0,0.15,1
66,1.1802322661690127e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.050704878505110865,0.07567239394850844,0.0,0.07567239394850844,0.15,0,0,16,0.003290844458631377,0.6154514193491374,50962926784078.2,96,96,0,0.35,2400.0,0.15,1
67,1.1893848020318016e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.0075489995780307455,0.07676415831155481,0.0,0.07676415831155481,0.15,0,0,16,0.0214809976730627,0.49456399377176286,61091534176555.12,96,96,0,0.35,2400.0,0.15,1
68,1.1945015697230775e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.07709048891361489,-0.008278082293230682,0.0,-0.008278082293230682,0.15,0,0,16,0.007686304335238266,0.24287733714578405,53804995191315.66,96,96,0,0.35,2400.0,0.15,1
69,1.208480123811801e-12,,,,,,,,,,,,,,,,,,,surface,1,0.12505550926706832,-0.14467985332094457,0.0,-0.14467985332094457,0.15,0,0,15,0.006419262462298556,0.2151239679312484,53779784310863.375,96,96,0,0.35,2400.0,0.15,1
70,1.2316947416751864e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.13959169922790113,0.17271730365946425,0.0,0.17271730365946425,0.15,0,0,15,0.0009622189132456604,0.09405914200205859,44683735946939.08,96,96,0,0.35,2400.0,0.15,1
71,1.2806142570345612e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.04344413484732741,0.033268041392997105,0.0,0.033268041392997105,0.15,0,0,16,0.0100775719226474,0.14814562619489768,58496799004556.15,96,96,0,0.35,2400.0,0.15,1
72,1.3058439155134281e-12,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.03563768292326999,0.2103922212571021,0.0,0.2103922212571021,0.15,0,0,15,0.017691887936806393,0.4108258421569904,50076420302298.26,96,96,0,0.35,2400.0,0.15,1
73,1.3404965856491303e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.08278276040463436,0.13170217047104416,0.0,0.13170217047104416,0.15,0,0,16,0.01199712505522748,0.20573060387521752,58185581769141.734,96,96,0,0.35,2400.0,0.15,1
74,1.352666907297721e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.11494748720591436,0.12292851052247755,0.0,0.12292851052247755,0.15,0,0,15,0.021427060212621862,0.2414137809010384,54054596464578.016,96,96,0,0.35,2400.0,0.15,1
75,1.3917410299262896e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.00902867420302604,0.20385839229928848,0.0,0.20385839229928848,0.15,0,0,15,0.017339220192905735,0.5678677488831988,56120911728532.46,96,96,0,0.35,2400.0,0.15,1
76,1.4131716202806869e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.08497884948380864,0.08580377099919545,0.0,0.08580377099919545,0.15,0,0,16,0.003864038665710931,0.1593294284645754,59684987170578.78,96,96,0,0.35,2400.0,0.15,1
77,1.4290825831463058e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.01416718620884358,-0.08418157503278678,0.0,-0.08418157503278678,0.15,0,1,15,0.005559815971758273,0.7514204232458626,53189059276114.7,96,96,0,0.35,2400.0,0.15,1
78,1.4815187585876062e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.013190382982864405,0.04156283351990808,0.0,0.04156283351990808,0.15,0,1,15,0.018809968485486824,0.7348213976877204,50673150219174.85,96,96,0,0.35,2400.0,0.15,1
79,1.485587640185349e-12,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,-0.08662702980624246,0.4228618382440601,0.0,0.4228618382440601,0.15,0,0,16,0.00453883226233473,0.6726232575913471,59967321189162.89,96,96,0,0.35,2400.0,0.15,1
80,1.4996920487176368e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.1417905349355334,0.07254741184555868,0.0,0.07254741184555868,0.15,0,1,13,0.003499544143518593,0.8953648295772745,51968583098831.69,96,96,0,0.35,2400.0,0.15,1
81,1.5065767992292676e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.05144411246283109,0.10226334747925847,0.0,0.10226334747925847,0.15,0,0,16,0.0011424773167889625,0.22083003696068226,50733765617442.58,96,96,0,0.35,2400.0,0.15,1
82,1.532226585137836e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.30878046716360463,0.42010327868039354,0.0,0.42010327868039354,0.15,0,0,16,0.0028418496619816713,0.009586434383249002,56282724774369.03,96,96,0,0.35,2400.0,0.15,1
83,1.5393164847364253e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.12318303546574144,0.19905594993528908,0.0,0.19905594993528908,0.15,0,0,16,0.008026221250003733,0.04932958385750838,54041649389701.05,96,96,0,0.35,2400.0,0.15,1
84,1.5543730278017497e-12,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.049454458197481954,0.37270752529084694,0.0,0.37270752529084694,0.15,0,0,15,0.004262359413273808,0.08069459082995736,46331009950524.33,96,96,0,0.35,2400.0,0.15,1
85,1.5895346083253717e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.006967961773043294,-0.014592224012865529,0.0,-0.014592224012865529,0.15,0,1,15,0.018569635102578173,0.7868516822048841,56468129659890.36,96,96,0,0.35,2400.0,0.15,1
86,1.60042283986421e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.10320762869703032,0.10917769785902465,0.0,0.10917769785902465,0.15,0,0,15,0.0002957895334063654,0.46879353059168694,48083441124717.96,96,96,0,0.35,2400.0,0.15,1
87,1.6223954461384095e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.10902510838635926,-0.030633640293604714,0.0,-0.030633640293604714,0.15,0,0,16,0.014546109675882844,0.016571647337610466,47926672539546.22,96,96,0,0.35,2400.0,0.15,1
88,1.6266358662471555e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.2106269626171397,0.228030259964207,0.0,0.228030259964207,0.15,0,0,16,0.020845786420305976,0.01096406720186277,54191685686439.05,96,96,0,0.35,2400.0,0.15,1
89,1.6318728466777707e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.13899341546873503,-0.2262538283750466,0.0,-0.2262538283750466,0.15,0,1,15,0.007338697395203597,0.8410018130054366,61209803233448.34,96,96,0,0.35,2400.0,0.15,1
90,1.6504180761161848e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.004509060679117445,0.08075354834405246,0.0,0.08075354834405246,0.15,0,1,15,0.01244811104490015,0.7377242662793598,55827266666646.266,96,96,0,0.35,2400.0,0.15,1
91,1.6660270486503874e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.20890353119922977,0.00976036044423978,0.0,0.00976036044423978,0.15,0,0,16,0.008496758240942898,0.13175159404678952,59667647955122.17,96,96,0,0.35,2400.0,0.15,1
92,1.7002808690048516e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.20080768069510785,0.11003851052680957,0.0,0.11003851052680957,0.15,0,1,15,0.03566300814385574,0.7684513774425007,54152634896729.83,96,96,0,0.35,2400.0,0.15,1
93,1.7243447417404802e-12,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.06688489353131032,0.19322517004267636,0.0,0.19322517004267636,0.15,0,0,15,0.008986267898156763,0.333075776884572,53369759205080.7,96,96,0,0.35,2400.0,0.15,1
94,1.7299223876715216e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.07831542729395553,0.147083636271514,0.0,0.147083636271514,0.15,0,0,15,0.013463219945951038,0.05856346095060722,58722215225839.19,96,96,0,0.35,2400.0,0.15,1
95,1.747567059761688e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.29467667969236444,0.3020472816772788,0.0,0.3020472816772788,0.15,0,0,16,0.009412357059298743,0.011010856164679369,39842856516743.53,96,96,0,0.35,2400.0,0.15,1
96,1.7506951656612876e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.35935157637068293,0.38661300382868546,0.0,0.38661300382868546,0.15,0,0,15,0.0076730296758490135,0.004255912308358969,59583274608829.07,96,96,0,0.35,2400.0,0.15,1
97,1.7527301996368132e-12,,,,,,,,,,,,,,,,,,,surface,1,0.20763450917126214,0.061969042613892356,0.0,0.061969042613892356,0.15,0,0,16,0.015060761534640324,0.024009110713960728,60249919973586.47,96,96,0,0.35,2400.0,0.15,1
98,1.7593938927512063e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.2357566758561723,-0.3479940040849403,-0.007017543859649145,-0.34694137250599294,0.15,0,1,14,0.027401448819811797,0.7247846670228597,51644907671508.305,96,96,0,0.35,2400.0,0.15,1
99,1.8099899628672654e-12,-6588.351096592412,-15.686550229981934,-47.059650689945805,126.0,210.0,336.0,206.0,130.0,1.380952380952381,0.580952380952381,0.7684210526315789,0.7377976190476191,2.5972738537794298,1.901643435911218,2.076409916811069,2.8650600058050744,242.0,139.0,rejected_surface,0,0.08134483898067522,0.27786504992307215,0.0,0.27786504992307215,0.15,0,0,16,0.017275275276773056,0.3404123422323854,57426534584584.59,96,96,0,0.35,2400.0,0.15,1
