step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda
10,3.052718627530711e-13,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.026045245337359475,,,,,1,0,12,0.014424105866951838,0.809317721506694,112129655624137.0,64,64,0,0.35,3600.0,0.0
11,3.1111626196507714e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.004785847028082589,,,,,1,0,10,0.007832991194943533,0.7424834516274269,114388539756456.45,64,64,0,0.35,3600.0,0.0
12,3.2124469304785355e-13,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.001439123649136672,-0.26355734585212787,0.0,-0.26355734585212787,,1,1,12,0.032970304420484015,0.38762720306619325,1911029783364.5337,64,64,0,0.35,3600.0,0.0
13,3.31877498177643e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.001010896980291088,,,,,1,0,11,0.0017666802086800466,0.787376203673378,115713171563816.7,64,64,0,0.35,3600.0,0.0
14,3.3239004342675235e-13,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.5911773326777112,,,,,1,0,12,0.010699202032187272,0.8454888164773359,112094852462674.0,64,64,0,0.35,3600.0,0.0
15,3.325809396555718e-13,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.1050685950080377,-0.0791802010162641,0.0,-0.0791802010162641,,1,1,12,0.00018528921503587617,0.9912564041786626,2742343394747.692,64,64,0,0.35,3600.0,0.0
16,3.3529827557319397e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.07431072412143615,,,,,1,0,12,0.007062797318954581,0.9821509855783196,117580372394313.47,64,64,0,0.35,3600.0,0.0
17,7.747988905996661e-13,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.18483887117368836,-0.23050142045689626,0.0,-0.23050142045689626,,1,1,11,0.0074365046486176145,0.984572381017271,2733138208148.66,64,64,0,0.35,3600.0,0.0
18,1.2378154220584422e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.016477799332756206,-0.2866843846996687,0.0,-0.2866843846996687,,1,1,12,0.02426567305586996,0.6153049205130846,2224585829316.963,64,64,0,0.35,3600.0,0.0
19,1.2443064814556446e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.08165055847891223,,,,,1,0,10,0.006115364911138649,0.8870691058869834,114716808253348.56,64,64,0,0.35,3600.0,0.0
20,1.2463554134621382e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.013696732250778026,,,,,1,0,11,0.005136560007158601,0.467643659780485,119487316138185.56,64,64,0,0.35,3600.0,0.0
21,1.246642820538107e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.014763043459659357,,,,,1,0,11,0.004662454967789003,0.46103168121286436,117226829602899.8,64,64,0,0.35,3600.0,0.0
22,1.2667278277226807e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.055482805345946754,,,,,1,0,12,0.0031845812101709177,0.8842520184619386,115698847682670.81,64,64,0,0.35,3600.0,0.0
23,1.2710022991751483e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.015552062777668338,,,,,1,0,12,0.00035170409985497194,0.5832428904566814,104096384638515.86,64,64,0,0.35,3600.0,0.0
24,1.315582164097407e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.0030362552611646896,,,,,1,0,12,0.011301052570196486,0.9359813787628465,108800072121884.47,64,64,0,0.35,3600.0,0.0
25,1.3259093975310678e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.02457323643068407,,,,,1,0,12,0.002708601392170707,0.8529201810055805,118577258518040.28,64,64,0,0.35,3600.0,0.0
26,1.3297096930178747e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.05376923700290813,,,,,1,0,12,0.007287133130826528,0.8388310587263306,119844231091358.55,64,64,0,0.35,3600.0,0.0
27,1.3300156872091963e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.147895818124809,,,,,1,0,12,0.0002835435402467751,0.2915527147519365,108906627188912.56,64,64,0,0.35,3600.0,0.0
28,3.2530735785454092e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.4524966678570665,-0.41593725123086855,0.0,-0.41593725123086855,,1,1,12,0.0013346025053526667,0.9911349438219239,2742176120454.775,64,64,0,0.35,3600.0,0.0
29,3.2631804292803572e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.33241772996020486,,,,,1,0,11,0.007415667383767588,0.9770071310456833,122942209548726.33,64,64,0,0.35,3600.0,0.0
30,3.454734420514386e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.07690776820286792,-0.07258151030470117,0.0,-0.07258151030470117,,1,1,12,0.003178937763413353,0.976285128279722,2721725065794.049,64,64,0,0.35,3600.0,0.0
31,3.462068511455891e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.1404180803382264,,,,,1,0,12,0.009826560296183964,0.04761672490365584,112036413294355.53,64,64,0,0.35,3600.0,0.0
32,3.4638394069452374e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.008514258819661748,,,,,1,0,12,0.02542879664046629,0.5447654193613141,115635420155942.25,64,64,0,0.35,3600.0,0.0
33,3.4693379815238982e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.12702006043826086,,,,,1,0,10,0.005496902767572219,0.9746339772635393,117690475706047.34,64,64,0,0.35,3600.0,0.0
34,3.4693725569175738e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.081094257284855,,,,,1,0,11,0.0011190562968895063,0.8254419775579421,106866573865987.78,64,64,0,0.35,3600.0,0.0
35,3.4970648093204765e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.01369950306875017,,,,,1,0,11,0.0014659917749007545,0.7557427137389284,112865955029975.1,64,64,0,0.35,3600.0,0.0
36,3.5817344723486354e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.5284724202669249,-0.5135275204572878,0.0,-0.5135275204572878,,1,1,12,0.0212069187373799,0.9897612062109911,2740284219313.59,64,64,0,0.35,3600.0,0.0
37,3.584609667803974e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.07591795569999088,,,,,1,0,11,0.009162386240410207,0.8926670400822555,110513197046700.84,64,64,0,0.35,3600.0,0.0
38,3.586402801267841e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.0682211269230763,,,,,1,0,11,0.00992064347853465,0.4146302866585609,120378505795605.66,64,64,0,0.35,3600.0,0.0
39,4.039547269143813e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.12382946283087348,-0.1270281341084072,0.0,-0.1270281341084072,,1,1,12,0.007365501958112003,0.9723621261607311,2716322336679.898,64,64,0,0.35,3600.0,0.0
40,4.049539872825637e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.14405676327966083,,,,,1,0,12,0.0007864007119386396,0.9582707846346125,123835097028152.9,64,64,0,0.35,3600.0,0.0
41,4.050367957464352e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.028216243023746646,,,,,1,0,12,0.006630534080726218,0.5000099536325587,111536234102105.86,64,64,0,0.35,3600.0,0.0
42,4.808370543086181e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.21266258564082757,-0.1954903046005505,0.0,-0.1954903046005505,,1,1,12,0.005852990152777321,0.9740513350067685,2718648702441.5137,64,64,0,0.35,3600.0,0.0
43,4.835366950636534e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.192695480514045,-0.7930238698469516,0.0,-0.7930238698469516,,1,1,12,0.0234597578689658,0.9771283036254282,2722886280560.2935,64,64,0,0.35,3600.0,0.0
44,4.841131119759918e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.0007893896219186387,,,,,1,0,12,0.006510410118321194,0.4893950862989636,115862668886488.72,64,64,0,0.35,3600.0,0.0
45,4.862353332548914e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.08785711926808887,,,,,1,0,12,0.010808105523310234,0.3008841288220406,119988532687987.31,64,64,0,0.35,3600.0,0.0
46,4.863852883951153e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,-0.059933177774395115,,,,,1,0,12,0.009824039714596867,0.9027118967120716,110712380582986.84,64,64,0,0.35,3600.0,0.0
47,4.8904997313076396e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.2879730636933968,,,,,1,0,11,0.009452387092657805,0.9279185071663238,113461154455690.97,64,64,0,0.35,3600.0,0.0
48,4.896084880788216e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.023855597816394222,,,,,1,0,12,0.007562012124223699,0.937503415676779,119604696666403.0,64,64,0,0.35,3600.0,0.0
49,5.2067283486185395e-12,-6530.1918336942,-15.54807579451,-46.64422738353,134.0,221.0,355.0,269.0,86.0,1.5333333333333334,0.5238095238095238,0.6426426426426426,0.712202380952381,2.722570106180234,1.660799255735021,1.9225992149766942,3.0886456733262557,250.0,163.0,rejected_surface_compression,0,-0.1789406131733331,-0.12574864473853964,0.0,-0.12574864473853964,,1,1,12,0.003956687420032676,0.9738698408556697,2718398750056.9756,64,64,0,0.35,3600.0,0.0
50,5.209936092401199e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,0.10216266066438406,,,,,1,0,12,0.03028104593398892,0.6349847105238808,98029856077205.56,64,64,0,0.35,3600.0,0.0
51,5.21022299192788e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.11432438162375096,,,,,1,0,11,0.02233025573481638,0.46161613418779834,123188225991789.94,64,64,0,0.35,3600.0,0.0
52,5.227758831650196e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.06969390474462872,,,,,1,0,12,2.4090571890865442e-05,0.9710777161125607,111684006701738.1,64,64,0,0.35,3600.0,0.0
53,5.23166072259601e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.024049654946825375,,,,,1,0,12,0.0043833070499794125,0.7690516162315802,107688693852829.06,64,64,0,0.35,3600.0,0.0
54,5.234834888811816e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.037077473541876085,,,,,1,0,12,0.0017340684111314779,0.3197262229157634,106482066208523.4,64,64,0,0.35,3600.0,0.0
55,5.2470648599049135e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.08657876491974667,,,,,1,0,10,0.01156497263790026,0.031260132647460706,110293980559316.34,64,64,0,0.35,3600.0,0.0
56,5.24774006245798e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.09613619546491864,,,,,1,0,11,0.0021609415588813227,0.2759131305724723,108356321385722.97,64,64,0,0.35,3600.0,0.0
57,5.250056726626801e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.14084662196762082,,,,,1,0,12,0.00792338016833724,0.1202148658653205,107788526542517.92,64,64,0,0.35,3600.0,0.0
58,5.2529693657439455e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.16548974212292145,,,,,1,0,11,0.0047557102810727725,0.9702285823107344,113816652264280.2,64,64,0,0.35,3600.0,0.0
59,5.26055287110845e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.10481687575644102,,,,,1,0,12,0.01589027895520067,0.7689916900548627,111603638624057.33,64,64,0,0.35,3600.0,0.0
60,5.266860780032906e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.04912551963473829,,,,,1,0,12,0.004852243153490546,0.6656231107009986,115525187135854.66,64,64,0,0.35,3600.0,0.0
61,5.273192000351399e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.2923291916533787,,,,,1,0,11,0.01895137853835621,0.9535289554512587,108744308559796.69,64,64,0,0.35,3600.0,0.0
62,5.282522909193313e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.0039196740973626455,,,,,1,0,12,0.021078676304676837,0.7218264818791041,110367756629202.64,64,64,0,0.35,3600.0,0.0
63,6.359946007094389e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.6892056519147984,-0.7822428436244735,0.0,-0.7822428436244735,,1,1,12,0.007117915084747739,0.9820120701880127,2729612167264.933,64,64,0,0.35,3600.0,0.0
64,6.3683444012712655e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.14179765283074003,,,,,1,0,11,0.0025716470347693365,0.010200270441810263,113871198682066.52,64,64,0,0.35,3600.0,0.0
65,6.370927442402864e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.17935557952307135,,,,,1,0,12,0.00802581239308002,0.10460707354962952,110308301996611.38,64,64,0,0.35,3600.0,0.0
66,6.3873937012626e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.030610807673807666,,,,,1,0,12,0.010024024666342328,0.6021571562587701,116049157306147.34,64,64,0,0.35,3600.0,0.0
67,6.3903210502847945e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.002450807735101905,,,,,1,0,11,0.00012143767663101213,0.88963844626369,100654794491888.39,64,64,0,0.35,3600.0,0.0
68,6.419695128220147e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.3118829673046754,-0.47136712270933856,0.0,-0.47136712270933856,,1,1,12,0.00023535514650585565,0.9879307095896267,2737763273086.789,64,64,0,0.35,3600.0,0.0
69,6.435841425346062e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.16704145652374414,,,,,1,0,12,0.021029944882453536,0.9809594526573568,133193751918418.8,64,64,0,0.35,3600.0,0.0
70,6.439291338583768e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.6452643989935066,,,,,1,0,11,0.00020744896935809276,0.12334758568363041,107105234815394.47,64,64,0,0.35,3600.0,0.0
71,6.452661379655071e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.001727990898320974,,,,,1,0,12,0.0005989552230776865,0.7233908916342862,108459331511666.6,64,64,0,0.35,3600.0,0.0
72,6.473110151395608e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.033910633151292294,,,,,1,0,12,0.0009648188117083872,0.6661925065462648,116304082177466.88,64,64,0,0.35,3600.0,0.0
73,6.500375506648428e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.012596164390079765,,,,,1,0,12,0.021745157707067066,0.7804939043266073,109058385250134.36,64,64,0,0.35,3600.0,0.0
74,6.540722689099638e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.010348168203241637,,,,,1,0,12,0.00027844827421254735,0.15700502954451795,112372732755227.81,64,64,0,0.35,3600.0,0.0
75,6.546099719841841e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.14758971268026333,,,,,1,0,10,0.008915996378784194,0.07374125244957853,106805356384358.44,64,64,0,0.35,3600.0,0.0
76,6.7573848569153765e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.6525075908419767,-0.615094965637816,0.0,-0.615094965637816,,1,1,12,8.300131959415591e-05,0.9935601110869168,2745516042634.739,64,64,0,0.35,3600.0,0.0
77,6.7588453066809174e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.02058068189872613,,,,,1,0,12,0.008997827886427527,0.9006216402721781,109418049531319.67,64,64,0,0.35,3600.0,0.0
78,6.7657252095493e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.08952572929270114,,,,,1,0,12,0.0006161607949124806,0.057160112137081207,106467885508205.44,64,64,0,0.35,3600.0,0.0
79,6.774025560534498e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.03517817240382609,,,,,1,0,12,0.005756252649928049,0.7100427971663364,113825904555066.53,64,64,0,0.35,3600.0,0.0
