step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda
732,1.3348784609067912e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.1497294012845129,0.1320541918553495,0.0,0.1320541918553495,0.2,0,0,21,0.03169656227316679,0.29335040732141615,53470875442892.46,128,128,0,0.35,2200.0,0.75
733,1.344701352615494e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.1281197105230388,0.15249335500222116,0.0,0.15249335500222116,0.2,0,0,20,0.04233494938702024,0.24823823815030108,50436356881987.9,128,128,0,0.35,2200.0,0.75
734,1.345223016798391e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.00537426726550446,0.002095624175179722,0.0,0.002095624175179722,0.2,0,1,20,0.02620158828428291,0.5411722912709103,54789345135773.414,128,128,0,0.35,2200.0,0.75
735,1.3453706432771645e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.11149365035022468,0.274951700415194,0.0,0.274951700415194,0.2,0,0,21,0.03152438822895409,0.35162146283708307,53038521928522.836,128,128,0,0.35,2200.0,0.75
736,1.3521548981651542e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.06261830314781612,-0.15038088381381343,0.0,-0.15038088381381343,0.2,0,1,20,0.059838165283686566,0.5544237627551458,50866536223019.55,128,128,0,0.35,2200.0,0.75
737,1.352758042633486e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.13894714812267334,0.08185850397757122,0.0,0.08185850397757122,0.2,0,0,20,0.12285824749209454,0.40823344641140824,52236907554340.67,128,128,0,0.35,2200.0,0.75
738,1.353039037395258e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.14390506918641177,0.10023998377593557,0.0,0.10023998377593557,0.2,0,0,20,0.026552717272186416,0.4835368686079265,50191834496188.22,128,128,0,0.35,2200.0,0.75
739,1.3559044449623234e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.03406644455916211,0.08993903721471241,0.0,0.08993903721471241,0.2,0,0,21,0.023011365717405294,0.6658491150389415,53059806441172.59,128,128,0,0.35,2200.0,0.75
740,1.3560753999640427e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.05448268994180032,0.005317410920374854,0.0,0.005317410920374854,0.2,0,0,21,0.028211344600531856,0.2848702317824398,56144441095123.695,128,128,0,0.35,2200.0,0.75
741,1.3574079911043313e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.4671637391022712,0.06848460414178703,0.0,0.06848460414178703,0.2,0,1,20,0.1353403063879267,0.36826011991751817,57823002595699.92,128,128,0,0.35,2200.0,0.75
742,1.3583294592760133e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.20516681526001257,-0.04491300763129402,-0.0027737226277372296,-0.0428327156604911,0.2,0,0,21,0.11713654855812317,0.5209440603765602,55781374163410.64,128,128,0,0.35,2200.0,0.75
743,1.36139693829147e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.045893125827338746,0.13353072102179198,0.0,0.13353072102179198,0.2,0,0,19,0.04926694408906923,0.2865088743045232,54414836083962.375,128,128,0,0.35,2200.0,0.75
744,1.3619157561828947e-11,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.1973271611326602,0.25085791594458584,0.0,0.25085791594458584,0.2,0,0,19,0.043780473779586646,0.31710837685966126,54023815265581.66,128,128,0,0.35,2200.0,0.75
745,1.3639311329350514e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.03197120336513863,-0.08473207852074083,0.0,-0.08473207852074083,0.2,0,0,20,0.026829222739864978,0.5350669545583757,57658991871939.09,128,128,0,0.35,2200.0,0.75
746,1.36397720900171e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.011694136688805442,-0.012506908520037996,0.0,-0.012506908520037996,0.2,0,1,19,0.018515810967025897,0.7113601116002127,56350906957064.67,128,128,0,0.35,2200.0,0.75
747,1.364232010148284e-11,,,,,,,,,,,,,,,,,,,surface,1,0.04166934726648076,-0.11354128196443014,0.0,-0.11354128196443014,0.2,0,0,21,0.026351825099236028,0.3411935629750824,54375502908331.19,128,128,0,0.35,2200.0,0.75
748,1.3662234923586606e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.1603699636564875,0.09881561890359691,0.0,0.09881561890359691,0.2,0,0,21,0.07269817720980565,0.46762909894877663,56502994677685.375,128,128,0,0.35,2200.0,0.75
749,1.3665036464026446e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.18946105070628436,0.3974495549589374,0.0,0.3974495549589374,0.2,0,0,21,0.03817380545287831,0.13917138877326105,58856404871049.67,128,128,0,0.35,2200.0,0.75
750,1.368671987636456e-11,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.4011889471222103,0.20804204127511383,0.0,0.20804204127511383,0.2,0,0,21,0.13358869844462334,0.17911638504883529,45985899464247.484,128,128,0,0.35,2200.0,0.75
751,1.3690267926337238e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.04201895930576343,0.09379623208347354,0.0,0.09379623208347354,0.2,0,0,20,0.10662018283652046,0.45222785543354427,55101480229739.78,128,128,0,0.35,2200.0,0.75
752,1.371043755334099e-11,,,,,,,,,,,,,,,,,,,surface,1,0.038400565044123716,0.08441727521861964,0.0,0.08441727521861964,0.2,0,0,20,0.028797658663687338,0.2441240960101384,56404099685537.29,128,128,0,0.35,2200.0,0.75
753,1.3718064655714346e-11,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.23566049434180864,0.5883279068410694,0.0,0.5883279068410694,0.2,0,0,20,0.03846951495268517,0.1342255145137403,57781837982760.83,128,128,0,0.35,2200.0,0.75
754,1.3718703959543887e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.11207314698860094,-0.12493326870093924,0.0,-0.12493326870093924,0.2,0,0,21,0.03263997731955168,0.46738125456971463,57428669679574.47,128,128,0,0.35,2200.0,0.75
755,1.3732415116239537e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.08210098866770923,0.19080250408386945,0.0,0.19080250408386945,0.2,0,0,21,0.05792092222299399,0.3219550837720154,56849590403872.805,128,128,0,0.35,2200.0,0.75
756,1.3747209051338849e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.03214189206728094,0.07611497290327662,-0.020273972602739776,0.09132045235533146,0.2,0,0,21,0.05422430200161974,0.5672926784662163,62172682413352.96,128,128,0,0.35,2200.0,0.75
757,1.3792337089314038e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.19242044361053917,0.28387258357120615,0.0,0.28387258357120615,0.2,0,0,21,0.033319969440178385,0.273151498251083,53522763818727.78,128,128,0,0.35,2200.0,0.75
758,1.3900330691176243e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.12067613846094041,0.0032016426289622757,0.0025420138398531966,0.0012951322490723782,0.2,0,0,21,0.04535672266466871,0.43176517632016687,54423689941998.32,128,128,0,0.35,2200.0,0.75
759,1.3903388299456353e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.10770300359595072,-0.016078201831597028,0.0,-0.016078201831597028,0.2,0,1,18,0.04997815563041922,0.5634194774709054,55975707723027.24,128,128,0,0.35,2200.0,0.75
760,1.3995404315523182e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.05316608879412423,-0.25283458341891674,0.0,-0.25283458341891674,0.2,0,0,20,0.05403409647718193,0.4731796381793564,56451712416110.414,128,128,0,0.35,2200.0,0.75
761,1.4003003011826657e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.13227273703933742,-0.08319795219519577,0.013051107699056819,-0.09298628296948838,0.2,0,1,20,0.05725152669821192,0.7733230292890669,55834137662221.36,128,128,0,0.35,2200.0,0.75
762,1.4014140391358261e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.038309286516706766,-0.12048430005502198,0.0,-0.12048430005502198,0.2,0,1,19,0.02928472748191303,0.5037089657210952,57209494573372.78,128,128,0,0.35,2200.0,0.75
763,1.4026205379603023e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.006408355861689402,-0.062456846946588485,0.0,-0.062456846946588485,0.2,0,0,20,0.027352691979110277,0.5117832356852843,56339248722494.57,128,128,0,0.35,2200.0,0.75
764,1.4028828383429536e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.08305973591085423,0.684727186286807,0.0,0.684727186286807,0.2,0,0,21,0.04079717712840309,0.48198847263255346,52635348443267.19,128,128,0,0.35,2200.0,0.75
765,1.4032756186433174e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.22052117679514474,0.2313139222730669,0.0,0.2313139222730669,0.2,0,0,21,0.043635937629967605,0.3563002259116089,60115451170408.61,128,128,0,0.35,2200.0,0.75
766,1.4039183112898715e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.0012852783983068492,0.043288486258497016,0.0,0.043288486258497016,0.2,0,1,20,0.02819854263909402,0.41463832946074236,53180353370200.45,128,128,0,0.35,2200.0,0.75
767,1.4039492716873262e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.1141075147261612,-0.07584299556664931,0.0,-0.07584299556664931,0.2,0,0,19,0.037219837760041105,0.5129962063050241,52982392914239.59,128,128,0,0.35,2200.0,0.75
768,1.4052400616863278e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.002318644724927701,0.02439188707651141,0.0,0.02439188707651141,0.2,0,0,20,0.04291005542865712,0.4804642067023846,56119644190447.78,128,128,0,0.35,2200.0,0.75
769,1.4056027535691272e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.17952975304479332,-0.17230980802864515,0.0,-0.17230980802864515,0.2,0,0,21,0.0632062711325166,0.43223145116894773,55689672746669.664,128,128,0,0.35,2200.0,0.75
770,1.4056531197808868e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.26628433292124976,0.3024844570068126,0.0,0.3024844570068126,0.2,0,0,21,0.04099257080374354,0.20334422647252792,58985909736094.55,128,128,0,0.35,2200.0,0.75
771,1.4058525908826592e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.01080300700135572,0.056311253063732636,0.0,0.056311253063732636,0.2,0,1,20,0.02678411806774576,0.678235814133838,54369541755675.08,128,128,0,0.35,2200.0,0.75
772,1.4066048083285542e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.12440425843005043,-0.2271973254863795,0.0,-0.2271973254863795,0.2,0,0,20,0.07903898041098462,0.3752832538354428,55391851247267.33,128,128,0,0.35,2200.0,0.75
773,1.4068244690091631e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.01357389700876673,-0.2876813061138819,0.0,-0.2876813061138819,0.2,0,0,21,0.029834811963431025,0.45735008292523965,56296354069513.01,128,128,0,0.35,2200.0,0.75
774,1.4071580096996896e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.003801242179132556,0.015417453932052183,0.0,0.015417453932052183,0.2,0,1,19,0.020551258014365987,0.5254235995368947,56872261649748.82,128,128,0,0.35,2200.0,0.75
775,1.4108162106009502e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.06411841271364886,0.20644714495003313,-0.0026689722577249997,0.20844887414332688,0.2,0,0,21,0.029954536912033206,0.3444429593458561,51046271839870.41,128,128,0,0.35,2200.0,0.75
776,1.4117275529590835e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.07930262105219602,0.44088680233171473,0.0,0.44088680233171473,0.2,0,0,21,0.05237837139075404,0.5076178975684741,52272525726125.36,128,128,0,0.35,2200.0,0.75
777,1.4129642629050654e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.053678226456928844,0.1382178948215369,0.0,0.1382178948215369,0.2,0,0,20,0.04093383125851385,0.29042706006373914,61999995026260.49,128,128,0,0.35,2200.0,0.75
778,1.4142702290674169e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.2464838863248754,0.2729203922460144,0.0,0.2729203922460144,0.2,0,0,20,0.03921150881580256,0.18098209920610173,56185420818524.81,128,128,0,0.35,2200.0,0.75
779,1.415185907026341e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.42494274658883124,0.009644548547839804,0.0,0.009644548547839804,0.2,0,1,19,0.15458374102002637,0.4571316771047035,61097454629079.36,128,128,0,0.35,2200.0,0.75
780,1.418188052032804e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.13661880796357884,0.07982028757225201,0.0,0.07982028757225201,0.2,0,0,21,0.03770611468315751,0.35440805254703095,50972883799204.766,128,128,0,0.35,2200.0,0.75
781,1.4183580126741286e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.2634784993572211,0.4127774783777536,0.0,0.4127774783777536,0.2,0,0,21,0.03931284166666397,0.1684982737602209,59897095748191.875,128,128,0,0.35,2200.0,0.75
782,1.4199003287969328e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.0046644420280097815,0.16467028222128022,0.0,0.16467028222128022,0.2,0,0,21,0.06881706746449151,0.28605846932068113,56792758950583.016,128,128,0,0.35,2200.0,0.75
783,1.4205089936024891e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.37776247082845543,0.38441254836312666,0.0,0.38441254836312666,0.2,0,0,20,0.06868076201191728,0.21405915251306323,50603410582034.13,128,128,0,0.35,2200.0,0.75
784,1.4249491938586383e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.034577213514288975,-0.0041941797508116,0.0,-0.0041941797508116,0.2,0,0,20,0.0327302837825897,0.4423470203321569,56855924033313.61,128,128,0,0.35,2200.0,0.75
785,1.4249580360074424e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.016738600400765656,0.1326138276366997,0.0,0.1326138276366997,0.2,0,0,20,0.05471640448014353,0.3654606410972388,52793094977567.61,128,128,0,0.35,2200.0,0.75
786,1.4251022675909374e-11,,,,,,,,,,,,,,,,,,,surface,1,0.09950514150871835,0.017788142926068673,0.0,0.017788142926068673,0.2,0,0,20,0.04104914629555643,0.2942612393407378,56554198691980.19,128,128,0,0.35,2200.0,0.75
787,1.4259083286160721e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.03461622252594313,-0.07401417727887782,0.0,-0.07401417727887782,0.2,0,1,20,0.027476251211335866,0.5279269411124985,58136673320607.05,128,128,0,0.35,2200.0,0.75
788,1.4328545883799218e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.11722975798759155,-0.06116162183359819,0.0,-0.06116162183359819,0.2,0,1,20,0.05218307077754858,0.5408779624493019,49628283589097.266,128,128,0,0.35,2200.0,0.75
789,1.434125254957836e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.3989189916668847,0.007258511384861777,0.0,0.007258511384861777,0.2,0,0,21,0.13669673545588024,0.21435883729500127,58235089576375.23,128,128,0,0.35,2200.0,0.75
790,1.4348183585712758e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.10271661236525982,0.1999441729433329,-0.0035460992907802025,0.20260374741141804,0.2,0,0,21,0.032649314159055254,0.27123969773366496,50183982882641.28,128,128,0,0.35,2200.0,0.75
791,1.4388477193425597e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.0966346679061078,0.16485897076199763,0.0,0.16485897076199763,0.2,0,0,21,0.042420805379499424,0.2423328601107302,47606785497356.59,128,128,0,0.35,2200.0,0.75
792,1.4412031424401896e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.21821032320142597,0.07812587823057271,0.0,0.07812587823057271,0.2,0,1,19,0.15839715880363087,0.564367856764225,53911911812180.47,128,128,0,0.35,2200.0,0.75
793,1.442180427250138e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.37562408149253784,-0.06617278897404333,0.0,-0.06617278897404333,0.2,0,1,19,0.15399677289641148,0.3925603393334674,56930316709338.98,128,128,0,0.35,2200.0,0.75
794,1.4426738831915866e-11,,,,,,,,,,,,,,,,,,,surface,1,0.05841670726691119,0.08148324555557807,0.0,0.08148324555557807,0.2,0,0,21,0.027201592050710557,0.3612075028954325,51917477168905.0,128,128,0,0.35,2200.0,0.75
795,1.444647862714179e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.0733552449158804,-0.010074429333144508,0.0,-0.010074429333144508,0.2,0,0,20,0.02592568140904733,0.4366355672330658,50125490684818.484,128,128,0,0.35,2200.0,0.75
796,1.4451573086133118e-11,,,,,,,,,,,,,,,,,,,surface,1,0.31569263862854036,-0.07673725383583019,0.0,-0.07673725383583019,0.2,0,1,20,0.16775285556215763,0.6049830646642606,58229905064309.86,128,128,0,0.35,2200.0,0.75
797,1.4511306785863684e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.020670644324384955,-0.03544722970598713,0.0,-0.03544722970598713,0.2,0,0,21,0.027797054446327022,0.1865059735627465,56972610576634.13,128,128,0,0.35,2200.0,0.75
798,1.4554919480832933e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.0633980877849086,-0.10717027696396642,0.0,-0.10717027696396642,0.2,0,1,20,0.024242983677314412,0.6718597768066765,58115124950766.234,128,128,0,0.35,2200.0,0.75
799,1.456860078534737e-11,-6567.187139466772,-15.636159855873267,-46.9084795676198,128.0,216.0,344.0,210.0,134.0,1.380952380952381,0.580952380952381,0.75177304964539,0.736904761904762,2.611333576022327,1.9000028284652974,2.0485791757566427,2.8762447493745213,238.0,130.0,surface,1,0.1205128644075643,-0.22378488966370114,0.0,-0.22378488966370114,0.2,0,0,20,0.031209564244341206,0.434388805329662,61152586515150.33,128,128,0,0.35,2200.0,0.75
800,1.4593370202094316e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.0424571499114216,-0.0061316979577554775,0.0,-0.0061316979577554775,0.2,0,0,21,0.06448825178779469,0.4195640642929435,55253906099708.03,128,128,0,0.35,2200.0,0.75
801,1.459990182833677e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.013105117805556855,-0.07841164820215596,0.0,-0.07841164820215596,0.2,0,1,19,0.02247915269895062,0.639299097027433,51022621262709.08,128,128,0,0.35,2200.0,0.75
802,1.4611644932748024e-11,,,,,,,,,,,,,,,,,,,surface,1,0.08859827845943673,0.14844783991493316,0.0,0.14844783991493316,0.2,0,0,21,0.03213480939587164,0.43691962802286466,60137789591692.31,128,128,0,0.35,2200.0,0.75
803,1.4625569604954076e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.09106975823199664,-0.08078568138999032,0.0,-0.08078568138999032,0.2,0,0,20,0.026810274214127943,0.277581876118621,55659346220360.55,128,128,0,0.35,2200.0,0.75
804,1.4635371741207903e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.21144222815451025,-0.05539310717433921,0.0,-0.05539310717433921,0.2,0,0,21,0.11753785689148762,0.43462436079061467,50967398161671.09,128,128,0,0.35,2200.0,0.75
805,1.4648586200290968e-11,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.1427626599404071,0.2915359940118307,-0.002656441871538462,0.29352832541548457,0.2,0,0,19,0.0407884505898849,0.32411106839828463,52931650328094.69,128,128,0,0.35,2200.0,0.75
806,1.4680424403145216e-11,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.162570461838091,0.2859402236263726,0.0,0.2859402236263726,0.2,0,0,20,0.030485284560187034,0.23585160301398117,60206173285496.266,128,128,0,0.35,2200.0,0.75
807,1.470858591100344e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.32099265322864506,0.03578288094463744,0.0,0.03578288094463744,0.2,0,1,19,0.16032546551951576,0.4800268740578019,53640489614295.97,128,128,0,0.35,2200.0,0.75
808,1.471918081369212e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.08500983292286576,0.14233794709818426,0.0,0.14233794709818426,0.2,0,0,21,0.03216332235579015,0.295986532680829,55443596297993.086,128,128,0,0.35,2200.0,0.75
809,1.4725198880888365e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.23999749559547848,0.34720797259789293,0.0,0.34720797259789293,0.2,0,0,21,0.044487318335211794,0.20613397086671162,50920881850306.86,128,128,0,0.35,2200.0,0.75
810,1.4734518291606658e-11,,,,,,,,,,,,,,,,,,,growth_front,1,-0.0983366242919991,0.01803255168342588,0.0,0.01803255168342588,0.2,0,0,19,0.07070092288985161,0.39710200179529626,52353184924068.3,128,128,0,0.35,2200.0,0.75
811,1.4756011556058787e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.005763007997080741,-0.06018515105228062,0.0,-0.06018515105228062,0.2,0,1,20,0.01795708157543147,0.6251953211237619,50938121848486.16,128,128,0,0.35,2200.0,0.75
812,1.475632403447331e-11,,,,,,,,,,,,,,,,,,,surface,1,0.06341172256106208,0.10055045242437544,0.0,0.10055045242437544,0.2,0,0,21,0.04031973931079356,0.27101175130960836,53008325881447.31,128,128,0,0.35,2200.0,0.75
813,1.4780151714744494e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.11732693283601708,0.03504172982684395,0.0,0.03504172982684395,0.2,0,0,20,0.05521982722396616,0.4921531541481169,61611588064033.25,128,128,0,0.35,2200.0,0.75
814,1.4784475081608435e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.0637988666723184,-0.1334445882651707,0.0,-0.1334445882651707,0.2,0,0,21,0.11095026837999564,0.49912052763730025,53420520148327.6,128,128,0,0.35,2200.0,0.75
815,1.4823318251828116e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.03318169739161051,0.09956343431564463,0.0,0.09956343431564463,0.2,0,0,21,0.08216231066934161,0.3312510344518091,51480019591609.89,128,128,0,0.35,2200.0,0.75
816,1.482968537566734e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.1412348598946533,-0.3953429215320128,0.0,-0.3953429215320128,0.2,0,1,17,0.16381193136461242,0.5280754341116239,56129924021852.375,128,128,0,0.35,2200.0,0.75
817,1.4852831941182536e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.010902572142954859,-0.35178913262380007,0.0,-0.35178913262380007,0.2,0,0,21,0.0614112315859689,0.4232505316542644,51129407881080.43,128,128,0,0.35,2200.0,0.75
818,1.488284627353895e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.05022644547948023,0.14915553068749432,0.0,0.14915553068749432,0.2,0,0,21,0.027537729571879006,0.23405716596401394,60324439610753.234,128,128,0,0.35,2200.0,0.75
819,1.4884444563499264e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,-0.08578287762427451,0.21071197627107097,0.0,0.21071197627107097,0.2,0,0,21,0.07527140095755532,0.30806098848030394,54389954030546.77,128,128,0,0.35,2200.0,0.75
820,1.49116137752979e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.013962829154494575,-0.01419479502639831,0.0,-0.01419479502639831,0.2,0,0,21,0.026086592810760263,0.5137181406107552,51930946383818.69,128,128,0,0.35,2200.0,0.75
821,1.4933013413953805e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.4313375587235292,4.462272499949904e-05,0.0,4.462272499949904e-05,0.2,0,1,20,0.14840005815194576,0.3387876923322454,59062887291025.305,128,128,0,0.35,2200.0,0.75
822,1.4940432842283463e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.030067159246598692,0.027854416304236906,0.0,0.027854416304236906,0.2,0,0,20,0.023226945227754,0.4587414356820435,56219985333963.66,128,128,0,0.35,2200.0,0.75
823,1.4961012236130162e-11,,,,,,,,,,,,,,,,,,,growth_front,1,-0.01606194868719789,0.04322367335730881,0.0,0.04322367335730881,0.2,0,0,19,0.02956990069825852,0.40070022194922705,55258636472713.66,128,128,0,0.35,2200.0,0.75
824,1.4962574911432136e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.18763941301396708,0.2509517584916914,0.0,0.2509517584916914,0.2,0,0,21,0.050409244886065296,0.33293787312144846,55942752553593.164,128,128,0,0.35,2200.0,0.75
825,1.497493095854285e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.06589479932574857,0.5668332670539478,0.0,0.5668332670539478,0.2,0,0,19,0.06144738867760133,0.5186243257092003,50615617233084.984,128,128,0,0.35,2200.0,0.75
826,1.499274628072401e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.05224706921259991,0.11394071379254456,0.0,0.11394071379254456,0.2,0,0,21,0.056678067707873855,0.4249756475154258,58527830362000.3,128,128,0,0.35,2200.0,0.75
827,1.5002077104459793e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.11471780942566502,-0.005358796818896394,0.0,-0.005358796818896394,0.2,0,0,20,0.0946934595080461,0.4037303331873351,53861684724272.016,128,128,0,0.35,2200.0,0.75
828,1.503671483857901e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.1252216925694725,0.07999672525091128,0.0,0.07999672525091128,0.2,0,0,20,0.02728964506289967,0.40013561702458805,61883789591696.44,128,128,0,0.35,2200.0,0.75
829,1.5058643079134207e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.006767984433683378,0.013864527620906841,0.0,0.013864527620906841,0.2,0,1,19,0.10876689116803358,0.5371729034770865,51774368474731.36,128,128,0,0.35,2200.0,0.75
830,1.506649148142732e-11,,,,,,,,,,,,,,,,,,,surface,1,0.05946563411291212,-0.13980672020904805,0.0,-0.13980672020904805,0.2,0,0,21,0.03860173803022491,0.36586533451945386,55991580715483.125,128,128,0,0.35,2200.0,0.75
831,1.5099977396255158e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.20622612607881569,-0.04096182184173358,0.0,-0.04096182184173358,0.2,0,0,21,0.03958457137418966,0.2243327957899055,55831090098517.78,128,128,0,0.35,2200.0,0.75
832,1.5100962770389333e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.0177207154590886,-0.06295497794255311,0.0026753489311224232,-0.06496148964089493,0.2,0,0,20,0.025514250527593364,0.48950827173057854,57407358101382.74,128,128,0,0.35,2200.0,0.75
833,1.5173626269039635e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.03404827243174423,0.5616196821758024,0.0,0.5616196821758024,0.2,0,0,21,0.06663151048009333,0.5058594242963259,54940436963664.83,128,128,0,0.35,2200.0,0.75
834,1.5192589636047252e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.17221791114370286,-0.5409528534686103,0.0,-0.5409528534686103,0.2,0,0,19,0.11886959725146289,0.3608826430194407,54237298747371.53,128,128,0,0.35,2200.0,0.75
835,1.521509736605107e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.08551748176976415,-0.07224716446065216,0.0,-0.07224716446065216,0.2,0,0,20,0.027063851719043575,0.23137227000642352,59944074936340.375,128,128,0,0.35,2200.0,0.75
836,1.5216261398899737e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.08489749464243988,0.24430856479425245,0.0,0.24430856479425245,0.2,0,0,21,0.04602273399135595,0.20941409634910135,51756422098891.43,128,128,0,0.35,2200.0,0.75
