central_is_pu,displacement_length,displacement_x,displacement_y,displacement_z,radius_before,radius_after,radial_displacement,local_energy_before,local_energy_after,local_energy_delta,force_before_x,force_before_y,force_before_z,force_before_norm,force_after_x,force_after_y,force_after_z,force_after_norm,force_projection_before,pu_count_before_r_2.0,pu_count_before_r_3.0,pu_count_before_r_4.0,pu_count_before_r_5.0,pu_count_before_r_6.0,o_count_before_r_2.0,o_count_before_r_3.0,o_count_before_r_4.0,o_count_before_r_5.0,o_count_before_r_6.0,pu_count_after_r_2.0,pu_count_after_r_3.0,pu_count_after_r_4.0,pu_count_after_r_5.0,pu_count_after_r_6.0,o_count_after_r_2.0,o_count_after_r_3.0,o_count_after_r_4.0,o_count_after_r_5.0,o_count_after_r_6.0,nearest_any_before_1,nearest_any_before_2,nearest_any_before_3,nearest_any_before_4,nearest_any_before_5,nearest_any_before_6,nearest_any_before_7,nearest_any_before_8,nearest_any_before_9,nearest_any_before_10,nearest_any_before_11,nearest_any_before_12,nearest_any_before_13,nearest_any_before_14,nearest_any_before_15,nearest_any_before_16,nearest_pu_before_1,nearest_pu_before_2,nearest_pu_before_3,nearest_pu_before_4,nearest_pu_before_5,nearest_pu_before_6,nearest_pu_before_7,nearest_pu_before_8,nearest_pu_before_9,nearest_pu_before_10,nearest_pu_before_11,nearest_pu_before_12,nearest_pu_before_13,nearest_pu_before_14,nearest_pu_before_15,nearest_pu_before_16,nearest_o_before_1,nearest_o_before_2,nearest_o_before_3,nearest_o_before_4,nearest_o_before_5,nearest_o_before_6,nearest_o_before_7,nearest_o_before_8,nearest_o_before_9,nearest_o_before_10,nearest_o_before_11,nearest_o_before_12,nearest_o_before_13,nearest_o_before_14,nearest_o_before_15,nearest_o_before_16,nearest_any_after_1,nearest_any_after_2,nearest_any_after_3,nearest_any_after_4,nearest_any_after_5,nearest_any_after_6,nearest_any_after_7,nearest_any_after_8,nearest_any_after_9,nearest_any_after_10,nearest_any_after_11,nearest_any_after_12,nearest_any_after_13,nearest_any_after_14,nearest_any_after_15,nearest_any_after_16,nearest_pu_after_1,nearest_pu_after_2,nearest_pu_after_3,nearest_pu_after_4,nearest_pu_after_5,nearest_pu_after_6,nearest_pu_after_7,nearest_pu_after_8,nearest_pu_after_9,nearest_pu_after_10,nearest_pu_after_11,nearest_pu_after_12,nearest_pu_after_13,nearest_pu_after_14,nearest_pu_after_15,nearest_pu_after_16,nearest_o_after_1,nearest_o_after_2,nearest_o_after_3,nearest_o_after_4,nearest_o_after_5,nearest_o_after_6,nearest_o_after_7,nearest_o_after_8,nearest_o_after_9,nearest_o_after_10,nearest_o_after_11,nearest_o_after_12,nearest_o_after_13,nearest_o_after_14,nearest_o_after_15,nearest_o_after_16,coord_deviation_before,coord_deviation_after,coord_deviation_delta,delta_E,delta_fluorite_order,delta_bulk_order,delta_coordination_error,is_energy_lowering,is_crystallizing_event,atom_type,event_kind,uncertainty,good_event_probability,step
1.0,0.3190042778086828,-0.30274683368070604,-0.07416118558745285,0.0678837425957759,3.2339212758887865,3.1727916569317105,-0.07628566182015742,-125.9571916382886,-133.51827720665295,-7.561085568364348,-2.547067883841648,-1.6618663017703537,1.537743319132792,3.407933233705581,9.958461572908018,3.0598840377471443,-1.0217999434326814,10.467947379880375,3.130837275114436,0.0,0.0,5.0,11.0,16.0,0.0,6.0,10.0,23.0,40.0,2.039385512930625,2.1474170914854778,2.1767762112332436,2.3624514753152517,2.4452667793432283,2.561261984565994,3.2712929362765983,3.4043873554650275,3.537058692067634,3.7608872665934268,3.781225212577686,3.8490099446091035,3.9533864568377264,3.9630466583131794,3.9750236335579747,4.016721494393499,3.4043873554650275,3.7608872665934268,3.781225212577686,3.8490099446091035,3.9630466583131794,4.016721494393499,4.09194039828686,4.118298859599943,4.276140532652612,4.534323033178898,4.685197790286454,5.476957362134845,5.825454526370727,5.891030737988323,5.891330729469525,5.9154010695884915,2.039385512930625,2.1474170914854778,2.1767762112332436,2.3624514753152517,2.4452667793432283,2.561261984565994,3.2712929362765983,3.537058692067634,3.9533864568377264,3.9750236335579747,4.252085335901829,4.350949562538911,4.3594723232434776,4.4273635910163796,4.492897819066596,4.615284424930845,0.0,0.0,4.0,11.0,15.0,2.0,6.0,8.0,25.0,39.0,1.916996353814937,1.9298134208989852,2.246744912666674,2.478807493188456,2.5882515488985356,2.7017842311148237,3.2465616290990162,3.2606415759972496,3.4260717156913856,3.6067717638624366,3.714239006251607,3.7616151089416987,4.093903101811027,4.113461215694584,4.11859891806215,4.131434985877247,3.2606415759972496,3.6067717638624366,3.714239006251607,3.7616151089416987,4.093903101811027,4.113461215694584,4.131434985877247,4.275056723728495,4.516830688369502,4.5947643377540945,4.61450526592616,5.377746400196017,5.80555893921179,5.81643565730661,5.975999386523016,999.0,1.916996353814937,1.9298134208989852,2.246744912666674,2.478807493188456,2.5882515488985356,2.7017842311148237,3.2465616290990162,3.4260717156913856,4.11859891806215,4.171438005799851,4.265644397458471,4.283525723107441,4.284814223599395,4.420129089361861,4.500063707448954,4.542271746868945,2.0,2.0,0.0,1.9549007415030886,0.0,,,0,0,Pu,snap_to_fluorite_site,0.10526677086428578,0.6025628346368163,846
0.0,0.02490047606711761,0.018031543260565996,0.01575792326840908,-0.006825321258253391,7.639435685602496,7.66157467836604,0.022130490911239326,-20.205394474460057,-20.233929857063604,-0.02853538260354682,1.1943003464613222,1.4542484899680832,2.0965829045651683,2.8172418894810933,1.0622306069833711,1.457902607520935,2.229435507833289,2.8677860030023994,1.2104653152807316,1.0,3.0,6.0,11.0,17.0,0.0,4.0,11.0,19.0,33.0,1.9755781336972535,2.1082142604653753,2.43891143287748,2.5199479196334966,2.5700127849373997,2.6410528893311827,2.783289392364005,3.1366134993834263,3.2786453879630892,3.359870525546335,3.4322775578369473,3.618375315233843,3.8401849194748587,3.8491068235918013,3.87308037724773,3.9377595956530893,1.9755781336972535,2.1082142604653753,2.5199479196334966,3.618375315233843,3.87308037724773,3.986081648351856,4.427273024475906,4.5190680280460755,4.724889243780206,4.802038985769882,4.813398812196283,5.026079401518677,5.071055456935441,5.154100295184791,5.218242940405512,5.379091149542102,2.43891143287748,2.5700127849373997,2.6410528893311827,2.783289392364005,3.1366134993834263,3.2786453879630892,3.359870525546335,3.4322775578369473,3.8401849194748587,3.8491068235918013,3.9377595956530893,4.074870608268128,4.100783922947892,4.293612355575192,4.4781364207502445,4.615311452081074,1.0,3.0,6.0,11.0,17.0,0.0,4.0,11.0,19.0,33.0,1.9728818642967647,2.1164861614193162,2.417748045212832,2.500645963076415,2.5721487372571095,2.633369675353924,2.7917306620547815,3.1281497493148045,3.284701344817231,3.3813712095955584,3.4298797759003534,3.6129027261912356,3.8316146023501636,3.838292914119986,3.8934357177305747,3.926579651602154,1.9728818642967647,2.1164861614193162,2.500645963076415,3.6129027261912356,3.8934357177305747,3.9931575047767525,4.407076278245334,4.525320470560853,4.724202435005609,4.793628698546343,4.81165935028577,5.0228844347571036,5.073776847794453,5.161028928506954,5.237017554562662,5.367003883088968,2.417748045212832,2.5721487372571095,2.633369675353924,2.7917306620547815,3.1281497493148045,3.284701344817231,3.3813712095955584,3.4298797759003534,3.8316146023501636,3.838292914119986,3.926579651602154,4.084686643908672,4.099933105579819,4.286200728975706,4.491765043241718,4.634942329956214,1.0,1.0,0.0,2.0970379526734177,0.0,,,0,0,O,local_cluster_affine,0.025968484208986453,0.5500779526106775,1120
1.0,0.34602559950579564,-0.25269300099264946,-0.03405531451265847,-0.23392348816678937,8.048253003026822,7.908781196517624,-0.14570181261516252,-149.2718639835991,-112.32344970250786,36.948414281091246,-4.453137052810006,-9.341696128319228,-0.1439701996517475,10.349804035987908,2.253762809786013,-7.1899640533746965,8.355415201802593,11.251132968999553,4.268727454968499,0.0,0.0,9.0,11.0,13.0,1.0,9.0,12.0,24.0,37.0,1.9205334623144,2.178079157114451,2.2578790346989956,2.2924951173966783,2.359951675529437,2.4333831140986004,2.6148667861829913,2.767233595023574,2.947686493633294,3.196620272011702,3.228316678184361,3.426643803915378,3.4428563748837058,3.451812315591529,3.545851438402501,3.5843291518081437,3.228316678184361,3.426643803915378,3.451812315591529,3.545851438402501,3.5843291518081437,3.587452581724501,3.6708143130495454,3.738306671952725,3.897852450249374,4.281941049930153,4.875995488690853,5.178236305347726,5.571573874848982,999.0,999.0,999.0,1.9205334623144,2.178079157114451,2.2578790346989956,2.2924951173966783,2.359951675529437,2.4333831140986004,2.6148667861829913,2.767233595023574,2.947686493633294,3.196620272011702,3.4428563748837058,3.9235280681146163,4.126020994962656,4.196833978309294,4.233224830041035,4.278824806104587,0.0,0.0,8.0,11.0,15.0,1.0,8.0,13.0,28.0,37.0,1.9166921369060608,2.018416549263743,2.0225233835682785,2.185303897468169,2.4591537992661077,2.4840380674605815,2.758952874848863,2.8366323163925498,3.1564550431354594,3.1718808255840565,3.292282653219383,3.2956087453906386,3.315747464080711,3.3441662869922726,3.454849137547068,3.494479933088537,3.1564550431354594,3.2956087453906386,3.315747464080711,3.3441662869922726,3.494479933088537,3.5305897369014514,3.8369374396109124,3.861389430876554,4.15357903011703,4.209266526710637,4.7439211061680915,5.47354158839388,5.489413110040307,5.703532365530587,5.909463412557286,999.0,1.9166921369060608,2.018416549263743,2.0225233835682785,2.185303897468169,2.4591537992661077,2.4840380674605815,2.758952874848863,2.8366323163925498,3.1718808255840565,3.292282653219383,3.454849137547068,3.940293740466917,3.944362400404911,4.0293596017924065,4.186309827985311,4.210201902544115,2.0,1.0,-1.0,2.4106659497082887,0.0,,,0,0,Pu,growth_front,0.1761048353352942,0.5808904663641796,1332
0.0,0.01109675290900633,0.010021034222109648,0.00476190523775788,-0.00020262465166362258,7.64027270238594,7.6512915619015525,0.011018746780100728,-15.83049339117306,-15.848657507339622,-0.018164116166561328,1.0917525197416855,1.735416377225167,3.578976693814429,4.124641528856841,1.0196290743750978,1.7567838083749767,3.6357124144950186,4.164653354073145,1.665278928389112,1.0,3.0,6.0,11.0,17.0,0.0,4.0,11.0,19.0,34.0,1.9149268193308555,2.085184384894745,2.3961998349833475,2.5243962142436067,2.58198550167627,2.606075735176503,2.7731456728452875,3.1163655831241877,3.2786453879630892,3.333021451470638,3.614625182998603,3.6591310667403363,3.776582254047292,3.874131619137234,3.8887942393883637,3.9364189440524706,1.9149268193308555,2.085184384894745,2.5243962142436067,3.614625182998603,3.8887942393883637,3.986081648351856,4.396518178425612,4.4994970357165105,4.760814896947245,4.795827350558863,4.816903764656812,5.026079401518677,5.071055456935441,5.0783528528441595,5.238917327965091,5.333083977351619,2.3961998349833475,2.58198550167627,2.606075735176503,2.7731456728452875,3.1163655831241877,3.2786453879630892,3.333021451470638,3.6591310667403363,3.776582254047292,3.874131619137234,3.9364189440524706,4.025076397327819,4.088628645297568,4.2743805232266965,4.4781364207502445,4.615311452081074,1.0,3.0,6.0,11.0,17.0,0.0,4.0,11.0,19.0,34.0,1.9131375076867214,2.0887325412059847,2.3863427750801063,2.5142040565280968,2.579735189531676,2.605420109506323,2.7803805234311594,3.1146398004698335,3.2788572860646075,3.342590101200511,3.6161443206606934,3.65446885977805,3.7761989352596443,3.8639623428935597,3.89951817006587,3.9294834152143054,1.9131375076867214,2.0887325412059847,2.5142040565280968,3.6161443206606934,3.89951817006587,3.9852382595171143,4.386827798129795,4.505481906110162,4.759301540635193,4.79737362951749,4.814256815847442,5.023128291039885,5.068574124812279,5.08216704851402,5.247262432466311,5.330542052873409,2.3863427750801063,2.579735189531676,2.605420109506323,2.7803805234311594,3.1146398004698335,3.2788572860646075,3.342590101200511,3.65446885977805,3.7761989352596443,3.8639623428935597,3.9294834152143054,4.030761778652434,4.088082578801284,4.274882836938656,4.486029011199208,4.6218740670332155,1.0,1.0,0.0,1.9842722613466321,0.0,,,0,0,O,local_cluster_affine,0.045518036909318785,0.5658230255555621,1431
0.0,0.07116513711515403,-0.06996484786365276,-0.00483337561730135,0.012084505955010094,7.294846620111512,7.311197376643656,0.03452207493305493,-17.74614820434406,-17.80371111292994,-0.05756290858587931,-1.5303087174424899,-2.920700605074773,-0.76658281938899,3.3852601102643494,-1.5269525800133552,-2.846817256417277,-0.756226918833006,3.3178052724372322,1.5726926073826644,0.0,1.0,6.0,10.0,19.0,0.0,2.0,11.0,20.0,36.0,2.1441916492063084,2.502858644186964,2.734217884287084,3.0643906746086715,3.131076715943682,3.1918036555200016,3.208926972067587,3.2392837106264274,3.2495641287465324,3.6294692895727145,3.6447785199816796,3.660032542291758,3.765041797092106,3.785366606528739,3.8336216837843122,3.9001240327140936,2.1441916492063084,3.208926972067587,3.2392837106264274,3.2495641287465324,3.785366606528739,3.9001240327140936,4.019659843166,4.300593884016307,4.384317831834775,4.8971912915972675,5.14826837805482,5.219548871432758,5.28403920058746,5.373732739513553,5.487462860723391,5.515144030182812,2.502858644186964,2.734217884287084,3.0643906746086715,3.131076715943682,3.1918036555200016,3.6294692895727145,3.6447785199816796,3.660032542291758,3.765041797092106,3.8336216837843122,3.977272147535717,4.242777070286782,4.30081225237715,4.339052395547947,4.406988925209672,4.445573361693679,0.0,1.0,6.0,10.0,19.0,0.0,2.0,11.0,20.0,36.0,2.1495739209173057,2.51020342380031,2.751478158294587,3.0586328252896915,3.1171525701536034,3.1999667482042438,3.2144039707924654,3.2227725177524107,3.247513408148812,3.6266877419375505,3.644241076121626,3.6487784504416716,3.7500301703054704,3.776245045979807,3.846055282103366,3.9029985717827556,2.1495739209173057,3.2144039707924654,3.2227725177524107,3.247513408148812,3.776245045979807,3.9029985717827556,4.034699471879169,4.310926962715712,4.4005148758847294,4.903816527830821,5.136014810390712,5.212301263269195,5.274609962116132,5.378225569994436,5.483221166756485,5.515740257885619,2.51020342380031,2.751478158294587,3.0586328252896915,3.1171525701536034,3.1999667482042438,3.6266877419375505,3.644241076121626,3.6487784504416716,3.7500301703054704,3.846055282103366,3.9760610245150496,4.252965377785621,4.2998530515031,4.330344893356251,4.422425292597353,4.450331258744144,3.0,3.0,0.0,1.9903441642509279,0.0,,,0,0,O,local_cluster_affine,0.03041087515025478,0.5253106875537873,1825
1.0,0.2696343118052531,0.09067076652598052,0.009312653210129121,-0.2537612040688479,8.366954279639696,8.600124122876421,0.2320741944680768,-101.15015707187882,-106.67001410602882,-5.519857034149993,-3.003024951644434,3.776418522841891,8.412692908864816,9.698087321669503,-7.554581563991576,0.2707508675976231,15.961675497234921,17.661259675298812,-8.796852167356452,0.0,0.0,7.0,11.0,14.0,0.0,7.0,12.0,22.0,34.0,2.0760334070253994,2.097918974151811,2.1940687179602345,2.2216033513471687,2.266403909305678,2.674671810479377,2.9148379701180662,3.0893514871038827,3.187496720915163,3.2415042968827086,3.2615800708522413,3.3241331666071705,3.4642759836983608,3.615325101896753,3.6638760797182797,3.7855298859873834,3.2415042968827086,3.2615800708522413,3.3241331666071705,3.4642759836983608,3.7855298859873834,3.8582597596848394,3.994865719927621,4.135189361614326,4.2687850317502285,4.776601702402831,4.7769699174891995,5.321334651948836,5.614432702588898,5.92267875905994,999.0,999.0,2.0760334070253994,2.097918974151811,2.1940687179602345,2.2216033513471687,2.266403909305678,2.674671810479377,2.9148379701180662,3.0893514871038827,3.187496720915163,3.615325101896753,3.6638760797182797,3.947855992472843,4.057835886121551,4.168278916312048,4.227466867480465,4.305321035231746,0.0,1.0,6.0,11.0,13.0,2.0,7.0,12.0,21.0,33.0,1.929724432997943,1.9969928629721627,2.0246711754066373,2.2795954596896406,2.3146182561926194,2.8675238468011752,2.9403544170979012,2.9980718287665544,3.080057378771697,3.127206456673296,3.2402611380935658,3.2992341106014074,3.323146548740504,3.4398245083270056,3.710791859819951,3.789686286355669,2.9980718287665544,3.080057378771697,3.2992341106014074,3.323146548740504,3.9324130936943824,3.935318550024818,4.117182047255066,4.195384157095628,4.390889775021045,4.627488491100353,4.8373576058317544,5.537298157760775,5.749333694128438,999.0,999.0,999.0,1.929724432997943,1.9969928629721627,2.0246711754066373,2.2795954596896406,2.3146182561926194,2.8675238468011752,2.9403544170979012,3.127206456673296,3.2402611380935658,3.4398245083270056,3.710791859819951,3.789686286355669,4.0080656010198235,4.056878801653599,4.170310149388668,4.398737722858094,1.0,0.0,-1.0,2.616478422302606,0.0,,,0,0,Pu,random_bulk,0.16390810530711727,0.49745683589787315,2534
1.0,0.33217629556937484,0.29051527113847603,0.07164305375794261,0.14425408632606207,10.222421787236149,10.007032638923492,-0.21851700820037875,-76.11918995733583,-94.55295553947639,-18.433765582140552,2.345913308906616,5.008271107501768,1.165627469963353,5.651970995845197,-3.5690156698962694,-3.7384452403776556,-1.5315474691382736,5.390684865347938,3.638062134440288,0.0,0.0,4.0,8.0,10.0,1.0,5.0,9.0,15.0,24.0,1.9185799485577708,2.058733168515482,2.277688459740623,2.3202575889329284,2.3235504831027685,3.023675267697056,3.161790001700086,3.1730433399072036,3.267596627703547,3.4987806259459875,3.5468946520236213,3.5855261675445136,3.7309211527628885,4.011911727483934,4.268796538508848,4.278189766012733,3.161790001700086,3.1730433399072036,3.5468946520236213,3.5855261675445136,4.011911727483934,4.4097746603608154,4.654372278822936,4.804004382764987,5.384759223450553,5.866342191344734,999.0,999.0,999.0,999.0,999.0,999.0,1.9185799485577708,2.058733168515482,2.277688459740623,2.3202575889329284,2.3235504831027685,3.023675267697056,3.267596627703547,3.4987806259459875,3.7309211527628885,4.268796538508848,4.278189766012733,4.3125985990839295,4.36753522559673,4.703242593956236,4.969813565422194,5.0134710493851085,0.0,1.0,5.0,8.0,10.0,0.0,7.0,10.0,17.0,26.0,2.03467075472827,2.065791670618918,2.1257424312958033,2.210219560559248,2.2177980717143737,2.8398577914256475,2.851802705615359,2.979291436801858,3.0577831096848294,3.3635248009353145,3.5981588841000427,3.6424799692435763,3.650975739642827,3.7507495142088465,3.9988091261200336,4.062752549041803,2.851802705615359,3.0577831096848294,3.3635248009353145,3.650975739642827,3.7507495142088465,4.3290550173474625,4.480635386648761,4.905759951047567,5.344128839203631,5.9498642025858155,999.0,999.0,999.0,999.0,999.0,999.0,2.03467075472827,2.065791670618918,2.1257424312958033,2.210219560559248,2.2177980717143737,2.8398577914256475,2.979291436801858,3.5981588841000427,3.6424799692435763,3.9988091261200336,4.062752549041803,4.217538225715659,4.55077018394737,4.680491577894616,4.682253508679241,4.810601299546646,2.0,1.0,-1.0,1.7158095941985323,0.0,,,0,0,Pu,growth_front,0.16324019996915237,0.4509524062233464,3522
1.0,0.3385137521033025,0.29597329611052636,0.07278993113467047,0.14728541773691217,10.223576830384912,10.004137364196204,-0.22268871457526337,-76.21637272069505,-76.53792220235357,-0.32154948165852204,2.3519755645148264,4.970538856999362,1.2223453974662668,5.633131798184943,-5.68226498278381,-4.340694981626841,-3.759430662519225,8.078557245225243,3.657047272368673,0.0,0.0,4.0,8.0,10.0,1.0,5.0,9.0,15.0,24.0,1.9185799485577708,2.058733168515482,2.2671296131770236,2.3202575889329284,2.3235504831027685,3.023675267697056,3.161790001700086,3.1730433399072036,3.267596627703547,3.4987806259459875,3.5468946520236213,3.5855261675445136,3.7309211527628885,4.011911727483934,4.268796538508848,4.304169395719679,3.161790001700086,3.1730433399072036,3.5468946520236213,3.5855261675445136,4.011911727483934,4.4097746603608154,4.654372278822936,4.819153319479362,5.406275757213806,5.866342191344734,999.0,999.0,999.0,999.0,999.0,999.0,1.9185799485577708,2.058733168515482,2.2671296131770236,2.3202575889329284,2.3235504831027685,3.023675267697056,3.267596627703547,3.4987806259459875,3.7309211527628885,4.268796538508848,4.304169395719679,4.3125985990839295,4.390451839052857,4.703242593956236,4.969813565422194,5.0134710493851085,0.0,1.0,5.0,8.0,11.0,0.0,7.0,10.0,17.0,26.0,2.029213917204693,2.0661658431749923,2.129901420085066,2.197210857404151,2.216477357780639,2.8364176282183835,2.8456495856747956,2.9740704668308537,3.056466783363433,3.3600295647731664,3.600660757702864,3.6407104378746165,3.6523839191200813,3.7460042855138087,3.9935319464947847,4.087712465296803,2.8456495856747956,3.056466783363433,3.3600295647731664,3.6523839191200813,3.7460042855138087,4.32790665451549,4.477197667185756,4.924511821245128,5.366848805942296,5.9456063391359955,5.998552895040582,999.0,999.0,999.0,999.0,999.0,2.029213917204693,2.0661658431749923,2.129901420085066,2.197210857404151,2.216477357780639,2.8364176282183835,2.9740704668308537,3.600660757702864,3.6407104378746165,3.9935319464947847,4.087712465296803,4.2162541002499205,4.578743572704819,4.675907439388339,4.680292640785229,4.808061311468615,2.0,1.0,-1.0,1.7401812553303913,0.0,,,0,0,Pu,growth_front,0.16168404607224748,0.4124414732787398,3621
1.0,0.3401269628192408,0.29767932002783315,0.07221134533704775,0.14784753927279864,10.223133602662175,10.002020704439298,-0.22437977507650259,-76.25174449435754,-76.56165443824244,-0.3099099438849038,2.3934586269431164,4.957518807763,1.1587394867847325,5.625683436387658,-5.704179582556931,-4.363396171270761,-3.8466971404897823,8.147022139909279,3.650957309329086,0.0,0.0,5.0,8.0,10.0,1.0,5.0,9.0,15.0,24.0,1.9185799485577708,2.058733168515482,2.2671296131770236,2.3202575889329284,2.3235504831027685,3.023675267697056,3.161790001700086,3.1730433399072036,3.267596627703547,3.4743788680744454,3.5468946520236213,3.5855261675445136,3.7309211527628885,3.9886832107387438,4.268796538508848,4.27515328318276,3.161790001700086,3.1730433399072036,3.5468946520236213,3.5855261675445136,3.9886832107387438,4.4097746603608154,4.654372278822936,4.819153319479362,5.406275757213806,5.865817805470459,999.0,999.0,999.0,999.0,999.0,999.0,1.9185799485577708,2.058733168515482,2.2671296131770236,2.3202575889329284,2.3235504831027685,3.023675267697056,3.267596627703547,3.4743788680744454,3.7309211527628885,4.268796538508848,4.27515328318276,4.3125985990839295,4.3664099962725755,4.72167961750155,4.969813565422194,5.0134710493851085,0.0,1.0,5.0,8.0,11.0,0.0,7.0,10.0,17.0,26.0,2.0282094661529233,2.0666167816254353,2.130260483669309,2.197816637980888,2.2155684716471864,2.834780762279457,2.8438353586825262,2.972897503041194,3.0563409930649814,3.3595215633852145,3.57026088681337,3.640011306866847,3.6518231469490705,3.72011791103975,3.992101092962245,4.055473041515967,2.8438353586825262,3.0563409930649814,3.3595215633852145,3.6518231469490705,3.72011791103975,4.326948921510285,4.475811943528449,4.924854537340534,5.3665183986311815,5.944766838766884,5.997099713363535,999.0,999.0,999.0,999.0,999.0,2.0282094661529233,2.0666167816254353,2.130260483669309,2.197816637980888,2.2155684716471864,2.834780762279457,2.972897503041194,3.57026088681337,3.640011306866847,3.992101092962245,4.055473041515967,4.215684116131618,4.556410837572968,4.674281612732979,4.6975945642699894,4.807713361665,2.0,1.0,-1.0,1.7490564178586467,0.0,,,0,0,Pu,growth_front,0.1616357277693319,0.4360552508055611,3661
1.0,0.3421542982857948,0.29956585094736654,0.07300984858851527,0.14832203744119374,10.218808199505231,9.996518643186707,-0.225599967653498,-84.4564043218556,-57.7054331501915,26.750971171664098,3.0947838173151743,4.49786461873175,2.2371394610567017,5.900276770844895,-5.853118002698528,-2.2837580614946447,-1.4714656338164835,6.452887132784698,4.639126421540934,0.0,0.0,5.0,8.0,10.0,1.0,5.0,9.0,15.0,25.0,1.918140454150469,2.058733168515483,2.2750211630009716,2.3145633263257435,2.3202575889329293,3.0236752676970564,3.142526720338173,3.1646087708590898,3.2673684956063234,3.48844784638136,3.534946117916162,3.5855261675445136,3.727198034315374,3.9867179697393773,4.252152869702918,4.2688582092175,3.142526720338173,3.1646087708590898,3.534946117916162,3.5855261675445136,3.9867179697393773,4.439097860339131,4.640467138470421,4.831595866968518,5.392555967426354,5.711605084462728,999.0,999.0,999.0,999.0,999.0,999.0,1.918140454150469,2.058733168515483,2.2750211630009716,2.3145633263257435,2.3202575889329293,3.0236752676970564,3.2673684956063234,3.48844784638136,3.727198034315374,4.252152869702918,4.2688582092175,4.341479041018025,4.3664099962725755,4.721830380272981,4.9772846842451965,5.0053034514550685,0.0,1.0,5.0,8.0,12.0,0.0,7.0,10.0,17.0,26.0,2.0175057195008006,2.070231245915199,2.1272294531123275,2.2063439747308986,2.212940855026282,2.833421269152067,2.8368572418440543,2.971463392435079,3.030800995823277,3.3469078728467947,3.5848034936465827,3.643889688894825,3.654565225650449,3.7168958481907164,3.9709730583495784,4.048199870991248,2.833421269152067,3.030800995823277,3.3469078728467947,3.654565225650449,3.7168958481907164,4.3596043685793315,4.46136401774949,4.937825506267599,5.353525555675961,5.878045513918271,5.94682242283196,5.984468781810971,999.0,999.0,999.0,999.0,2.0175057195008006,2.070231245915199,2.1272294531123275,2.2063439747308986,2.212940855026282,2.8368572418440543,2.971463392435079,3.5848034936465827,3.643889688894825,3.9709730583495784,4.048199870991248,4.2310577358984345,4.555967382064252,4.664070100777704,4.698236125038667,4.814544010604606,2.0,1.0,-1.0,1.813739714256215,0.0,,,0,0,Pu,growth_front,0.16222340012186878,0.3697774745183759,3758
