step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,n_jobs
31,9.904964228565229e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.04978566240531912,,,,,0,0,15,0.019117307878221673,0.681311380342796,3070730296144.5757,96,96,0,0.35,1000.0,0.0,1
32,1.0775253897638747e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.029450094642663703,,,,,0,0,15,0.010359965439013451,0.4906459546073674,2490409885794.052,96,96,0,0.35,1000.0,0.0,1
33,1.1536215405510484e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.03681544359750148,,,,,0,0,15,0.004199460740908562,0.6767615369538857,2590228110333.412,96,96,0,0.35,1000.0,0.0,1
34,1.1564218311766607e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.16172975385570965,,,,,0,0,15,0.016835932004633375,0.0945027311017394,2445631640612.4766,96,96,0,0.35,1000.0,0.0,1
35,1.1979163436392971e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.052899582589447776,-0.1802159945472539,0.0,-0.1802159945472539,,0,1,15,0.0014997179612352488,0.9131622018821721,2641072277482.1084,96,96,0,0.35,1000.0,0.0,1
36,1.2453091604217034e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.19166744279661665,-0.4185580047662327,0.0,-0.4185580047662327,,0,1,15,0.014951232771881512,0.9427635837747914,1735606671950.2896,96,96,0,0.35,1000.0,0.0,1
37,1.2498630956111598e-11,,,,,,,,,,,,,,,,,,,surface,1,0.11805203517129488,,,,,0,0,15,0.014752672817725063,0.1841797923676406,2832166182760.8984,96,96,0,0.35,1000.0,0.0,1
38,1.2633730587217532e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.054196728940755765,,,,,0,0,15,0.01231708041432342,0.7051906411066483,2353173380171.4814,96,96,0,0.35,1000.0,0.0,1
39,1.2782795007276693e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.09239278581862292,,,,,0,0,15,0.0035505485981632903,0.36054269381176585,2395443551658.8633,96,96,0,0.35,1000.0,0.0,1
40,1.3336203537623326e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.048935881747313434,-0.00927802841221137,0.0,-0.00927802841221137,,0,1,15,0.004360560236902709,0.8029520507195024,2394629080384.8345,96,96,0,0.35,1000.0,0.0,1
41,1.3603572687718529e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.07822378734467347,,,,,0,0,15,0.005069949571420929,0.04198824379268548,2428516386511.8135,96,96,0,0.35,1000.0,0.0,1
42,1.3606299154805137e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.06901944164691876,,,,,0,0,15,0.010912568658675532,0.38021496160560764,2640088148273.73,96,96,0,0.35,1000.0,0.0,1
43,1.3836637412530969e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.023309748948672437,-0.001011312596666869,0.0,-0.001011312596666869,,0,1,15,0.001518885274446,0.8007699422733527,2400886862780.987,96,96,0,0.35,1000.0,0.0,1
44,1.3948550973468214e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.020345505479707704,,,,,0,0,14,0.007545501785629742,0.47021498777142556,2793576437111.211,96,96,0,0.35,1000.0,0.0,1
45,1.4021389697820379e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.2288959449188766,,,,,0,0,15,0.016617526264715896,0.21191661334343329,2345200814979.0596,96,96,0,0.35,1000.0,0.0,1
46,1.4412015540654333e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.011297100805766557,,,,,0,0,15,0.011107778751133448,0.40799447961402896,2082207006728.265,96,96,0,0.35,1000.0,0.0,1
47,1.4513123189366176e-11,,,,,,,,,,,,,,,,,,,surface,1,0.012222786312526589,-0.04955358422085254,0.0,-0.04955358422085254,,0,1,14,0.0011275132080455375,0.8641323387493358,2171951755860.4429,96,96,0,0.35,1000.0,0.0,1
48,1.4801363798425506e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.008179843116570728,-0.34887684854570367,0.0,-0.34887684854570367,,0,1,14,0.04122356135202272,0.4843581614658687,2228070929620.705,96,96,0,0.35,1000.0,0.0,1
49,1.520693312269078e-11,-6614.213554721305,-15.748127511241202,-47.2443825337236,126.0,199.0,325.0,160.0,165.0,1.2619047619047619,0.6214285714285714,0.8244897959183674,0.7613095238095238,2.6981759779740737,1.9002046741146823,2.0449504984754525,2.894407921887434,227.0,104.0,rejected_coordination,0,-0.018757502739799585,0.10132500647100784,0.0,0.10132500647100784,,0,0,16,0.014949324905523082,0.6811118126130016,2450884225007.8506,96,96,0,0.35,1000.0,0.0,1
50,1.5555416705491035e-11,,,,,,,,,,,,,,,,,,,surface,1,0.2000451935222715,,,,,0,0,15,0.005123136187849833,0.031668000452327635,2175667113917.612,96,96,0,0.35,1000.0,0.0,1
51,1.5743406569531843e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.017349021238133307,-0.012611528537600947,0.0,-0.012611528537600947,,0,1,14,0.006472119383539275,0.6701797008659183,2135735850181.891,96,96,0,0.35,1000.0,0.0,1
52,1.6675269344862076e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.11167936810366458,,,,,0,0,15,0.012132921059183566,0.6903218885602316,2746807060942.049,96,96,0,0.35,1000.0,0.0,1
53,1.6697327434533336e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.12892170307947803,,,,,0,0,15,0.0022714361830260266,0.24671745165240197,3143461770357.4697,96,96,0,0.35,1000.0,0.0,1
54,1.7153630150512594e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.1036426611044652,,,,,0,0,15,0.013245546393863245,0.10359282794317415,2455433804762.257,96,96,0,0.35,1000.0,0.0,1
55,1.7484738364140372e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.029730572101926308,,,,,0,0,15,0.00551910123140659,0.6528219184731354,2428031772703.1465,96,96,0,0.35,1000.0,0.0,1
56,1.776266812781478e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.005957061377176775,,,,,0,0,15,0.0049966912111338675,0.7757435400274217,2478157743992.788,96,96,0,0.35,1000.0,0.0,1
57,1.7913376959521568e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.022540993939190568,,,,,0,0,15,0.0013178690769083193,0.6681396991800256,2688842500888.236,96,96,0,0.35,1000.0,0.0,1
58,1.9025731862916995e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.07984775208907478,,,,,0,0,15,0.0014352704116275677,0.4159627470828332,2317829131736.042,96,96,0,0.35,1000.0,0.0,1
59,1.9208095062826325e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.022955047403477855,-0.17857118519292925,0.0,-0.17857118519292925,,0,1,15,0.01629237263038357,0.6310913569178122,2232531613962.981,96,96,0,0.35,1000.0,0.0,1
60,1.93232646605372e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.10478072449032713,,,,,0,0,14,0.004816968921790926,0.7399914558608504,2822709352773.0684,96,96,0,0.35,1000.0,0.0,1
61,1.938910918999873e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.004715483083702667,,,,,0,0,15,0.00845071244586659,0.3133469692220988,2532944923505.088,96,96,0,0.35,1000.0,0.0,1
62,1.952221518784707e-11,,,,,,,,,,,,,,,,,,,surface,1,0.051725127751536884,,,,,0,0,14,0.005188951961475171,0.1872443094561589,2288877232071.873,96,96,0,0.35,1000.0,0.0,1
63,1.9841235961042875e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.13164727963005501,,,,,0,0,14,0.0051638562750766365,0.09070560347823893,2984160954254.96,96,96,0,0.35,1000.0,0.0,1
64,2.0319129861559058e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.09763270733506241,,,,,0,0,15,0.019362572166471657,0.20240048482729886,2466268088382.046,96,96,0,0.35,1000.0,0.0,1
65,2.0396745992453997e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.03647416141518475,,,,,0,0,15,0.014454534593589589,0.2806911612652352,3112887918532.1763,96,96,0,0.35,1000.0,0.0,1
66,2.0485203751945426e-11,,,,,,,,,,,,,,,,,,,surface,1,0.027914597109537698,,,,,0,0,15,0.02244938520745432,0.34177916582548745,2393751310631.188,96,96,0,0.35,1000.0,0.0,1
67,2.050106631129925e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.03928923074503802,,,,,0,0,15,0.03687111820680854,0.35372837857734934,2030567100676.6177,96,96,0,0.35,1000.0,0.0,1
68,2.099030958800022e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.07806310950968143,,,,,0,0,15,0.01461977793171855,0.07521846801778088,2149012317926.5112,96,96,0,0.35,1000.0,0.0,1
69,2.169628081220489e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.009164784785286746,,,,,0,0,15,0.009893130936508081,0.7022005532733692,3174527139504.545,96,96,0,0.35,1000.0,0.0,1
70,2.1994713622876827e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.07294668758279124,-0.011119238210291371,0.0,-0.011119238210291371,,0,1,15,0.003123791229667487,0.7942179729487746,2738976438086.2954,96,96,0,0.35,1000.0,0.0,1
71,2.2394792045924444e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.06865921278566799,-0.1365212187347531,0.0,-0.1365212187347531,,0,1,14,0.000961944263506917,0.8794580816247244,2184238424163.922,96,96,0,0.35,1000.0,0.0,1
72,2.2862514064179567e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.05893366869764811,-0.14193787970960514,0.0,-0.14193787970960514,,0,1,15,0.003489359574052067,0.8885083910146203,2632014276472.31,96,96,0,0.35,1000.0,0.0,1
73,2.2927574266653917e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.17566145720504364,,,,,0,0,13,0.00514031700398368,0.02126199407620747,1884554218694.5688,96,96,0,0.35,1000.0,0.0,1
74,2.3009495001638725e-11,-6614.498717572554,-15.748806470410843,-47.24641941123252,126.0,198.0,324.0,160.0,164.0,1.2571428571428571,0.6214285714285714,0.8237704918032787,0.7622023809523809,2.7345721495755906,1.9002046741146823,2.0449504984754525,2.894407921887434,226.0,104.0,surface_compression,1,-0.034295016139123516,-0.0898889131299967,0.0,-0.0898889131299967,,0,1,15,0.004870487320858272,0.7925417980273958,2464920567807.133,96,96,0,0.35,1000.0,0.0,1
75,2.3094377729123383e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.028127955645438185,,,,,0,0,15,0.006468102298289756,0.14170930835876755,2254118385215.7227,96,96,0,0.35,1000.0,0.0,1
76,2.3717030633178054e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.03569891985355843,-0.006522598232869825,0.0,-0.006522598232869825,,0,1,14,0.0036385873186523983,0.932037280669917,2570721893658.262,96,96,0,0.35,1000.0,0.0,1
77,2.43010544958192e-11,,,,,,,,,,,,,,,,,,,surface,1,0.08809159343358708,-0.015083284767406724,0.0,-0.015083284767406724,,0,1,15,0.034031588759694406,0.2593885703749633,2741405951046.716,96,96,0,0.35,1000.0,0.0,1
78,2.4607590565494547e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.13176614144310908,-0.07283721783282004,0.0,-0.07283721783282004,,0,1,15,0.023186637293356606,0.888844446038818,2712775419509.246,96,96,0,0.35,1000.0,0.0,1
79,2.467767366791013e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.09808949050986052,-0.03886740602966299,0.0,-0.03886740602966299,,0,1,15,0.0010982746677792171,0.8261505340894317,2396371819827.3535,96,96,0,0.35,1000.0,0.0,1
80,2.656934991612608e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.26727763949830574,-0.4595436146731551,0.0,-0.4595436146731551,,0,1,15,0.006325938541497017,0.9729973043576754,2116978864891.2922,96,96,0,0.35,1000.0,0.0,1
81,2.665394608301609e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.1006541447357334,,,,,0,0,15,0.001741908131743547,0.021408580404793622,2498943494115.9185,96,96,0,0.35,1000.0,0.0,1
82,2.7033666739893954e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.0012371417210843485,,,,,0,0,15,0.00452319711469958,0.3669477750457936,2396908141931.861,96,96,0,0.35,1000.0,0.0,1
83,2.8833730343368734e-11,,,,,,,,,,,,,,,,,,,surface,1,0.034721409784095915,,,,,0,0,15,0.021856000788455544,0.22803978476636824,2146271393733.9966,96,96,0,0.35,1000.0,0.0,1
84,2.891460650913383e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.21141866230280146,,,,,0,0,14,0.017151512598361895,0.06472147156222083,2168153967489.9402,96,96,0,0.35,1000.0,0.0,1
85,2.9084627438074668e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.0037358531330466275,,,,,0,0,15,0.009589717076842957,0.35944210578799346,2727020282786.518,96,96,0,0.35,1000.0,0.0,1
86,2.9203258149793194e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.0001417533872072243,,,,,0,0,15,0.016898620983129116,0.6698527785096287,2710315699130.3057,96,96,0,0.35,1000.0,0.0,1
87,2.9771067872733306e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.03859910594583329,,,,,0,0,14,7.05700067853976e-05,0.2511572602996825,2423162456237.8667,96,96,0,0.35,1000.0,0.0,1
88,3.0549025434665686e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.02471752769913453,,,,,0,0,15,0.001671867184013607,0.8022494981360906,2168703193961.5032,96,96,0,0.35,1000.0,0.0,1
89,3.05908570383084e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.013638851501999512,,,,,0,0,14,0.005552987671212012,0.5602838163243068,2719688403068.9727,96,96,0,0.35,1000.0,0.0,1
90,3.0761997999934655e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.015581454452447626,,,,,0,0,15,0.007602869852151674,0.4667318760669705,2997349489714.0244,96,96,0,0.35,1000.0,0.0,1
91,3.167411360833552e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.04243965049790793,,,,,0,0,15,0.004362520031595606,0.13016043417771703,2827865542671.8857,96,96,0,0.35,1000.0,0.0,1
92,3.1829089641829974e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.016863723804531015,,,,,0,0,14,0.016217971590499685,0.6991998412594507,2075921163025.3328,96,96,0,0.35,1000.0,0.0,1
93,3.2058443708902745e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.1801707826670193,,,,,0,0,15,0.004118146064790301,0.18206765139855854,2462960811033.7734,96,96,0,0.35,1000.0,0.0,1
94,3.226435619931824e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.05702545091348864,,,,,0,0,15,0.009993489284028406,0.259660743566183,2383830691358.4976,96,96,0,0.35,1000.0,0.0,1
95,3.242373916802957e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.052613272846621414,-0.03621876659639511,0.0,-0.03621876659639511,,0,1,15,0.0017603585387420094,0.8006999986862557,2382861316706.3525,96,96,0,0.35,1000.0,0.0,1
96,3.248995931331365e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.01575976213443726,,,,,0,0,15,0.00476102768915147,0.19479982202067594,2511871108812.1523,96,96,0,0.35,1000.0,0.0,1
97,3.2518653164763126e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.0018347589326976124,,,,,0,0,15,0.022389081077669775,0.39746626580503147,2205254842276.2065,96,96,0,0.35,1000.0,0.0,1
98,3.258109630135964e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.004855246067946673,,,,,0,0,14,0.026043907946841086,0.5704825875113335,2369650370949.776,96,96,0,0.35,1000.0,0.0,1
99,3.373760656277229e-11,-6614.75277190377,-15.749411361675643,-47.24823408502693,127.0,198.0,325.0,161.0,164.0,1.2619047619047619,0.6190476190476191,0.8237704918032787,0.7613095238095238,2.6987951807228914,1.9025136929836768,2.0449504984754525,2.894407921887434,226.0,105.0,rejected_coordination,0,0.0447314750626507,0.0029404552336771417,0.0,0.0029404552336771417,,0,0,15,0.00586950048579965,0.3460513923596208,2407043062097.6445,96,96,0,0.35,1000.0,0.0,1
100,3.40044054530877e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.01654300397458651,,,,,0,0,15,0.008360123622387123,0.48320907302223637,2493642808978.189,96,96,0,0.35,1000.0,0.0,1
101,3.42574909114869e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.14961811340670184,-0.15676744614454918,0.0,-0.15676744614454918,,0,1,15,0.006090885886342601,0.9588950906700905,2460046862718.239,96,96,0,0.35,1000.0,0.0,1
102,3.437135390638386e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.04669021289685854,,,,,0,0,15,0.013350814994329132,0.51972539475235,2470023020127.7334,96,96,0,0.35,1000.0,0.0,1
103,3.4776069895397584e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.0006884782442162806,,,,,0,0,15,0.006969649216885114,0.5743361939578171,2818994224610.1416,96,96,0,0.35,1000.0,0.0,1
104,3.5115058903847874e-11,,,,,,,,,,,,,,,,,,,surface,1,0.1205902278864632,,,,,0,0,15,0.015986409415154244,0.2303783834327621,2193232567626.7144,96,96,0,0.35,1000.0,0.0,1
105,3.626713581119531e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.01761570777815325,,,,,0,0,14,0.0234199518482573,0.6830028351256869,2613070139075.1763,96,96,0,0.35,1000.0,0.0,1
106,3.72215812264609e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.1086046672392405,-0.22921929768113358,0.0,-0.22921929768113358,,0,1,15,0.012515870943092255,0.935988393056462,2410739866247.147,96,96,0,0.35,1000.0,0.0,1
107,3.742318802850026e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.04150423759656795,,,,,0,0,15,0.0016727249308465565,0.16869240318544712,2405418465576.2925,96,96,0,0.35,1000.0,0.0,1
108,3.7442176299646304e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.19668767744625434,-0.1720666723102724,0.0,-0.1720666723102724,,0,1,15,0.006494970709216341,0.9711893548105357,2959796788526.9717,96,96,0,0.35,1000.0,0.0,1
109,3.834064038668191e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.1509724675091197,,,,,0,0,15,0.011074493991053216,0.24167095186029652,2979622854030.957,96,96,0,0.35,1000.0,0.0,1
110,3.8610042391005705e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.014767679956594698,,,,,0,0,15,0.006406158348569256,0.7273232607312501,2663919777671.084,96,96,0,0.35,1000.0,0.0,1
111,3.906906982058668e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.2222032118008444,-0.1682094503273852,0.0,-0.1682094503273852,,0,1,15,0.030736863311249765,0.9663786208574918,2555264963733.1885,96,96,0,0.35,1000.0,0.0,1
112,3.94043943117302e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.04308730685700049,-0.10102773317386138,0.0,-0.10102773317386138,,0,1,15,0.008579976967558727,0.7813644931364396,2602826094456.131,96,96,0,0.35,1000.0,0.0,1
