step,accepted,energy,close_contact_penalty,objective
41.0,0.0,-6536.555215963432,0.018270243933504,-6445.203996295912
42.0,1.0,-6536.5944496056,0.016698499759591427,-6453.101950807642
43.0,1.0,-6536.678319669625,0.01501665051236781,-6461.595067107786
44.0,1.0,-6536.673093624026,0.014921271479787186,-6462.06673622509
45.0,1.0,-6536.886258301973,0.013397931083305288,-6469.896602885447
46.0,1.0,-6537.116140534397,0.011898027789034898,-6477.626001589223
47.0,1.0,-6537.224591213728,0.010688842082568012,-6483.7803808008875
48.0,1.0,-6537.248251194451,0.009488269270879236,-6489.806904840055
49.0,1.0,-6537.384029634091,0.00853976072124995,-6494.685226027842
50.0,1.0,-6537.610821343576,0.0076824850009520615,-6499.198396338816
51.0,1.0,-6537.328570394431,0.006851740133894872,-6503.069869724957
52.0,1.0,-6537.36063104564,0.006055543295218682,-6507.082914569546
53.0,1.0,-6537.696304761299,0.005297628043049311,-6511.208164546052
54.0,1.0,-6537.634044172048,0.004556709914050951,-6514.850494601793
55.0,1.0,-6537.633244384666,0.0038630561686267377,-6518.317963541532
56.0,1.0,-6537.853648914779,0.0031794166804898745,-6521.95656551233
57.0,0.0,-6537.853648914779,0.0031794166804898745,-6521.95656551233
58.0,0.0,-6537.853648914779,0.0031794166804898745,-6521.95656551233
59.0,0.0,-6537.853648914779,0.0031794166804898745,-6521.95656551233
60.0,1.0,-6537.89476378373,0.002725651716217274,-6524.266505202643
61.0,0.0,-6537.89476378373,0.002725651716217274,-6524.266505202643
62.0,1.0,-6538.106144451005,0.0022610181466850504,-6526.80105371758
63.0,1.0,-6538.292082106327,0.0018135487080004468,-6529.224338566325
64.0,1.0,-6538.353068178003,0.0015984134597158749,-6530.361000879424
65.0,1.0,-6538.393602324888,0.0013871908726238965,-6531.457647961768
66.0,1.0,-6538.449358890923,0.0011839646448910878,-6532.529535666467
67.0,0.0,-6538.449358890923,0.0011839646448910878,-6532.529535666467
68.0,1.0,-6538.6187641524175,0.0009822651882483717,-6533.707438211176
69.0,1.0,-6538.649061607561,0.0007985285221542738,-6534.656418996789
70.0,1.0,-6538.756346392536,0.0006457268822689102,-6535.527711981192
71.0,1.0,-6538.830570740685,0.000495759600329872,-6536.351772739036
72.0,1.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
73.0,0.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
74.0,0.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
75.0,0.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
76.0,0.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
77.0,0.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
78.0,0.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
79.0,0.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
80.0,0.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
81.0,0.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
82.0,0.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
83.0,0.0,-6538.94940421518,0.0003548613571287182,-6537.175097429536
84.0,1.0,-6538.968982556387,0.0003085373613864356,-6537.426295749455
85.0,1.0,-6539.062978961181,0.0001881363626630068,-6538.122297147866
86.0,1.0,-6539.159986027016,8.672546070600086e-05,-6538.726358723487
87.0,0.0,-6539.159986027016,8.672546070600086e-05,-6538.726358723487
88.0,0.0,-6539.159986027016,8.672546070600086e-05,-6538.726358723487
89.0,1.0,-6539.197440165732,8.217634889752943e-06,-6539.1563519912825
90.0,1.0,-6539.164857364205,1.6902200047059921e-07,-6539.164012254203
91.0,1.0,-6539.377065160499,6.011675681305616e-09,-6539.37703510212
92.0,1.0,-6539.416717749045,0.0,-6539.416717749045
