step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,n_jobs
10,3.612582635681171e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.05795782952786545,-0.09178728254967439,0.0,-0.09178728254967439,0.2,0,1,12,0.0014161271135756104,0.859154795145611,46903061131946.945,64,64,0,0.35,2600.0,0.5,1
11,3.793172723863831e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.06424112740432916,-0.2705053232635528,0.0,-0.2705053232635528,0.2,0,1,12,0.04233084825604267,0.484082582868816,54267846467168.71,64,64,0,0.35,2600.0,0.5,1
12,3.853979812160984e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.07469637148340692,0.05040636741812321,0.0,0.05040636741812321,0.2,0,0,12,0.015044377339334131,0.2677041610568508,53327500467464.125,64,64,0,0.35,2600.0,0.5,1
13,3.9219908133035704e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.1039495364686207,-0.14015095598787042,0.0,-0.14015095598787042,0.2,0,1,12,0.0023401903493366003,0.9628966189250812,56383075855124.14,64,64,0,0.35,2600.0,0.5,1
14,4.166269892249654e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.011404970848067252,0.0038671152291200883,0.0,0.0038671152291200883,0.2,0,0,13,0.004881383802596343,0.5227992813994882,60202554603244.984,64,64,0,0.35,2600.0,0.5,1
15,4.3737301635250854e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.04761044800422557,0.02009494111701926,0.0,0.02009494111701926,0.2,0,0,13,0.0005661707493501145,0.15660766508621796,46190971642705.016,64,64,0,0.35,2600.0,0.5,1
16,4.413479290716018e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.012030539755839523,-0.0003468791482106326,0.0,-0.0003468791482106326,0.2,0,0,13,0.01196719480123027,0.7201760206151401,56700237011900.125,64,64,0,0.35,2600.0,0.5,1
17,4.676189089846789e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.032810882135811015,-0.00766944093773958,0.0,-0.00766944093773958,0.2,0,1,11,0.007506618816664425,0.907283760171199,58603330697858.83,64,64,0,0.35,2600.0,0.5,1
18,4.747066174999634e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.05818942657423444,0.06451330351799811,0.0,0.06451330351799811,0.2,0,0,12,0.008471151262541207,0.7352671232494843,49612853317887.01,64,64,0,0.35,2600.0,0.5,1
19,5.016417582486314e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.15378827342101287,-0.26815393014991074,0.0,-0.26815393014991074,0.2,0,1,11,0.00015864075139836176,0.9584829588378806,46174367446015.39,64,64,0,0.35,2600.0,0.5,1
20,5.062643641620768e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.09777337042038997,-0.19548672065884176,0.0,-0.19548672065884176,0.2,0,1,12,0.005943625492607442,0.9501836500912261,56212501825137.09,64,64,0,0.35,2600.0,0.5,1
21,5.681341644882804e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.20120117612767538,-0.29464845256478256,0.0,-0.29464845256478256,0.2,0,1,12,0.010068543841504268,0.9278327588837731,58197057809300.55,64,64,0,0.35,2600.0,0.5,1
22,5.748432285227215e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.06172166866169182,-0.023089786576218074,0.0,-0.023089786576218074,0.2,0,0,11,1.0349832284293342e-05,0.3308722618413127,55119908886804.09,64,64,0,0.35,2600.0,0.5,1
23,5.929050701349553e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.09374059722342767,-0.041933380082344485,0.0,-0.041933380082344485,0.2,0,0,13,0.017072381183731,0.27641922969636357,54208857249282.03,64,64,0,0.35,2600.0,0.5,1
24,6.00838994007692e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.0006532891385888709,-0.07100343208282212,0.0,-0.07100343208282212,0.2,0,0,12,0.009265676254113007,0.5679958544412073,53017702262601.72,64,64,0,0.35,2600.0,0.5,1
25,6.260263606782372e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.0018416437989896717,0.01648181511138702,0.0,0.01648181511138702,0.2,0,0,13,0.008088282214488802,0.40582722561523416,49278160504949.75,64,64,0,0.35,2600.0,0.5,1
26,6.43900277586486e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.015936093116591974,-0.026710239168870942,0.0,-0.026710239168870942,0.2,0,0,13,0.001709508784924877,0.8254884669499835,54053263178155.14,64,64,0,0.35,2600.0,0.5,1
27,6.579540530835056e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.023023914780155023,0.07998393785335267,0.0,0.07998393785335267,0.2,0,0,13,0.0016091619796026815,0.2682963003154598,50663677308492.17,64,64,0,0.35,2600.0,0.5,1
28,6.817486339578162e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.002601192431564713,-0.015564845704673758,0.0,-0.015564845704673758,0.2,0,0,13,0.009608481513011708,0.39782971581588417,49135060755150.484,64,64,0,0.35,2600.0,0.5,1
29,7.028113715847894e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.13116177947980645,0.12138566603819712,0.0,0.12138566603819712,0.2,0,0,11,0.0019384189147896025,0.04633251368491776,52845059234808.14,64,64,0,0.35,2600.0,0.5,1
30,7.647214444437397e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.43007482052958534,-1.1573940058721135,0.0,-1.1573940058721135,0.2,0,1,10,0.018424505637722965,0.8519551039719694,51339423630236.34,64,64,0,0.35,2600.0,0.5,1
31,7.782618184312691e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.13831060150015423,-0.1834808951425586,0.0,-0.1834808951425586,0.2,0,1,12,0.010864614796049651,0.9758959012869889,56184081216885.195,64,64,0,0.35,2600.0,0.5,1
32,7.845096989533653e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.021530465328115832,-0.07685024848672128,0.0,-0.07685024848672128,0.2,0,0,13,0.003632992429218022,0.7050343406796611,59646528091758.45,64,64,0,0.35,2600.0,0.5,1
33,8.015932176726202e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.013631501053973146,0.10751688024677009,0.0,0.10751688024677009,0.2,0,0,13,0.007387618454766358,0.2806538920658121,58094264207121.3,64,64,0,0.35,2600.0,0.5,1
34,8.056154446861321e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.10000045321289391,0.13932560179895148,0.0,0.13932560179895148,0.2,0,0,13,0.0015280114204419479,0.08683771213178713,52347575679826.59,64,64,0,0.35,2600.0,0.5,1
35,8.646393348247709e-13,,,,,,,,,,,,,,,,,,,surface,1,0.010361155215545665,-0.0036175064631116527,0.0,-0.0036175064631116527,0.2,0,0,13,0.0009065677298406042,0.6494143250443608,54182375195636.61,64,64,0,0.35,2600.0,0.5,1
36,8.832403934318084e-13,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.17184829541742755,0.2844203209053795,0.0,0.2844203209053795,0.2,0,0,13,0.017366102667516453,0.09539204912321661,44583346385168.53,64,64,0,0.35,2600.0,0.5,1
37,9.150098336592274e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.023187499239256303,0.15619238495973775,0.0,0.15619238495973775,0.2,0,0,13,0.004417273824033707,0.6325890297997246,54225902883923.79,64,64,0,0.35,2600.0,0.5,1
38,9.17665408196948e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.01435797527346926,-0.0660573293071991,0.0,-0.0660573293071991,0.2,0,1,11,0.04593952616209039,0.6628955933029238,49222995238944.28,64,64,0,0.35,2600.0,0.5,1
39,9.205633861236864e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.07123152312872652,0.17519066037761633,0.0030030030030030463,0.1736891588761148,0.2,0,0,13,0.013590466241275741,0.10487652717810138,43256709818108.33,64,64,0,0.35,2600.0,0.5,1
40,9.241523232739301e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.10342306687229505,-0.17349378547865868,0.0,-0.17349378547865868,0.2,0,0,13,0.019975336426185784,0.7498706353405673,52722297573913.13,64,64,0,0.35,2600.0,0.5,1
41,9.261134531893762e-13,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.05970311107358524,0.2711106844058122,0.0,0.2711106844058122,0.2,0,0,12,0.011762219020258702,0.3288005453835092,54295282229137.875,64,64,0,0.35,2600.0,0.5,1
42,9.265905257443724e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.2368141405286539,0.06828592668901123,0.0,0.06828592668901123,0.2,0,0,13,0.003624364363084595,0.06917031248893295,51366546223111.79,64,64,0,0.35,2600.0,0.5,1
43,9.270279444345848e-13,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.1513009462125643,0.42968348492058084,0.0,0.42968348492058084,0.2,0,0,13,0.0016799579219698851,0.040722478925825874,56757937465617.914,64,64,0,0.35,2600.0,0.5,1
44,9.352414128294971e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.479956759527648,-1.1774936281806987,0.0,-1.1774936281806987,0.2,0,1,12,0.0077761176808539,0.9441361754215546,54456028006250.83,64,64,0,0.35,2600.0,0.5,1
45,9.858839200155755e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.1563762947549155,-0.19917075725685152,-0.0018701336066605512,-0.19823569045352124,0.2,0,0,13,0.00964783557548432,0.6604262072451789,59548088067265.25,64,64,0,0.35,2600.0,0.5,1
46,9.936080312741956e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.1099433591174124,-0.011138509249494888,0.0,-0.011138509249494888,0.2,0,1,12,0.010397648421318052,0.9532190686572354,52917192597678.93,64,64,0,0.35,2600.0,0.5,1
47,1.0036426634184038e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.013224928487073817,-0.09971793249271244,0.0,-0.09971793249271244,0.2,0,0,13,0.013454094910613614,0.4782139486312612,47627782797785.89,64,64,0,0.35,2600.0,0.5,1
48,1.0082826115053675e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.041433410768350803,0.29049086278601877,0.0,0.29049086278601877,0.2,0,0,12,9.870391523595506e-05,0.44333359678231354,53092390825079.484,64,64,0,0.35,2600.0,0.5,1
49,1.0097944736942654e-12,-6537.025520466819,-15.564346477301951,-46.69303943190585,132.0,221.0,353.0,270.0,83.0,1.5285714285714285,0.5166666666666667,0.6227544910179641,0.7125,2.5902731512325117,1.900309698972289,2.0138283930714005,2.874240989140616,245.0,164.0,surface_compression,1,-0.03285722388688063,-0.05274668533837712,0.0,-0.05274668533837712,0.2,0,0,13,0.004394666086836821,0.683338372490952,55422610662953.4,64,64,0,0.35,2600.0,0.5,1
50,1.0265441800121434e-12,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,-0.08465665594852707,0.2205034778468744,0.0,0.2205034778468744,0.2,0,0,12,0.006307893721482813,0.7221099584985895,53552244312733.84,64,64,0,0.35,2600.0,0.5,1
51,1.0529658556522977e-12,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.25051353130037507,0.3218182446860496,0.0,0.3218182446860496,0.2,0,0,13,0.0005652569169732335,0.15530351408303927,37972856759394.94,64,64,0,0.35,2600.0,0.5,1
52,1.054294683850986e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.1827447064901791,-0.08812239409878941,0.0,-0.08812239409878941,0.2,0,1,12,0.0061030995205771515,0.9086355180439452,48192067334494.875,64,64,0,0.35,2600.0,0.5,1
53,1.0731309302697579e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.008375674526427705,0.05050513529670475,0.0,0.05050513529670475,0.2,0,0,13,0.0021395341498603,0.8350080006528661,54915357626436.57,64,64,0,0.35,2600.0,0.5,1
54,1.078001748162235e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.004896663103661133,-0.10378789379581121,-0.0018589686299044228,-0.102858409480859,0.2,0,0,13,0.005916105643062148,0.8759531445854818,58685615522165.34,64,64,0,0.35,2600.0,0.5,1
55,1.1189505124920221e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.037185207480357856,0.013578040721355933,0.0,0.013578040721355933,0.2,0,0,13,0.006467267819782822,0.35941671111729195,46084518351986.484,64,64,0,0.35,2600.0,0.5,1
56,1.2626688905106562e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.07293237712690569,-0.05956962835521651,0.0,-0.05956962835521651,0.2,0,0,13,0.017901008550905678,0.6285794503774139,57309666212114.61,64,64,0,0.35,2600.0,0.5,1
57,1.2711362566739545e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.2026743148896836,-0.29506530056286806,0.0,-0.29506530056286806,0.2,0,1,12,0.012026600515928937,0.9811817354604205,46110763501473.305,64,64,0,0.35,2600.0,0.5,1
58,1.2935428255375527e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.022861453600026914,0.02360010796985179,0.0,0.02360010796985179,0.2,0,0,12,0.004649925872305614,0.3172384927270401,47657224631325.49,64,64,0,0.35,2600.0,0.5,1
59,1.295278854853043e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.0059101657890045615,0.04222504345987588,0.0,0.04222504345987588,0.2,0,0,13,0.0030265125670258623,0.29744621715584085,50271745953243.39,64,64,0,0.35,2600.0,0.5,1
60,1.3141271506908668e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.07083656940531859,-0.09194976773805763,0.0,-0.09194976773805763,0.2,0,1,12,0.0012457482548013515,0.8751844293899376,49778767155822.06,64,64,0,0.35,2600.0,0.5,1
61,1.3317974395442729e-12,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.27851674952705885,0.311193835254322,0.0,0.311193835254322,0.2,0,0,13,0.005239611558827573,0.010861006376451472,51151328467077.695,64,64,0,0.35,2600.0,0.5,1
62,1.346698209998084e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.03708445295349401,0.02686130097716699,0.0,0.02686130097716699,0.2,0,0,13,0.01767278172857347,0.43641044976740856,55447865741513.54,64,64,0,0.35,2600.0,0.5,1
63,1.3513410464018114e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.05054884248618537,0.03930073351425989,0.0,0.03930073351425989,0.2,0,0,13,0.004471237346614823,0.35522027612289,56127789889356.67,64,64,0,0.35,2600.0,0.5,1
64,1.3758389999623269e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.08627677879945536,-0.1830546035384195,0.0,-0.1830546035384195,0.2,0,0,13,0.0003474716217941043,0.7412803321742467,55579321052206.84,64,64,0,0.35,2600.0,0.5,1
65,1.4106403904668583e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.09256461127070473,0.07214757590105592,0.0,0.07214757590105592,0.2,0,0,13,0.0020785186024691454,0.6678515881578142,49701922682734.98,64,64,0,0.35,2600.0,0.5,1
66,1.4215104706780774e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.021498268780827348,-0.05374120935630411,0.0,-0.05374120935630411,0.2,0,0,13,0.00462610093423736,0.243262541042978,50475669088432.85,64,64,0,0.35,2600.0,0.5,1
67,1.4287074511863699e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.00874047559619256,-0.050049888556111366,0.0,-0.050049888556111366,0.2,0,0,13,0.0006260249961927526,0.7332389539026737,46133244780114.22,64,64,0,0.35,2600.0,0.5,1
68,1.4297459157879518e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.486201178314181,0.5182426435235641,0.0,0.5182426435235641,0.2,0,0,12,0.007989302292313039,0.007129819303958589,57295601447240.33,64,64,0,0.35,2600.0,0.5,1
69,1.441023396526433e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.07325862081993065,0.16276583190542482,0.0,0.16276583190542482,0.2,0,0,12,0.0018628112488194778,0.25021582804334436,57321994447041.086,64,64,0,0.35,2600.0,0.5,1
70,1.4514311120670352e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.10954680854961987,0.13644754113720126,0.0,0.13644754113720126,0.2,0,0,13,0.020366701478208737,0.10138425924936921,48788142818389.22,64,64,0,0.35,2600.0,0.5,1
71,1.462815057863735e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.014162315436317574,0.005078090734727425,0.0,0.005078090734727425,0.2,0,0,13,0.0026510058824701027,0.7071390881966502,54205913373936.04,64,64,0,0.35,2600.0,0.5,1
72,1.4855862444606877e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.07084287211710241,-0.26540422986858836,0.0,-0.26540422986858836,0.2,0,1,12,0.011900790143892066,0.8381521414851866,42688401221008.125,64,64,0,0.35,2600.0,0.5,1
73,1.4883970897136126e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.13125729507818984,-0.16271194001388523,0.0,-0.16271194001388523,0.2,0,1,11,0.01150726610152733,0.8721710566582368,54904431712302.65,64,64,0,0.35,2600.0,0.5,1
74,1.503731279303353e-12,,,,,,,,,,,,,,,,,,,surface,1,0.04934497227428375,0.12278335299738075,0.0,0.12278335299738075,0.2,0,0,12,0.003988546724563408,0.24207120913034494,49221539972044.234,64,64,0,0.35,2600.0,0.5,1
75,1.5391668864230848e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.1790863138815716,-0.26873563264229006,0.0,-0.26873563264229006,0.2,0,1,11,0.004909853757283644,0.94438362366978,45809970608320.48,64,64,0,0.35,2600.0,0.5,1
76,1.5532745658895142e-12,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.1507563443092334,0.6014260843551398,0.0,0.6014260843551398,0.2,0,0,13,0.000547019537569568,0.566571385466227,49609968145845.07,64,64,0,0.35,2600.0,0.5,1
77,1.571327734648438e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.1928358970777469,-0.22140413644448032,0.0,-0.22140413644448032,0.2,0,1,12,0.013998802409709313,0.8950810150597829,54758749502890.68,64,64,0,0.35,2600.0,0.5,1
78,1.5794936944117397e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.31999647201170733,0.344728814671754,-0.0018479033404406042,0.3456527663419743,0.2,0,0,13,0.004458706683911656,0.008946905895090531,50633632866004.7,64,64,0,0.35,2600.0,0.5,1
79,1.6103002034600228e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.013934183240619923,0.009774829980809585,0.0,0.009774829980809585,0.2,0,0,13,0.0060179117465496874,0.2893390158563819,50457230151139.0,64,64,0,0.35,2600.0,0.5,1
80,1.6220655077583972e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.2916768030685326,-0.3396566667273433,0.0,-0.3396566667273433,0.2,0,1,11,0.019503764464646273,0.9758064173089984,50199302029981.58,64,64,0,0.35,2600.0,0.5,1
81,1.6253593805720763e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.015514702866073662,-0.004264335139595232,0.0,-0.004264335139595232,0.2,0,0,12,0.010944305110445418,0.4678780626988995,55842717829543.625,64,64,0,0.35,2600.0,0.5,1
82,1.6416238648534658e-12,,,,,,,,,,,,,,,,,,,surface,1,0.024294226167096363,-0.008087242165785824,0.0,-0.008087242165785824,0.2,0,0,12,0.026870286898916018,0.7509831563010715,45017877756632.51,64,64,0,0.35,2600.0,0.5,1
83,1.670056225992548e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.005668597844646384,-0.04317750485919447,0.0,-0.04317750485919447,0.2,0,1,12,0.003733840948099617,0.8256636517162378,46868785744194.38,64,64,0,0.35,2600.0,0.5,1
84,1.7575359418437777e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.07881907106258612,-0.17556498214376504,0.0,-0.17556498214376504,0.2,0,0,13,0.0015170899561373283,0.8689388840268174,47909175703595.8,64,64,0,0.35,2600.0,0.5,1
85,1.7772874807998017e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.23458341599982863,-0.08982485099640769,0.0,-0.08982485099640769,0.2,0,1,12,0.013709105261644802,0.9912406130426635,45735071080785.97,64,64,0,0.35,2600.0,0.5,1
86,1.7849275539943394e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.04556438007542902,-0.006147057985128157,0.0,-0.006147057985128157,0.2,0,1,12,0.0033565005514771054,0.9011862121771032,58348503402808.13,64,64,0,0.35,2600.0,0.5,1
87,1.825048713113949e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.13132094770267638,-0.1136312978033267,0.0,-0.1136312978033267,0.2,0,1,12,0.005402808357523312,0.9780175929984112,48208355935159.74,64,64,0,0.35,2600.0,0.5,1
88,1.8250533960362742e-12,,,,,,,,,,,,,,,,,,,surface,1,0.037917363607289034,0.0642568771979839,0.0,0.0642568771979839,0.2,0,0,13,0.005137788536550433,0.39500030856669566,50558084889747.34,64,64,0,0.35,2600.0,0.5,1
89,1.83482380077115e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.09874662412933657,-0.06342237001883078,0.0,-0.06342237001883078,0.2,0,0,13,0.007015497795101092,0.7095214219067598,52665138959839.92,64,64,0,0.35,2600.0,0.5,1
90,1.8399675236427784e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.06375624453096046,0.051590702010177125,0.0,0.051590702010177125,0.2,0,0,13,0.009366118669251817,0.043028056647030716,62216512751528.88,64,64,0,0.35,2600.0,0.5,1
91,1.8432528658494618e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.4739170564707488,-1.2638289296261291,0.0,-1.2638289296261291,0.2,0,1,12,0.019865780344447692,0.9188228226780769,48128198446280.06,64,64,0,0.35,2600.0,0.5,1
92,1.854342221667954e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.23037037313631625,0.12882907670794452,0.0,0.12882907670794452,0.2,0,0,13,0.014601831036700125,0.35771965820988294,57411356077231.91,64,64,0,0.35,2600.0,0.5,1
93,1.9142226765469172e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.09302466293938245,0.05567524562001225,0.0,0.05567524562001225,0.2,0,0,12,0.005250139195296696,0.17371762106422567,56567477871869.53,64,64,0,0.35,2600.0,0.5,1
94,1.9573078360808027e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.041955079312326476,0.4063989120020608,0.0,0.4063989120020608,0.2,0,0,12,0.007683308831808743,0.7206771406874924,54099836818434.79,64,64,0,0.35,2600.0,0.5,1
95,1.9851685393697413e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.4504387447984845,0.377378744830537,0.0,0.377378744830537,0.2,0,0,12,0.022993992595084167,0.01713416366706024,58116615743341.59,64,64,0,0.35,2600.0,0.5,1
96,2.0069682785017246e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.24418980885199543,-0.3762078052053326,0.0,-0.3762078052053326,0.2,0,1,11,0.0006358382783391014,0.987821913661821,48013728234177.625,64,64,0,0.35,2600.0,0.5,1
97,2.0166030247383793e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.06319350762170389,0.043257651545037135,0.0,0.043257651545037135,0.2,0,0,13,0.010006110113842281,0.5731334374354731,47590264781277.03,64,64,0,0.35,2600.0,0.5,1
98,2.033758657228426e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.12623406076417057,-0.0020408614500375677,0.0,-0.0020408614500375677,0.2,0,0,13,0.021851535524051606,0.5234081360069724,51521759961549.46,64,64,0,0.35,2600.0,0.5,1
99,2.065022796551064e-12,-6540.218225698774,-15.571948156425654,-46.71584446927696,132.0,221.0,353.0,271.0,82.0,1.5285714285714285,0.5166666666666667,0.6208955223880597,0.7125,2.6170212765957444,1.900309698972289,2.0138283930714005,2.874240989140616,245.0,164.0,random_bulk,1,0.09203951536830896,0.08806815939624357,0.0,0.08806815939624357,0.2,0,0,13,0.0179732058399161,0.16733135237029514,49911220488164.3,64,64,0,0.35,2600.0,0.5,1
