step,accepted,energy,close_contact_penalty,objective
0.0,1.0,-6530.600288633948,0.26701238583752657,-5195.538359446316
1.0,1.0,-6530.899408989944,0.24925273924806118,-5284.6357127496385
2.0,1.0,-6531.1173336863285,0.22984154855080163,-5381.9095909323205
3.0,1.0,-6531.496624808153,0.20757994929336898,-5493.596878341308
4.0,1.0,-6531.41038771503,0.20566769003742097,-5503.071937527925
5.0,1.0,-6531.6080578637575,0.1896388998810986,-5583.413558458265
6.0,1.0,-6531.747056294735,0.183530982890024,-5614.092141844614
7.0,0.0,-6531.747056294735,0.183530982890024,-5614.092141844614
8.0,1.0,-6531.927142242941,0.17078411730392723,-5678.006555723305
9.0,1.0,-6532.12710049859,0.16198299871794375,-5722.212106908872
10.0,1.0,-6532.307517781805,0.16121376447839614,-5726.238695389824
11.0,1.0,-6532.354328583784,0.15814609199920782,-5741.623868587745
12.0,1.0,-6532.386634061975,0.1578674979025892,-5743.04914454903
13.0,1.0,-6532.3732830503595,0.1569852263239983,-5747.447151430368
14.0,1.0,-6532.57657922967,0.1481495088530132,-5791.829034964604
15.0,1.0,-6532.449965170335,0.1459407166431507,-5802.746381954582
16.0,1.0,-6532.813110645842,0.133455593026874,-5865.535145511472
17.0,1.0,-6532.956252046975,0.12576092675498138,-5904.151618272069
18.0,1.0,-6532.966999672772,0.11417517398672185,-5962.091129739162
19.0,1.0,-6533.054289121845,0.10951444006602894,-5985.4820887917
20.0,1.0,-6533.289563042781,0.10294838951681741,-6018.547615458694
21.0,1.0,-6533.240801454449,0.09952036976231649,-6035.638952642867
22.0,0.0,-6533.240801454449,0.09952036976231649,-6035.638952642867
23.0,1.0,-6533.476262317627,0.0978651025703984,-6044.150749465634
24.0,1.0,-6533.641174303681,0.09155914939141464,-6075.845427346608
25.0,1.0,-6533.799907673139,0.08372744314305204,-6115.162691957879
26.0,1.0,-6533.807846928863,0.08114938958839879,-6128.060898986869
27.0,1.0,-6533.906953408743,0.07674774240765503,-6150.1682413704675
28.0,1.0,-6534.098406022818,0.07174771081168942,-6175.359851964371
29.0,1.0,-6534.096699033855,0.06935022553686276,-6187.3455713495405
30.0,1.0,-6534.112235516312,0.06700611143874069,-6199.081678322608
31.0,1.0,-6534.172469276837,0.06215903146005019,-6223.377311976586
32.0,1.0,-6534.46103255579,0.05711821671374045,-6248.869948987088
33.0,0.0,-6534.46103255579,0.05711821671374045,-6248.869948987088
34.0,1.0,-6534.617015978523,0.0532256150723411,-6268.488940616818
35.0,1.0,-6534.7914477693885,0.0489520904919341,-6290.030995309718
36.0,0.0,-6534.7914477693885,0.0489520904919341,-6290.030995309718
37.0,1.0,-6534.76242236538,0.04493423969249836,-6310.0912239028885
38.0,1.0,-6534.693617921666,0.04401105907333183,-6314.638322555007
39.0,1.0,-6534.6544871506685,0.041895182327636865,-6325.178575512484
40.0,0.0,-6534.6544871506685,0.041895182327636865,-6325.178575512484
41.0,0.0,-6534.6544871506685,0.041895182327636865,-6325.178575512484
42.0,1.0,-6534.604082141039,0.04153215394669223,-6326.943312407578
43.0,1.0,-6534.778319573661,0.03906427157275259,-6339.456961709898
44.0,1.0,-6535.028511792239,0.03603790498821064,-6354.838986851186
45.0,1.0,-6535.031562609513,0.03500932760086987,-6359.9849246051635
46.0,1.0,-6535.204236148851,0.03234879378110513,-6373.460267243326
47.0,1.0,-6535.585216663319,0.029705437229750557,-6387.058030514567
48.0,1.0,-6535.665044579703,0.028309696317958145,-6394.116562989912
49.0,1.0,-6535.84538057005,0.025846721947882817,-6406.611770830636
50.0,1.0,-6536.098745681631,0.023526964440071844,-6418.463923481272
51.0,1.0,-6536.1763137134,0.021343968707125762,-6429.456470177772
52.0,1.0,-6536.314122934782,0.019232888977557348,-6440.149678046995
53.0,1.0,-6536.40202063604,0.017293459360743585,-6449.934723832323
54.0,1.0,-6536.569456757028,0.015406010862104401,-6459.539402446506
55.0,1.0,-6536.775584487608,0.013882670465622504,-6467.362232159496
56.0,1.0,-6536.726981262704,0.012673484759155617,-6473.359557466925
57.0,1.0,-6537.060402027514,0.011496869568385774,-6479.576054185585
58.0,0.0,-6537.060402027514,0.011496869568385774,-6479.576054185585
59.0,0.0,-6537.060402027514,0.011496869568385774,-6479.576054185585
60.0,1.0,-6537.24016213531,0.010416014504362315,-6485.160089613499
61.0,1.0,-6537.380695711951,0.009425164578103908,-6490.2548728214315
62.0,1.0,-6537.424064128046,0.00863561843001197,-6494.245971977986
63.0,1.0,-6537.56683383417,0.007768738624678718,-6498.7231407107765
64.0,1.0,-6537.708315397617,0.006937993757621529,-6503.0183466095095
65.0,1.0,-6537.697164645634,0.006141796918945339,-6506.988180050907
66.0,1.0,-6537.873862131205,0.005383881666775968,-6510.954453797325
67.0,1.0,-6537.907141754659,0.004642963537777605,-6514.692324065772
68.0,1.0,-6537.9771062518275,0.003948395855847958,-6518.235126972588
69.0,1.0,-6538.160925326006,0.003254742110423746,-6521.887214773887
70.0,1.0,-6538.320545596528,0.002724271191548312,-6524.699189638786
71.0,1.0,-6538.249564666398,0.002247138313793169,-6527.013873097432
72.0,1.0,-6538.317209356796,0.0017997612227746843,-6529.318403242923
73.0,1.0,-6538.399678854746,0.0016460364594397957,-6530.169496557547
74.0,1.0,-6538.389636323086,0.0014428102317069872,-6531.175585164551
75.0,0.0,-6538.389636323086,0.0014428102317069872,-6531.175585164551
76.0,1.0,-6538.5077268056675,0.0012487259058656843,-6532.264097276339
77.0,0.0,-6538.5077268056675,0.0012487259058656843,-6532.264097276339
78.0,1.0,-6538.467940885234,0.0010681949425220068,-6533.126966172625
79.0,1.0,-6538.52872176503,0.000909232540984659,-6533.982559060107
80.0,1.0,-6538.5343272409855,0.0007564309010992954,-6534.752172735489
81.0,1.0,-6538.565835797554,0.0006064636191602573,-6535.533517701753
82.0,1.0,-6538.62061294937,0.0004655653759591035,-6536.2927860695745
83.0,0.0,-6538.62061294937,0.0004655653759591035,-6536.2927860695745
84.0,0.0,-6538.62061294937,0.0004655653759591035,-6536.2927860695745
85.0,0.0,-6538.62061294937,0.0004655653759591035,-6536.2927860695745
86.0,0.0,-6538.62061294937,0.0004655653759591035,-6536.2927860695745
87.0,0.0,-6538.62061294937,0.0004655653759591035,-6536.2927860695745
88.0,1.0,-6538.71303007772,0.00036938658813975606,-6536.866097137021
89.0,1.0,-6538.80871789952,0.00024898558941632723,-6537.563789952438
90.0,1.0,-6538.847223420723,0.00014676526033069638,-6538.113397119069
91.0,1.0,-6539.114498972708,0.00010291766270273517,-6538.599910659194
92.0,1.0,-6539.265315379652,7.181816643998535e-05,-6538.9062245474515
93.0,0.0,-6539.265315379652,7.181816643998535e-05,-6538.9062245474515
94.0,1.0,-6539.583607612629,4.207901764655551e-05,-6539.373212524396
95.0,1.0,-6539.713726854638,1.576145230190506e-05,-6539.634919593128
96.0,0.0,-6539.713726854638,1.576145230190506e-05,-6539.634919593128
97.0,0.0,-6539.713726854638,1.576145230190506e-05,-6539.634919593128
98.0,0.0,-6539.713726854638,1.576145230190506e-05,-6539.634919593128
99.0,1.0,-6539.762461211934,6.6770983608863e-06,-6539.72907572013
100.0,1.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
101.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
102.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
103.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
104.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
105.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
106.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
107.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
108.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
109.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
110.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
111.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
112.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
113.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
114.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
115.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
116.0,0.0,-6540.044849856402,3.1606759626519836e-06,-6540.0290464765885
117.0,1.0,-6540.0528433530635,9.835934179972296e-08,-6540.052351556355
118.0,1.0,-6540.330914336781,6.011675681305616e-09,-6540.330884278402
119.0,1.0,-6540.432952912901,0.0,-6540.432952912901
