step,accepted,energy,close_contact_penalty,objective
0.0,1.0,-6503.305667637883,0.032346501260443125,-6341.5731613356675
1.0,1.0,-6503.402070827523,0.02404773520662573,-6383.163394794395
2.0,1.0,-6503.590795475096,0.01886439435525995,-6409.268823698796
3.0,1.0,-6503.655108899701,0.013265895363458777,-6437.3256320824075
4.0,0.0,-6503.655108899701,0.013265895363458777,-6437.3256320824075
5.0,1.0,-6503.676161677294,0.004741306088356653,-6479.969631235511
6.0,0.0,-6503.676161677294,0.004741306088356653,-6479.969631235511
7.0,1.0,-6504.059238817538,0.001782892250738387,-6495.144777563846
8.0,1.0,-6504.5195390164035,1.2568885280988205e-05,-6504.456694589999
9.0,0.0,-6504.5195390164035,1.2568885280988205e-05,-6504.456694589999
10.0,0.0,-6504.5195390164035,1.2568885280988205e-05,-6504.456694589999
11.0,0.0,-6504.5195390164035,1.2568885280988205e-05,-6504.456694589999
12.0,1.0,-6504.982403494555,1.0397475057543863e-07,-6504.981883620802
13.0,1.0,-6505.161848074883,0.0,-6505.161848074883
